,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
InterestAndOtherIncome,,0.000,,,,,,,,,,,,,,,
InterestExpense,103000.000,107000.000,117000.000,124000.000,132000.000,170000.000,112000.000,117000.000,115000.000,90000.000,89000.000,90000.000,92000.000,93000.000,91000.000,86000.000,9000.000
InterestExpenseRelatedParty,,,,,,,,32000.000,,,,,,,,,
InterestPaid,,,,,,,,,,,81000.000,,,,78000.000,,
InterestPaidNet,,,83000.000,,,,132000.000,,,,,,,,,,
InvestmentIncomeNet,,,,,,,,1000.000,11000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,453000.000,,,,1441000.000,,,,-26000.000,,,,40000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,453000.000,,,,1441000.000,,,,-26000.000,,,,40000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-500000.000,,,,-546000.000,,,,309000.000,,,,283000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-500000.000,,,,-546000.000,,,,309000.000,,,,283000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-322000.000,,,,-602000.000,,,,-222000.000,,,,-408000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-322000.000,,,,-602000.000,,,,-222000.000,,,,-408000.000,,
NetIncomeLoss,-631000.000,-544000.000,-530000.000,-558000.000,-628000.000,-432000.000,-419000.000,-250000.000,323000.000,-158000.000,-596000.000,-399000.000,1566000.000,-1577000.000,-264000.000,-285000.000,1474000.000
NetIncomeLossAttributableToNoncontrollingInterest,-50000.000,-17000.000,-43000.000,-46000.000,-42000.000,31000.000,-52000.000,27000.000,501000.000,-10000.000,5000.000,4000.000,-39000.000,-845000.000,-37000.000,-37000.000,1042000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-317.400,-273.640,-266.600,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,-125.750,162.470,,-299.800,-200.700,787.730,-793.270,-132.790,-143.360,741.460
NonoperatingIncomeExpense,-469000.000,-421000.000,-357000.000,-433000.000,-464000.000,-359000.000,-314000.000,-229000.000,1467000.000,19000.000,-241000.000,-173000.000,1765000.000,-168000.000,-96000.000,-52000.000,-9000.000
OperatingExpenses,445000.000,390000.000,534000.000,415000.000,461000.000,493000.000,434000.000,402000.000,502000.000,411000.000,584000.000,427000.000,463000.000,2482000.000,417000.000,393000.000,193000.000
OperatingIncomeLoss,-212000.000,-140000.000,-216000.000,-171000.000,-206000.000,-42000.000,-182000.000,-158000.000,-237000.000,-175000.000,-340000.000,-205000.000,-237000.000,-2251000.000,-204000.000,-179000.000,-52000.000
OperatingLeasesIncomeStatementLeaseRevenue,233000.000,250000.000,318000.000,244000.000,255000.000,451000.000,252000.000,244000.000,265000.000,236000.000,244000.000,222000.000,226000.000,231000.000,213000.000,214000.000,
OwnedPropertyManagementCosts,,21000.000,164000.000,89000.000,133000.000,138000.000,113000.000,78000.000,158000.000,86000.000,184000.000,78000.000,132000.000,145000.000,89000.000,80000.000,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,,,,,,,-75000.000,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,325000.000,,,,,,,,,,,,,,
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,,,272000.000,,,,75000.000,,
PaymentsToDevelopRealEstateAssets,,,211000.000,,,,504000.000,,,,32000.000,,,,29000.000,,
ProceedsFromCollectionOfNotesReceivable,,,,,,,,,,,3000.000,,,,1000.000,,
ProceedsFromContributionsFromAffiliates,,,97000.000,,,,146000.000,,,,,,,,,,
ProceedsFromDistributionsReceivedFromRealEstatePartnerships,,,,,,,50000.000,,,,,,,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,,100000.000,,,,275000.000,,
ProceedsFromNotesPayable,,,203000.000,,,,460000.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,176000.000,,,,860000.000,,,,,,,,,,
ProceedsFromRentsReceived,,,,99000.000,99000.000,,334000.000,,,,,,,,,,
ProfessionalFees,33000.000,59000.000,104000.000,57000.000,45000.000,31000.000,57000.000,59000.000,42000.000,58000.000,79000.000,52000.000,51000.000,63000.000,68000.000,70000.000,54000.000
ProfitLoss,-681000.000,-561000.000,-573000.000,-604000.000,-670000.000,-401000.000,-471000.000,-223000.000,824000.000,-168000.000,-591000.000,-395000.000,1527000.000,-2422000.000,-301000.000,-322000.000,2516000.000
ProvisionForDoubtfulAccounts,,,38000.000,,,,1000.000,,,,40000.000,,,,4000.000,,
RealEstateTaxExpense,,,,,,,,5000.000,,,,,,,,,
RelatedPartyTransactionRate,,,,,,,,,,,0.028,,,,,,
RepaymentsOfNotesPayable,,,23000.000,,,,25000.000,,,,26000.000,,,,27000.000,,
Revenues,233000.000,,318000.000,244000.000,255000.000,451000.000,252000.000,244000.000,265000.000,236000.000,244000.000,222000.000,226000.000,231000.000,213000.000,214000.000,
SalesRevenueNet,233000.000,,318000.000,244000.000,255000.000,451000.000,252000.000,244000.000,265000.000,236000.000,244000.000,222000.000,226000.000,231000.000,213000.000,214000.000,
WeightedAverageLimitedPartnershipUnitsOutstanding,1988000.000,1988000.000,1988000.000,1988.000,1988.000,-1989988.000,1988.000,1988.000,1988.000,-3976.000,1988.000,1988.000,1988.000,-3976.000,1988.000,1988.000,1988.000
