,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2013-06-30,2013-09-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
LiabilityForUncertainTaxPositionsCurrent,,,,,,,740000.000,651999.000,157995.000,,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,,740000.000,,,
LineOfCredit,3032548.000,,,,,,,,,,,,
LoansPayableCurrent,,,,,509151.000,525731.000,,,,,1830220.000,1856220.000,2148520.000
LongTermDebt,,,,,,,60262.000,63410.000,,2947308.000,,,
LongTermDebtCurrent,,,,,,,2320240.000,,,,,,
LongTermDebtNoncurrent,,,,,,,,2368995.000,2872060.000,,,,
LongTermLineOfCredit,,3333333.000,3333333.000,3333333.000,,,,,,,,,
LongTermNotesPayable,18128.000,20351.000,18777.000,17295.000,9103.000,7809.000,60262.000,63410.000,,,,,
LossContingencyAccrualCarryingValueCurrent,,,,,,,123065.000,,123065.000,,,,
NotesPayableCurrent,8968.000,5918.000,6067.000,8670.000,8278.000,8278.000,27064.000,23916.000,85425.000,1831220.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,122000.000,2000.000,2000.000,,,,
NotesReceivableRelatedPartiesCurrent,,,,,106669.000,98669.000,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,101454836.000,,,
OtherAssets,2118535.000,1839633.000,1383161.000,1095186.000,,,,,,,,,
OtherAssetsCurrent,25000.000,10619.000,16414.000,,7100.000,13100.000,43888.000,43887.000,16483.000,11793.000,34293.000,67012.000,204368.000
OtherAssetsMiscellaneous,,25000.000,25000.000,,,,,,,,,,
OtherLoansPayable,44500.000,44500.000,44500.000,44500.000,1303136.000,,,,,,,,
OtherLoansPayableCurrent,,,,,,1204140.000,1185335.000,1378070.000,1704445.000,,,,
OtherPrepaidExpenseCurrent,1008383.000,1008383.000,1008383.000,1008383.000,,,,,,,,,
PrepaidExpense,65355.000,50243.000,35132.000,7297.000,,,,,,,,,
PrepaidExpenseCurrent,,,,,,8797.000,3000.000,3000.000,3000.000,3000.000,3000.000,5108.000,5100.000
PrepaidExpenseCurrentAndNoncurrent,,,,,8797.000,,,,,,,,
PrepaidExpenseNoncurrent,1835148.000,1583052.000,1330957.000,1078861.000,,,,,,,,,
PrepaidExpenseOtherNoncurrent,200411.000,218784.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,928167.000,,,
PropertyPlantAndEquipmentNet,756426.000,912436.000,1141054.000,1207035.000,1027331.000,974924.000,732560.000,706615.000,557298.000,382128.000,368413.000,354766.000,341118.000
RetainedEarningsAccumulatedDeficit,-11855416.000,-13582578.000,-15793536.000,-21432553.000,-46035887.000,-47915308.000,-82853747.000,-93514564.000,-98681884.000,-101454836.000,-103017034.000,-105919593.000,-101043231.000
SalesAndExciseTaxPayableCurrentAndNoncurrent,,,,,199798.000,,,,,65349.000,,34434.000,34434.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,0.020,2.000,2.000,2.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,,,20000000.000,200000.000,200000.000,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,4093114.000,4093114.000,6986227.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,6986227.000,6986227.000,,6586228.000,6586228.000,6586228.000,6586228.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,,0.009,0.009,0.009,0.015
SharePrice,,,,,,,100.000,100.000,100.000,,0.010,0.010,0.010
StockholdersEquity,1984343.000,332181.000,-586601.000,-2637778.000,-15647119.000,-16527036.000,-26813748.000,-37241779.000,-42334387.000,-45103913.000,-46640878.000,-49266325.000,-43814034.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1984343.000,332180.000,-586601.000,-2637778.000,-15647119.000,-16527036.000,-25665521.000,-36093550.000,-41186158.000,,,,
TaxesPayableCurrentAndNoncurrent,,,,,,,,,,730000.000,730000.000,730000.000,730000.000
TreasuryStockNumberOfSharesHeld,,,,,,,1433047.000,1433047.000,,,,,
TreasuryStockValue,,,,,53899.000,53899.000,1434.000,1434.000,1434.000,1434.000,1434.000,1434.000,1434.000
