,2013-03-31
AccruedLiabilitiesAndOtherLiabilities,10890000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1039000.000
AdditionalPaidInCapitalCommonStock,3145619000.000
Assets,3122344000.000
AssetsCurrent,19344000.000
CashAndCashEquivalentsAtCarryingValue,2553000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,54579924.000
DeferredTaxLiabilitiesNoncurrent,588000.000
DerivativeAssetsNoncurrent,167000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,3103000000.000
InterestReceivableCurrent,13606000.000
Liabilities,11478000.000
LiabilitiesAndStockholdersEquity,3122344000.000
LiabilitiesCurrent,10890000.000
LongTermInvestments,2936000000.000
OtherReceivablesNetCurrent,3185000.000
RetainedEarningsAccumulatedDeficit,-35823000.000
StockholdersEquity,3110866000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3110866000.000
