,2016-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-15840.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-20916.000
Depreciation,8590.000
EarningsPerShareBasicAndDiluted,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-2108.000
ForeignCurrencyTransactionGainLossRealized,-45454.000
GainLossOnDispositionOfAssets1,14102.000
GeneralAndAdministrativeExpense,50930.000
IncomeLossFromContinuingOperations,37767.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,24538.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,7361.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-40835.000
IncreaseDecreaseInOtherReceivables,4060.000
InvestmentIncomeInterest,873.000
NetCashProvidedByUsedInFinancingActivities,-24177.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-24177.000
NetCashProvidedByUsedInOperatingActivities,10445.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10445.000
NetIncomeLoss,24538.000
OperatingExpenses,280824.000
OperatingLeasesRentExpenseNet,84730.000
OtherComprehensiveIncomeLossNetOfTax,-45454.000
OtherExpenses,-13229.000
PaymentsToEmployees,136574.000
ProceedsFromIncomeTaxRefunds,-7361.000
ProceedsFromIssuanceOfCommonStock,10.000
ProfitLoss,24538.000
RepaymentsOfDebt,-31197.000
Revenues,318591.000
SalesRevenueNet,318591.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,229661007.000
