,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,81510000.000,81380000.000,134043000.000,86442000.000,111889000.000,88881000.000,185177000.000,118886000.000,148488000.000,130738000.000,190193000.000,148282000.000,184148000.000,163459000.000,236329000.000,190778000.000,209509000.000,215720000.000,291269000.000,196174000.000,266278000.000,285238000.000,425071000.000,259518000.000,319352000.000
AccruedIncomeTaxesCurrent,0.000,483000.000,,4002000.000,5764000.000,,,10054000.000,20732000.000,,,15349000.000,27928000.000,9890000.000,4917000.000,19404000.000,34871000.000,,,12702000.000,50156000.000,1089000.000,,8971000.000,54521000.000
AccruedLiabilitiesCurrent,66488000.000,73745000.000,81116000.000,74411000.000,77375000.000,80507000.000,90354000.000,92127000.000,78847000.000,102007000.000,97421000.000,103180000.000,90343000.000,126792000.000,128465000.000,149412000.000,139284000.000,154494000.000,166707000.000,187351000.000,179300000.000,205918000.000,229569000.000,260854000.000,210379000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,296369000.000,,,,355331000.000,,,,426920000.000,,,,526090000.000,,,,654355000.000,,,,798759000.000,
AdditionalPaidInCapitalCommonStock,363103000.000,367863000.000,387489000.000,404698000.000,432444000.000,452335000.000,481522000.000,496930000.000,509292000.000,521170000.000,544101000.000,548194000.000,556154000.000,561727000.000,573118000.000,576982000.000,594479000.000,607375000.000,614589000.000,621715000.000,595148000.000,635582000.000,653036000.000,658330000.000,675650000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,556000.000,,,,973000.000,,,,915000.000,,,,1346000.000,,,,1112000.000,,,,2079000.000,
Assets,765807000.000,815848000.000,930072000.000,957217000.000,1058001000.000,1038769000.000,1233246000.000,1275249000.000,1331577000.000,1391992000.000,1535347000.000,1602727000.000,1699225000.000,1779812000.000,1922759000.000,1983170000.000,2077951000.000,2115910000.000,2239998000.000,2230918000.000,2218950000.000,2305788000.000,2551201000.000,2551878000.000,2707601000.000
AssetsCurrent,433660000.000,464272000.000,556278000.000,580232000.000,673097000.000,617706000.000,766081000.000,789324000.000,828615000.000,846787000.000,941302000.000,1002697000.000,1090490000.000,1127693000.000,1230742000.000,1260355000.000,1325201000.000,1316085000.000,1388190000.000,1375173000.000,1338417000.000,1376082000.000,1538465000.000,1536237000.000,1672972000.000
CashAndCashEquivalentsAtCarryingValue,116811000.000,142545000.000,130657000.000,253738000.000,266345000.000,197401000.000,191724000.000,320475000.000,293214000.000,286210000.000,240916000.000,419476000.000,456709000.000,363058000.000,295060000.000,389149000.000,386007000.000,325214000.000,209552000.000,345840000.000,239254000.000,194084000.000,133108000.000,385010000.000,321725000.000
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,,,,50000000.000,50000000.000,150209000.000,,150209000.000,150209000.000,130000000.000,130000000.000,110000000.000,110000000.000,30000000.000,150000000.000
