,2011-12-31,2012-12-31,2013-12-31
AssetImpairmentCharges,,873.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-24256.000,
EarningsPerShareBasic,,-0.010,
EffectOfExchangeRateOnCashAndCashEquivalents,,13440.000,
FairValueAssumptionsExpectedDividendRate,,0.000,
FairValueAssumptionsExpectedVolatilityRate,,1.986,
FairValueAssumptionsRiskFreeInterestRate,,0.004,
GeneralAndAdministrativeExpense,,106579.000,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-277457.000,
IncomeLossFromContinuingOperationsPerBasicShare,,-0.010,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-299883.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.010,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-114633.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,259175.000,
IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,,117867.000,
IncreaseDecreaseInPrepaidExpense,,32169.000,
InterestPaidNet,,194.000,
NetCashProvidedByUsedInFinancingActivities,,170056.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,170056.000,
NetCashProvidedByUsedInInvestingActivities,,-873.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-873.000,
NetCashProvidedByUsedInOperatingActivities,,-206879.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-206879.000,
NetIncomeLoss,,-577340.000,
NonoperatingIncomeExpense,,-37487.000,
OperatingExpenses,,239970.000,
OperatingIncomeLoss,,-239970.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,13440.000,
OtherComprehensiveIncomeLossBeforeTax,,-563900.000,
PaymentsToAcquirePropertyPlantAndEquipment,,873.000,
ProceedsFromIssuanceOfCommonStock,,25000.000,
ProceedsFromRelatedPartyDebt,,50000.000,
ProfessionalFees,,133391.000,
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,,155390.000,
StockIssuedDuringPeriodValueIssuedForServices,,155390.000,
StockIssuedDuringPeriodValueNewIssues,,25000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,39871324.000,
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,,26925000.000,
