,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,0.000,0.000,,,
EarningsPerShareBasic,1.140,1.300,-12.580,-0.670,-13.960,6.060
FairValueOfAssetsAcquired,466052746.000,,,,,
GainLossOnSaleOfTrustAssetsToPayExpenses,,,,212000.000,-94000.000,113000.000
GrossProfit,1217680.000,1483000.000,464000.000,,,
IncreaseDecreaseInAccountsPayable,,,5907000.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,178506.000,71000.000,-280000.000,,,
NetCashProvidedByUsedInOperatingActivities,0.000,0.000,0.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,0.000,0.000,,,
NetIncomeLoss,10873288.000,14523000.000,-131104000.000,-5711000.000,-108478000.000,50022000.000
OperatingExpenses,5855861.000,7200000.000,5712000.000,4166000.000,3445000.000,3924000.000
OtherCostAndExpenseOperating,,,,,,0.000
PaymentsForOperatingActivities,0.000,0.000,0.000,,,
PaymentsForRepurchaseOfCommonStock,-71329603.000,98455000.000,418671000.000,,,
ProceedsFromCustomers,0.000,0.000,0.000,,,
ProceedsFromIssuanceOfCommonStock,466052755.000,268941000.000,22226000.000,,,
RealizedInvestmentGainsLosses,,,,721000.000,-3504000.000,-5714000.000
SponsorFees,5855861.000,7200166.000,5712292.000,4165756.000,3444870.000,3924259.000
StockIssuedDuringPeriodSharesNewIssues,,1600000.000,150000.000,50000.000,250000.000,1650000.000
StockIssuedDuringPeriodValueNewIssues,,268941000.000,22226000.000,6437000.000,30185000.000,202685000.000
StockRedeemedOrCalledDuringPeriodShares,,,,1000000.000,700000.000,700000.000
StockRedeemedOrCalledDuringPeriodValue,,,,118407000.000,75998000.000,79530000.000
StockRepurchasedDuringPeriodShares,,600000.000,3150000.000,,,
StockRepurchasedDuringPeriodValue,,98455000.000,418671000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,9551507.000,11169672.000,10419863.000,8578219.000,7770959.000,8250683.000
