,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,180777000.000,179601000.000,221485000.000,214058000.000,223021000.000,152544000.000,136406000.000
AccountsPayableTradeCurrent,37297000.000,23423000.000,19131000.000,39589000.000,30219000.000,28640000.000,27011000.000,29104000.000,51015000.000,45376000.000,57598000.000,64606000.000,103754000.000,90914000.000,101101000.000,123285000.000,186882000.000,198496000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,400000.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,28488000.000,76847000.000,75695000.000,83943000.000,100499000.000,108809000.000,126250000.000,97890000.000,144119000.000,172427000.000,150427000.000,131005000.000,130559000.000,177197000.000,184239000.000,192606000.000,152467000.000,136360000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,2600000.000,,,,2200000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,17727000.000,11805000.000,18472000.000,13860000.000,16987000.000,14539000.000,21083000.000,14812000.000,19725000.000,18098000.000,26416000.000,17808000.000,27876000.000,20633000.000,31120000.000,23121000.000,35185000.000,22059000.000
AccruedEnvironmentalLossContingenciesCurrent,712000.000,649000.000,609000.000,562000.000,562000.000,562000.000,562000.000,475000.000,475000.000,475000.000,475000.000,1136000.000,1136000.000,1136000.000,1136000.000,630000.000,630000.000,630000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,1900000.000,,,,1500000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,147636000.000,110613000.000,140323000.000,138034000.000,125061000.000,133146000.000,153061000.000,158730000.000,171786000.000,149669000.000,138985000.000,116895000.000,128380000.000,130159000.000,122364000.000,168981000.000,58083000.000,56981000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,745477000.000,779513000.000,817489000.000,855845000.000,894690000.000,936568000.000,986692000.000,1040328000.000,1103643000.000,1165607000.000,1072799000.000,1614663000.000,1760590000.000,1816030000.000,1882012000.000,1812010000.000,1974081000.000,2006988000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,13000.000,,,,,,,,,,,,,,
AssetRetirementObligation,,,,78035000.000,,,,109092000.000,,,,120527000.000,,,,142407000.000,,
AssetRetirementObligationCurrent,1854000.000,1905000.000,1187000.000,1966000.000,1310000.000,605000.000,483000.000,1212000.000,5739000.000,4450000.000,4335000.000,3555000.000,2909000.000,2713000.000,2182000.000,3114000.000,6678000.000,6191000.000
AssetRetirementObligationsNoncurrent,71096000.000,74827000.000,76336000.000,79145000.000,79850000.000,81927000.000,85903000.000,110069000.000,114766000.000,120041000.000,119422000.000,118606000.000,132126000.000,137139000.000,139604000.000,142641000.000,145342000.000,142526000.000
Assets,3674931000.000,3927781000.000,4061006000.000,4281044000.000,4788578000.000,4976474000.000,5064969000.000,6752340000.000,7096275000.000,7217653000.000,7174004000.000,6709409000.000,7365683000.000,7507813000.000,7504699000.000,7736097000.000,7634782000.000,7747752000.000
AssetsCurrent,129038000.000,175792000.000,141690000.000,207827000.000,202615000.000,235865000.000,211384000.000,175944000.000,214984000.000,273712000.000,236809000.000,289028000.000,295121000.000,387167000.000,369750000.000,595591000.000,286235000.000,335683000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,29150000.000,16425000.000,41440000.000,37346000.000,0.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,4600000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,91464000.000,92412000.000,57083000.000,113085000.000,94119000.000,122142000.000,78219000.000,67213000.000,59823000.000,89262000.000,74842000.000,99694000.000,111456000.000,159671000.000,146348000.000,359072000.000,122653000.000,188829000.000
DebtInstrumentCarryingAmount,,,,,,,,2430000000.000,2540000000.000,2690000000.000,2600000000.000,2720000000.000,3078000000.000,2988000000.000,2968000000.000,3148000000.000,3148000000.000,3308000000.000
DebtInstrumentFaceAmount,1555000000.000,1420000000.000,1520000000.000,1420000000.000,1920000000.000,2030000000.000,2090000000.000,,,,,,,,,,,
DebtInstrumentFairValue,1554883000.000,1444445000.000,1531924000.000,1422840000.000,1973865000.000,2173022000.000,2211523000.000,2511253000.000,2647557000.000,2724274000.000,,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,2424104000.000,2532995000.000,2677023000.000,2587189000.000,2707357000.000,3049325000.000,2960004000.000,2935395000.000,3119461000.000,3120257000.000,3281065000.000
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,6360000.000,6402000.000,9529000.000,10169000.000
DeferredTaxAssetsGrossCurrent,,,,14000.000,,,,14000.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,-295000.000,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,-1748000.000,-1852000.000,-1830000.000,-309000.000,-428000.000,-601000.000,,-4171000.000,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,,,,13000.000,,,,4000.000,,
DeferredTaxLiabilities,,,,,,,,4157000.000,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,1450000.000,,,,2070000.000,,,,1928000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,780000.000,4171000.000,7802000.000,5869000.000,7037000.000,5963000.000,5906000.000,6020000.000,,,,
DeferredTaxLiabilitiesOther,,,,-3000.000,,,,-7000.000,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,839000.000,,,,3240000.000,,,,4418000.000,,,,4976000.000,,
DueToRelatedPartiesNoncurrent,,,,,,,,,175696000.000,179886000.000,184196000.000,188674000.000,193211000.000,,,,,
EnergyRelatedInventoryNaturalGasLiquids,3088000.000,2327000.000,2438000.000,2584000.000,2793000.000,2188000.000,2022000.000,5316000.000,6087000.000,6447000.000,6486000.000,2403000.000,832000.000,4032000.000,5086000.000,7126000.000,8348000.000,8869000.000
EquityMethodInvestments,109940000.000,211151000.000,227566000.000,243619000.000,613207000.000,637478000.000,639191000.000,634492000.000,635920000.000,630851000.000,629627000.000,618887000.000,610588000.000,606125000.000,599286000.000,594208000.000,591102000.000,581151000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,3400000.000,,,,7698000.000,,,,35908000.000,,,,64337000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,29100000.000,,,,28400000.000,,,,28400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,29200000.000,,,,28400000.000,,,,28400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,29200000.000,,,,28400000.000,,,,28400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,29200000.000,,,,28400000.000,,,,28400000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,29200000.000,,,,28400000.000,,,,28400000.000,,
FiniteLivedIntangibleAssetsGross,,,,,,,,892555000.000,,,,868035000.000,,,,868035000.000,,
GasImbalanceAssetLiability,,,,3600000.000,,974000.000,1181000.000,415000.000,1682000.000,1016000.000,177000.000,2122000.000,1425000.000,1359000.000,1514000.000,3483000.000,977000.000,1020000.000
GasImbalancePayableCurrent,,,,2500000.000,,,,700000.000,,,,1600000.000,,,,3000000.000,,
Goodwill,105336000.000,105336000.000,105336000.000,105336000.000,105336000.000,105336000.000,105336000.000,384387000.000,393035000.000,393035000.000,387633000.000,389686000.000,419186000.000,419186000.000,419186000.000,417610000.000,417610000.000,417610000.000
IntangibleAssetsNetExcludingGoodwill,55159000.000,54798000.000,54436000.000,53606000.000,53258000.000,52909000.000,52561000.000,884857000.000,853449000.000,846342000.000,839234000.000,832127000.000,825020000.000,817913000.000,810805000.000,803698000.000,796591000.000,789483000.000
InterestPayableCurrent,15875000.000,15691000.000,16620000.000,18119000.000,17547000.000,25492000.000,28525000.000,24741000.000,27995000.000,26071000.000,34169000.000,26194000.000,34578000.000,26204000.000,28536000.000,39834000.000,45585000.000,40545000.000
Liabilities,1829453000.000,1641545000.000,1774392000.000,1689106000.000,2165741000.000,2282139000.000,2371010000.000,2740990000.000,3073785000.000,3195962000.000,3120843000.000,3219909000.000,3640578000.000,3374019000.000,3352369000.000,3625331000.000,3592624000.000,3711296000.000
LiabilitiesAndStockholdersEquity,3674931000.000,3927781000.000,4061006000.000,4281044000.000,4788578000.000,4976474000.000,5064969000.000,6752340000.000,7096275000.000,7217653000.000,7174004000.000,6709409000.000,7365683000.000,7507813000.000,7504699000.000,7736097000.000,7634782000.000,7747752000.000
LiabilitiesCurrent,203290000.000,146504000.000,178116000.000,191483000.000,172624000.000,176735000.000,201413000.000,203796000.000,242526000.000,213143000.000,222999000.000,199309000.000,260010000.000,241706000.000,254585000.000,315387000.000,280150000.000,277536000.000
LiabilitiesNoncurrent,1626163000.000,1495041000.000,1596276000.000,1497623000.000,1993117000.000,2105404000.000,2169597000.000,2537194000.000,2831259000.000,2982819000.000,2897844000.000,3020600000.000,3380568000.000,3132313000.000,3097784000.000,3309944000.000,3312474000.000,3433760000.000
LimitedPartnersCapitalAccount,682752000.000,834798000.000,825074000.000,905082000.000,921523000.000,941814000.000,938225000.000,1260195000.000,1252921000.000,1244765000.000,1264012000.000,1060842000.000,876876000.000,1052619000.000,1071185000.000,1048143000.000,1042403000.000,1070254000.000
LimitedPartnersCapitalAccountUnitsIssued,218895515.000,218895515.000,218895515.000,218895515.000,218903498.000,218903498.000,218903498.000,218909977.000,218909977.000,218913688.000,218913688.000,218919380.000,218919380.000,218922303.000,218922303.000,218928570.000,218928570.000,218933141.000
LimitedPartnersCapitalAccountUnitsOutstanding,218895515.000,218895515.000,218895515.000,218895515.000,218903498.000,218903498.000,218903498.000,218909977.000,218909977.000,218913688.000,218913688.000,218919380.000,218919380.000,218922303.000,218922303.000,218928570.000,218928570.000,218933141.000
LongTermDebtNoncurrent,1553319000.000,1418362000.000,1518110000.000,1418169000.000,1912839000.000,2022876000.000,2082914000.000,2422954000.000,2532995000.000,2677023000.000,2587189000.000,2707357000.000,3049325000.000,2960004000.000,2935395000.000,3119461000.000,3120257000.000,3281065000.000
MinorityInterest,1162726000.000,1451438000.000,1461540000.000,1686856000.000,1701314000.000,,,,,,,,,,,,,
NontradeReceivablesCurrent,,,,,,,,,,,,49772000.000,49042000.000,44288000.000,29819000.000,30415000.000,77000.000,46000.000
NotesReceivableRelatedPartiesNoncurrent,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000,260000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,978000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,309000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,34000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,157000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,233000.000,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,245000.000,,,,,,,,,,,,,,
OtherAccruedLiabilitiesCurrent,921000.000,144000.000,293000.000,1241000.000,1704000.000,158000.000,369000.000,1181000.000,,,,,,,,,3760000.000,7981000.000
OtherAssetsCurrent,9086000.000,6533000.000,8912000.000,10799000.000,7997000.000,4914000.000,6915000.000,10841000.000,11042000.000,12023000.000,11540000.000,8557000.000,4064000.000,6011000.000,9344000.000,13498000.000,11038000.000,10448000.000
OtherAssetsMiscellaneousCurrent,1727000.000,1696000.000,1662000.000,1710000.000,1290000.000,1049000.000,1049000.000,1893000.000,1295000.000,3861000.000,2145000.000,1034000.000,0.000,0.000,0.000,0.000,,
OtherAssetsNoncurrent,27245000.000,26678000.000,28078000.000,27401000.000,34684000.000,29519000.000,28910000.000,28289000.000,27616000.000,31172000.000,30779000.000,29707000.000,15549000.000,15278000.000,14778000.000,15058000.000,16431000.000,16031000.000
OtherPartnersCapital,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
PartnersCapital,682752000.000,834798000.000,825074000.000,905082000.000,921523000.000,941814000.000,938225000.000,1260195000.000,1252921000.000,1244765000.000,1264012000.000,1060842000.000,876876000.000,1052619000.000,1071185000.000,1048143000.000,1042403000.000,1070254000.000
PartnersCapitalAttributableToNoncontrollingInterest,,,,,,1752521000.000,1755734000.000,2751155000.000,2769569000.000,2776926000.000,2789149000.000,2428658000.000,2848229000.000,3081175000.000,3081145000.000,3062623000.000,2999755000.000,2966202000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,1845478000.000,2286236000.000,2286614000.000,2591938000.000,2622837000.000,2694335000.000,2693959000.000,4011350000.000,4022490000.000,4021691000.000,4053161000.000,3489500000.000,3725105000.000,4133794000.000,4152330000.000,4110766000.000,4042158000.000,4036456000.000
PrepaidInsurance,1702000.000,533000.000,2083000.000,2900000.000,1813000.000,703000.000,2663000.000,3217000.000,1978000.000,699000.000,2732000.000,2998000.000,1807000.000,620000.000,2744000.000,2889000.000,1713000.000,559000.000
PropertyPlantAndEquipmentGross,3733690000.000,3873539000.000,4061389000.000,4239100000.000,4414168000.000,4591935000.000,4754279000.000,5424699000.000,5814914000.000,5948148000.000,5862721000.000,5904637000.000,6700809000.000,6818174000.000,6912906000.000,6861942000.000,7240894000.000,7354782000.000
PropertyPlantAndEquipmentNet,2988213000.000,3094026000.000,3243900000.000,3383255000.000,3519478000.000,3655367000.000,3767587000.000,4384371000.000,4711271000.000,4782541000.000,4789922000.000,4289974000.000,4940219000.000,5002144000.000,5030894000.000,5049932000.000,5266813000.000,5347794000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,22236.000,,,,12537.000,,,,5658.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,43.100,,,,47.200,,,,39.780,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1845478000.000,2286236000.000,2286614000.000,2591938000.000,2622837000.000,2694335000.000,2693959000.000,4011350000.000,4022490000.000,4021691000.000,4053161000.000,3489500000.000,3725105000.000,4133794000.000,4152330000.000,4110766000.000,4042158000.000,4036456000.000
TaxCreditCarryforwardAmount,,,,527000.000,,,,512000.000,,,,512000.000,,,,498000.000,,
TaxCreditCarryforwardDeferredTaxAsset,,,,14000.000,,,,14000.000,,,,,,,,,,
TaxesPayableCurrent,630000.000,663000.000,190000.000,0.000,357000.000,410000.000,258000.000,207000.000,299000.000,416000.000,701000.000,770000.000,931000.000,1127000.000,488000.000,1006000.000,1430000.000,1634000.000
