,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-148000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5248000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,760000.000
AmortizationOfIntangibleAssets,174000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,-1000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-10340000.000
ComprehensiveIncomeNetOfTax,-59279000.000
CostOfGoodsSold,2493000.000
CostsAndExpenses,73547000.000
Depreciation,534000.000
EarningsPerShareBasicAndDiluted,-1.270
IncreaseDecreaseInAccountsPayable,65000.000
IncreaseDecreaseInAccountsReceivable,-3634000.000
IncreaseDecreaseInAccruedLiabilities,1322000.000
IncreaseDecreaseInInventories,-38000.000
IncreaseDecreaseInOtherOperatingAssets,405000.000
IncreaseDecreaseInOtherOperatingLiabilities,-2936000.000
IncreaseDecreaseInRestrictedCash,251000.000
InterestAndOtherIncome,52000.000
InterestExpense,1940000.000
InterestPaid,931000.000
NetCashProvidedByUsedInFinancingActivities,6249000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6249000.000
NetCashProvidedByUsedInInvestingActivities,32900000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,32900000.000
NetCashProvidedByUsedInOperatingActivities,-49489000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-49489000.000
NetIncomeLoss,-59280000.000
OperatingIncomeLoss,-57392000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,3508000.000
PaymentsToAcquireIntangibleAssets,161000.000
PaymentsToAcquirePropertyPlantAndEquipment,413000.000
ProceedsFromIssuanceOfCommonStock,5547000.000
ProceedsFromIssuanceOfWarrants,701000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,37233000.000
ProceedsFromStockOptionsExercised,1000.000
RepaymentsOfBankDebt,14050000.000
ResearchAndDevelopmentExpense,1296000.000
SalesRevenueGoodsNet,16155000.000
SellingGeneralAndAdministrativeExpense,69758000.000
ShareBasedCompensation,5248000.000
StockIssuedDuringPeriodValueNewIssues,5547000.000
StockIssuedDuringPeriodValueStockOptionsExercised,1000.000
