,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
GeneralPartnersCapitalAccount,,11300000.000,11500000.000,-409400000.000,-407700000.000,-406400000.000,-517000000.000,-656500000.000,-653400000.000,-649800000.000,-650300000.000,-646800000.000,-605100000.000,-599600000.000,-704000000.000,-687000000.000
GeneralPartnersCapitalAccountUnitsIssued,,,,,1509486.000,1509486.000,1531518.000,1671056.000,1671056.000,1671056.000,1683425.000,1691850.000,1978603.000,1978603.000,2187386.000,2187386.000
GeneralPartnersCapitalAccountUnitsOutstanding,,,,,1509486.000,1509486.000,1531518.000,1671056.000,1671056.000,1671056.000,1683425.000,1691850.000,1978603.000,1978603.000,2187386.000,2187386.000
Goodwill,,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,185000000.000,185000000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,8400000.000,,,,0.000,,,,,
InterestPayableCurrent,,,,,,,1900000.000,4200000.000,14200000.000,5100000.000,15100000.000,5700000.000,16700000.000,5100000.000,26000000.000,28000000.000
InventoryRawMaterialsAndSupplies,,,,,2000000.000,2000000.000,2200000.000,2300000.000,2500000.000,2500000.000,2500000.000,5200000.000,5500000.000,5500000.000,11000000.000,12000000.000
Liabilities,,10500000.000,10100000.000,177600000.000,176100000.000,177500000.000,467300000.000,1135400000.000,1144700000.000,1134900000.000,1133400000.000,1368000000.000,1429900000.000,1222100000.000,2543000000.000,2497000000.000
LiabilitiesAndStockholdersEquity,,578600000.000,584200000.000,332400000.000,342700000.000,350500000.000,539500000.000,1454000000.000,1469100000.000,1471000000.000,1523500000.000,2682100000.000,2772700000.000,2880500000.000,4109000000.000,4125000000.000
LiabilitiesCurrent,,10100000.000,9600000.000,15200000.000,13400000.000,14500000.000,33700000.000,31300000.000,40600000.000,30100000.000,37700000.000,43200000.000,61600000.000,104900000.000,111000000.000,104000000.000
LineOfCredit,,,,,,,18000000.000,,,,,,40000000.000,50000000.000,,157000000.000
LongTermDebt,,,,,,,,,,,,,,,,2359000000.000
LongTermDebtFairValue,,,,,,,,,,,,,,,,2298000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,15000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,,,,195000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,298000000.000,
LongTermDebtNoncurrent,,,,,,,18000000.000,1099700000.000,1099700000.000,1099700000.000,1090700000.000,1090900000.000,1131100000.000,1091400000.000,2396000000.000,2357000000.000
MinorityInterest,,,,,,,,,,,,851700000.000,,,,
NotesPayableRelatedPartiesNoncurrent,,,,160000000.000,160000000.000,160000000.000,411600000.000,,,,,212000000.000,212000000.000,,0.000,
OtherAssetsCurrent,,3000000.000,2300000.000,1000000.000,2500000.000,2900000.000,2700000.000,2700000.000,2700000.000,2800000.000,2200000.000,1600000.000,3400000.000,400000.000,0.000,
OtherAssetsNoncurrent,,,,100000.000,200000.000,300000.000,900000.000,9500000.000,10400000.000,10100000.000,700000.000,700000.000,600000.000,24900000.000,2000000.000,2000000.000
OtherInventorySupplies,,600000.000,600000.000,2000000.000,,,,,,,,,,,,
OtherLiabilitiesCurrent,,200000.000,400000.000,300000.000,100000.000,,300000.000,300000.000,,200000.000,100000.000,200000.000,200000.000,1100000.000,3000000.000,1000000.000
OtherLiabilitiesNoncurrent,,,,,200000.000,500000.000,500000.000,500000.000,500000.000,600000.000,500000.000,,,,23000000.000,
PartnersCapital,,568100000.000,574100000.000,154800000.000,166600000.000,173000000.000,72200000.000,318600000.000,324400000.000,336100000.000,390100000.000,1314100000.000,1342800000.000,1658400000.000,1566000000.000,1628000000.000
PartnersCapitalAccountUnits,,,,,,,76575878.000,83552792.000,83552792.000,83552792.000,84171217.000,84592465.000,99192998.000,105276292.000,109369312.000,110114280.000
PrepaidExpenseCurrent,,,,,,,,,,,,,,3800000.000,4000000.000,3000000.000
PropertyPlantAndEquipmentGross,,212100000.000,214500000.000,506900000.000,511100000.000,514100000.000,732400000.000,717600000.000,738500000.000,751500000.000,760400000.000,1926900000.000,1983500000.000,1999900000.000,3400000000.000,3420000000.000
PropertyPlantAndEquipmentNet,,135000000.000,135900000.000,273900000.000,274700000.000,273900000.000,485100000.000,465300000.000,481000000.000,489000000.000,492400000.000,1641500000.000,1672800000.000,1674300000.000,2675000000.000,2669000000.000
ShortTermBorrowings,,,,,,,,,,,,,,50000000.000,15000000.000,2000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,568100000.000,574100000.000,154800000.000,166600000.000,173000000.000,72200000.000,318600000.000,324400000.000,336100000.000,390100000.000,1314100000.000,1342800000.000,1658400000.000,1566000000.000,1628000000.000
TaxesPayableCurrent,,1100000.000,1000000.000,2900000.000,2600000.000,3500000.000,2700000.000,3400000.000,5000000.000,6600000.000,5100000.000,9500000.000,11700000.000,11800000.000,10000000.000,16000000.000
UnrecognizedTaxBenefits,,,0.000,,,,0.000,,,,0.000,,,,0.000,
