,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,2679.000,,,,-2767.000,,,,-3362.000,,,,2310.000,,,,3548.000,,,,3364.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,2017.000,,,,3364.000,,,,3364.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,130975.000,,,,-57268.000,,,,652.000,,,,-8028.000,,,,6413.000,,,,-859.000
DeferredRevenueRefundPayments,,,3332.000,,,,-8046.000,,,,-4653.000,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,293.000,,,,184.000,,,,
DepreciationExpense,,,,,,,331.000,,,,293.000,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,,0.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,0.020,-0.010,0.000,-0.010,0.030,0.010,0.010,0.010,-0.020,0.000,0.000,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,0.000,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,,,0.340,,,,
EffectiveIncomeTaxRateReconciliationDeductions,,,,,,,,,,,,,,,,,,,-0.306,,,,
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,,,,,,,,,,,,,,,,,-0.034,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,,,,,,0.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,,,,2436.000,,,,3069.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,,,,,,,,,,63956.000,,,,,,,,,,,,
FutureAmortizationExpenseAfterYearFive,,,,,,,,,,,23565.000,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,,,,,,,,,8059.000,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,,,,,,,8059.000,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,,,,,,,8155.000,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,,,,,,,8059.000,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,,,,,,,8059.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,6152.000,,5707.000,5561.000,7707.000,6422.000,5512.000
IncomeLossFromContinuingOperations,-114735.000,-71982.000,-117431.000,-120674.000,-90132.000,-91663.000,-93072.000,-98783.000,-88064.000,-69587.000,-34908.000,-32192.000,-38526.000,-31360.000,-16597.000,-12831.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-115049.000,-72014.000,-117431.000,-120674.000,-90132.000,-91663.000,-93072.000,-98888.000,-88618.000,-69916.000,-35065.000,-32675.000,-39205.000,-32368.000,-17762.000,-14538.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,-33848.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-56835.000,,,,-41083.000,,,,-8808.000,,,,4424.000,,,,6403.000,,,,17746.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,,,,,,,,273.000,,,,
IncreaseDecreaseInPrepaidExpense,,130000.000,,,,,,,,,,,,,,,,,,,,,
InterestAndDebtExpense,,,,,,,,,,,,,,,,,1334.000,,-1407.000,-1467.000,-1513.000,-6567.000,-2460.000
InterestExpense,-314.000,-32.000,,,,,,-105.000,-554.000,,-157.000,-483.000,-679.000,-1008.000,-1165.000,-1707.000,1334.000,-6053.000,-1407.000,-1467.000,-1513.000,-6567.000,-2460.000
InterestPaid,,,,,,,,,,,157.000,,,,1165.000,,,,1407.000,,,,2460.000
NetCashProvidedByUsedInFinancingActivities,,,308000.000,,,,,,,,28200.000,,,,3000.000,,,,20900.000,,,,13000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,308000.000,,,,,,,,28200.000,,,,3000.000,,,,20900.000,,,,13000.000
NetCashProvidedByUsedInInvestingActivities,,,-5438.000,,,,-8046.000,,,,-4653.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5438.000,,,,-8046.000,,,,-4653.000,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-171587.000,,,,43850.000,,,,-22895.000,,,,-11028.000,,,,-14487.000,,,,-13859.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-171587.000,,,,43850.000,,,,-22895.000,,,,-11028.000,,,,-14487.000,,,,-13859.000
NetIncomeLoss,-115049.000,-72014.000,-117431.000,-120674.000,-90132.000,-91663.000,93072.000,-98888.000,-88618.000,-42820.000,-35065.000,-32675.000,-39205.000,-32368.000,17762.000,-14538.000,,,,,,,
OperatingExpenses,114735.000,71982.000,117431.000,120674.000,90132.000,91663.000,93072.000,98783.000,88064.000,69587.000,34908.000,32192.000,38526.000,31360.000,16597.000,12831.000,32514.000,18474.000,23304.000,10795.000,11103.000,20690.000,32509.000
OperatingIncomeLoss,,,,,,,,,,,,,,,,,-32514.000,,-23304.000,-10795.000,-11103.000,-20690.000,-32509.000
OtherExpenses,3641.000,2720.000,3079.000,2932.000,2893.000,2849.000,3027.000,3167.000,3272.000,3633.000,3752.000,325.000,125.000,-3107.000,2462.000,,,,,,,,
OtherGeneralExpense,15384.000,,,,,,,,,,,,,,,,,,560.000,245.000,360.000,524.000,807.000
OtherNonoperatingIncomeExpense,-314.000,,,,,,,,,,,,,,,,,,,,,,
OtherSellingGeneralAndAdministrativeExpense,4485.000,3454.000,6378.000,5581.000,2681.000,4572.000,4026.000,2665.000,3355.000,4760.000,2442.000,5748.000,5560.000,8041.000,3638.000,4106.000,,,,,,,
PaymentsToAcquireIntangibleAssets,,,-5092.000,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquireSoftware,,,-3678.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,308000.000,,,,,,,,28200.000,,,,3000.000,,,,21500.000,,,,13000.000
ProfessionalFees,47156.000,8415.000,40842.000,40728.000,17842.000,17577.000,16419.000,23349.000,12041.000,3958.000,14279.000,10638.000,19735.000,22856.000,9986.000,8671.000,26292.000,7351.000,15344.000,2491.000,3036.000,13687.000,22865.000
ProfitLoss,,,,,,,,,,,,,,,,,-33848.000,,-24711.000,-12262.000,-12262.000,-27611.000,-34969.000
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,,,,,,,,,,,,,,,,,,,600.000,,,,
SalariesAndWages,43578.000,56275.000,66358.000,69165.000,66691.000,66396.000,69600.000,69165.000,69165.000,56743.000,13971.000,14753.000,13106.000,3570.000,7.000,,,,1561.000,2310.000,,,3325.000
StockIssuedDuringPeriodValueNewIssues,,,302000.000,,,,,,,,28200.000,,,,3000.000,,,,,,,,
TravelAndEntertainmentExpense,491.000,1118.000,774.000,2268.000,25.000,269.000,,437.000,231.000,,464.000,728.000,,,505.000,54.000,70.000,75.000,132.000,188.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,192271986.000,192271985.000,198650338.000,199682865.000,200661126.000,-398551902.000,204282865.000,204538309.000,206382309.000,-408694097.000,212627589.000,214958654.000,217272471.000,-429223665.000,219288601.000,219881935.000,221027877.000,-439143693.000,225624157.000,227345268.000,228058601.000,-453388785.000,231539713.000
