,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,298160000.000,342070000.000,377132000.000,301111000.000,262929000.000,368509000.000,339283000.000,265995000.000,296269000.000,303089000.000,328757000.000,242815000.000,285484000.000,300128000.000,350335000.000,299995000.000,340330000.000,356686000.000,363781000.000,241166000.000,292664000.000,333543000.000,358196000.000,274805000.000,312722000.000
AccountsReceivableGrossCurrent,,464989000.000,513866000.000,376917000.000,361339000.000,450108000.000,450376000.000,325870000.000,353029000.000,413696000.000,503270000.000,338194000.000,387502000.000,433237000.000,537240000.000,344455000.000,436724000.000,492274000.000,521772000.000,332553000.000,372634000.000,446430000.000,528029000.000,395754000.000,452141000.000
AccountsReceivableNetCurrent,258294000.000,294691000.000,318678000.000,223104000.000,213973000.000,284451000.000,264589000.000,179565000.000,218599000.000,258858000.000,312947000.000,182029000.000,219022000.000,252692000.000,306866000.000,179823000.000,221580000.000,274730000.000,284089000.000,142778000.000,192242000.000,240606000.000,277677000.000,185179000.000,221340000.000
AccruedIncomeTaxesCurrent,,4074000.000,5396000.000,6047000.000,4501000.000,4510000.000,4554000.000,2259000.000,5582000.000,5392000.000,9165000.000,7701000.000,5556000.000,7499000.000,8894000.000,5794000.000,2535000.000,4264000.000,3732000.000,1553000.000,1493000.000,2606000.000,7163000.000,6232000.000,6767000.000
AccruedIncomeTaxesNoncurrent,,130892000.000,141023000.000,137319000.000,134988000.000,105128000.000,100358000.000,98827000.000,98182000.000,100310000.000,97236000.000,93126000.000,84282000.000,86390000.000,79417000.000,72107000.000,74831000.000,74374000.000,67885000.000,59734000.000,59720000.000,60360000.000,55573000.000,51797000.000,32147000.000
AccruedLiabilitiesCurrent,172560000.000,187017000.000,213092000.000,186680000.000,213552000.000,190234000.000,204528000.000,185848000.000,205809000.000,219646000.000,234297000.000,211972000.000,213087000.000,216591000.000,224650000.000,194912000.000,213971000.000,231688000.000,211219000.000,173764000.000,167317000.000,213910000.000,247963000.000,232273000.000,205059000.000
AccruedMarketingCostsCurrent,,35825000.000,42854000.000,33209000.000,7664000.000,9531000.000,11006000.000,11005000.000,11070000.000,13039000.000,12859000.000,12844000.000,13456000.000,10459000.000,13259000.000,,,,,,,,,,
AccruedRoyaltiesCurrent,,6131000.000,9404000.000,6243000.000,6114000.000,4161000.000,4986000.000,3358000.000,3343000.000,4012000.000,4597000.000,2653000.000,2266000.000,3113000.000,3387000.000,2321000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,276019000.000,285110000.000,249657000.000,254079000.000,262887000.000,276946000.000,247469000.000,229868000.000,236845000.000,243458000.000,256424000.000,263116000.000,265119000.000,268828000.000,257642000.000,262969000.000,268611000.000,269824000.000,278352000.000,287012000.000,291490000.000,288903000.000,263352000.000,265727000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,1168000.000,1100000.000,343000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,4929000.000,3517000.000,-56000.000,1043000.000,-2740000.000,-2518000.000,510000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,17650000.000,16867000.000,29362000.000,27444000.000,20686000.000,20764000.000,20316000.000,,,,14288000.000,,,,26964000.000,,,,26171000.000,,,,10480000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-63465000.000,-69318000.000,-66854000.000,-73119000.000,-68149000.000,-68470000.000,-72269000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-78518000.000,-75018000.000,-81568000.000,-95929000.000,-99520000.000,-91575000.000,-91752000.000,-92075000.000,-93417000.000,-92651000.000,-91891000.000,-85802000.000,-84701000.000,-84347000.000,-88856000.000,-113237000.000,-116055000.000,-113264000.000,-115696000.000,-111985000.000,-109833000.000,-108115000.000,-112432000.000,-100706000.000,-102028000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,0.000,,,,6616000.000,,,,,
AdditionalPaidInCapitalCommonStock,,0.000,906000.000,0.000,1726000.000,,,0.000,2578000.000,,,,4416000.000,6478000.000,0.000,,4304000.000,1633000.000,2352000.000,,0.000,8851000.000,16336000.000,26596000.000,14519000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,3726000.000,3060000.000,2472000.000,2321000.000,2239000.000,2368000.000,2153000.000,2189000.000,1071000.000,1018000.000,1712000.000,1657000.000,1762000.000,1576000.000,1093000.000,1247000.000,1078000.000,666000.000,,,,,,
AssetRetirementObligation,,1679000.000,1671000.000,1918000.000,2001000.000,1870000.000,1770000.000,1750000.000,1532000.000,1178000.000,1186000.000,,,,,,,,,,,,,,
Assets,1861556000.000,1863703000.000,1990686000.000,1856494000.000,1700321000.000,1692412000.000,1489065000.000,1374111000.000,1422506000.000,1433695000.000,1528960000.000,1451390000.000,1515477000.000,1573510000.000,1638779000.000,1426680000.000,1498047000.000,1429775000.000,1509883000.000,1324147000.000,1384954000.000,1416260000.000,1554836000.000,1498677000.000,1587479000.000
AssetsCurrent,1076386000.000,1084198000.000,1211258000.000,1064536000.000,924610000.000,911807000.000,941570000.000,844510000.000,897166000.000,912239000.000,1011789000.000,933000000.000,1007778000.000,1067320000.000,1134832000.000,1052020000.000,1114625000.000,1042062000.000,1129763000.000,926247000.000,916678000.000,944118000.000,1084880000.000,1027845000.000,1071077000.000
AssetsHeldForSaleCurrent,,,,,,,17697000.000,13002000.000,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,28969000.000,0.000,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,,13494000.000,1688000.000,2889000.000,455000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,18000000.000,4506000.000,6387000.000,7019000.000,7475000.000
Cash,,,,,,,,214700000.000,185300000.000,195300000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,477931000.000,379450000.000,523333000.000,478370000.000,360737000.000,237033000.000,321999000.000,333824000.000,318857000.000,294796000.000,379865000.000,469412000.000,484981000.000,500222000.000,516613000.000,537038000.000,492228000.000,365774000.000,505082000.000,519195000.000,440111000.000,395201000.000,,547533000.000,527657000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,508987000.000,519195000.000,440111000.000,395201000.000,513578000.000,547533000.000,
CommonStockParOrStatedValuePerShare,,,,,0.250,0.250,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,191606000.000,191606000.000,191606000.000,191606000.000,191606000.000,191606000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106620.000,173106000.000,173106000.000,173106000.000,173106620.000,173106000.000
CommonStockSharesIssued,191606000.000,191606000.000,191606000.000,191606000.000,191606000.000,191606000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106000.000,173106620.000,173106000.000,173106000.000,173106000.000,173106620.000,173106000.000
CommonStockSharesOutstanding,,,,,,,,,,,,173106000.000,,,,,,,,,,,,,
CommonStockValue,33370000.000,33370000.000,33370000.000,,,,,,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,,,33370000.000,33370000.000,33370000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000,30148000.000
CostMethodInvestments,,,,,,,,,,,,,,,,,,,,,7400000.000,7400000.000,7400000.000,,7100000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,,,,57205000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,17000000.000,17200000.000,17100000.000,15000000.000,15500000.000,15500000.000,12100000.000,8200000.000,8500000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,13256000.000,13706000.000,14393000.000,14235000.000,14950000.000,15199000.000,15631000.000,15904000.000,15435000.000,16440000.000,16611000.000,17559000.000,17601000.000,17483000.000,17237000.000,17350000.000,15577000.000,15265000.000,14836000.000,14997000.000,14826000.000,14724000.000,15043000.000,16914000.000
