,2011-12-31
AdjustmentForAmortization,3372000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,21000.000
BankOwnedLifeInsuranceIncome,324000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4565000.000
CommonStockDividendsPerShareCashPaid,0.190
Communication,710000.000
DeferredIncomeTaxExpenseBenefit,-596000.000
Depreciation,1435000.000
DividendIncomeOperating,34000.000
DividendsCommonStock,541000.000
DividendsPreferredStock,897000.000
EarningsPerShareBasic,-0.730
EarningsPerShareDiluted,-0.730
EquipmentExpense,2173000.000
FederalDepositInsuranceCorporationPremiumExpense,941000.000
FeesAndCommissionsDepositorAccounts,3262000.000
FeesAndCommissionsMortgageBanking,1300000.000
FeesAndCommissionsOther,1225000.000
ForeclosedRealEstateExpense,1438000.000
GainLossOnSaleOfSecuritiesNet,2631000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2568000.000
IncomeTaxExpenseBenefit,-1544000.000
IncomeTaxesPaidNet,20000.000
IncreaseDecreaseInAccruedInterestReceivableNet,65000.000
IncreaseDecreaseInDeposits,11704000.000
IncreaseDecreaseInInterestPayableNet,-112000.000
IncreaseDecreaseInOtherOperatingAssets,-805000.000
IncreaseDecreaseInOtherOperatingLiabilities,-903000.000
InformationTechnologyAndDataProcessing,1062000.000
InterestAndDividendIncomeOperating,37077000.000
InterestAndFeeIncomeLoansAndLeases,28652000.000
InterestExpense,10106000.000
InterestExpenseDemandDepositAccounts,1973000.000
InterestExpenseLongTermDebt,614000.000
InterestExpenseSavingsDeposits,310000.000
InterestExpenseShortTermBorrowings,284000.000
InterestExpenseTimeDeposits,6925000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,18488000.000
InterestIncomeExpenseNet,26971000.000
InterestIncomeSecuritiesTaxExempt,485000.000
InterestIncomeSecuritiesTaxable,7862000.000
InterestPaidNet,10218000.000
LiabilitiesAssumed1,9000000.000
NetCashProvidedByUsedInFinancingActivities,1436000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1436000.000
NetCashProvidedByUsedInInvestingActivities,-7840000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7840000.000
NetCashProvidedByUsedInOperatingActivities,10969000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,10969000.000
NetIncomeLoss,-1024000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2087000.000
NoninterestExpense,29856000.000
NoninterestIncome,8800000.000
NoninterestIncomeOtherOperatingIncome,58000.000
OccupancyNet,2041000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-113000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,42000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,2103000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,1316000.000
OtherCostOfServices,602000.000
OtherInterestAndDividendIncome,44000.000
OtherNoninterestExpense,3896000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,53778000.000
PaymentsForProceedsFromFederalHomeLoanBankStock,-1115000.000
PaymentsForProceedsFromLoansAndLeases,-54910000.000
PaymentsOfDividendsCommonStock,541000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,897000.000
PaymentsToAcquireAvailableForSaleSecurities,262291000.000
PaymentsToAcquireLifeInsurancePolicies,2500000.000
PaymentsToAcquirePropertyPlantAndEquipment,1088000.000
PreferredStockAccretionOfRedemptionDiscount,166000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,51050000.000
ProceedsFromRepaymentsOfDebt,-8830000.000
ProceedsFromSaleOfAvailableForSaleSecurities,147698000.000
ProceedsFromSaleOfForeclosedAssets,3266000.000
ProceedsFromSaleOfLoansHeldForSale,55048000.000
ProfessionalFees,1386000.000
ProvisionForLoanAndLeaseLosses,8483000.000
ShareBasedCompensation,21000.000
SuppliesExpense,238000.000
TransferOfOtherRealEstate,6541000.000
WeightedAverageNumberOfDilutedSharesOutstanding,2849841.000
WeightedAverageNumberOfSharesOutstandingBasic,2849841.000
