,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,322172000.000,404682000.000,445230000.000,,348337000.000,434332000.000,479748000.000,,369952000.000,490411000.000,552985000.000,,443763000.000,532795000.000,531982000.000,,468833000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,175729000.000,,,,,
AccountsReceivableGrossCurrent,285644000.000,397423000.000,437754000.000,,325383000.000,397506000.000,403520000.000,,328202000.000,410021000.000,450642000.000,,353601000.000,439938000.000,485176000.000,,375196000.000,495781000.000,558755000.000,,449538000.000,537127000.000,536242000.000,,471590000.000
AccountsReceivableNetCurrent,278126000.000,389782000.000,430039000.000,299166000.000,318176000.000,390131000.000,397414000.000,277539000.000,,,,323369000.000,,,,354935000.000,,,,397287000.000,,,,398488000.000,
AccrualForEnvironmentalLossContingencies,,,,11987000.000,,,,11458000.000,,,,10683000.000,,,,9048000.000,,,,17864000.000,,,,19852000.000,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,6327000.000,,,,7299000.000,,,,7134000.000,,,,6736000.000,,,,12569000.000,,,,12655000.000,
AccruedInsuranceCurrentAndNoncurrent,,,,45135000.000,,,,47340000.000,,,,48888000.000,,,,41816000.000,,,,42490000.000,,,,34859000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3136390000.000,3197163000.000,3222469000.000,-3287367000.000,3349258000.000,3419174000.000,3477496000.000,3507432000.000,3507394000.000,3519862000.000,3578010000.000,3621585000.000,3446744000.000,3494896000.000,3539772000.000,3537212000.000,3587444000.000,3637392000.000,3683961000.000,3734997000.000,3786590000.000,3834680000.000,3876743000.000,3924380000.000,3980567000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-37687000.000,-33685000.000,-32785000.000,-31986000.000,-31048000.000,-30093000.000,-29118000.000,-28170000.000,-27316000.000,-26481000.000,-25802000.000,-25178000.000,-22193000.000,-21609000.000,-21011000.000,-20322000.000,-18074000.000,-14997000.000,-14715000.000,-14494000.000,-14200000.000,-13899000.000,-13592000.000,-13300000.000,-12980000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,135985000.000,134044000.000,132158000.000,184858000.000,181773000.000,178689000.000,175605000.000,197347000.000,193915000.000,130185000.000,128074000.000,74453000.000,72733000.000,71618000.000,70504000.000,141392000.000,138711000.000,136014000.000,132131000.000,105575000.000,105555000.000,105535000.000,105514000.000,126076000.000,125649000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-173672000.000,-167729000.000,-164943000.000,-216844000.000,-212821000.000,-208782000.000,-204723000.000,-225517000.000,-221231000.000,-156666000.000,-153876000.000,-99631000.000,-94926000.000,-93227000.000,-91515000.000,-161714000.000,-156785000.000,-151011000.000,-146846000.000,-120069000.000,-119755000.000,-119434000.000,-119106000.000,-139376000.000,-138629000.000
AdditionalPaidInCapitalCommonStock,2524514000.000,2534562000.000,2538987000.000,2544740000.000,2547959000.000,2560824000.000,2567859000.000,2580209000.000,2585696000.000,2592239000.000,2598744000.000,2611703000.000,2651949000.000,2665793000.000,2719169000.000,2734661000.000,2765391000.000,2791232000.000,2812593000.000,2822578000.000,2823116000.000,2826471000.000,2829806000.000,2807995000.000,2792720000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7518000.000,7641000.000,7715000.000,6498000.000,7207000.000,7375000.000,6106000.000,6198000.000,6030000.000,5339000.000,5412000.000,4854000.000,5264000.000,5606000.000,5428000.000,5105000.000,5244000.000,5370000.000,5770000.000,5576000.000,5775000.000,4332000.000,4260000.000,2813000.000,2757000.000
AssetRetirementObligation,162591000.000,160733000.000,157984000.000,153979000.000,155402000.000,150413000.000,148723000.000,150072000.000,156458000.000,222851000.000,233561000.000,228234000.000,225831000.000,225117000.000,228468000.000,226565000.000,238689000.000,234919000.000,234680000.000,226594000.000,220581000.000,217043000.000,214686000.000,223872000.000,226012000.000
AssetRetirementObligationsNoncurrent,,,,153979000.000,,,,150072000.000,,,,228234000.000,,,,226565000.000,,,,226594000.000,,,,223872000.000,
Assets,8298791000.000,8385610000.000,8381881000.000,8229314000.000,8216039000.000,8180075000.000,8225916000.000,8126599000.000,8078475000.000,8120224000.000,8310056000.000,8259143000.000,7872235000.000,7933898000.000,8091538000.000,8061902000.000,8350615000.000,8195883000.000,8316866000.000,8301632000.000,8247025000.000,8290113000.000,8358085000.000,8471475000.000,8744324000.000
AssetsCurrent,765250000.000,892353000.000,1002066000.000,863100000.000,918649000.000,951235000.000,1049255000.000,984972000.000,927362000.000,911649000.000,1100961000.000,951496000.000,1053742000.000,1101984000.000,954618000.000,920469000.000,1194665000.000,1022200000.000,1143690000.000,1084591000.000,1007503000.000,1023407000.000,1076759000.000,1137182000.000,1157762000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,0.000,,,0.000,,,,0.000,
AssetsHeldForSaleCurrent,13281000.000,0.000,26883000.000,0.000,0.000,,0.000,15083000.000,12929000.000,12926000.000,10559000.000,10559000.000,0.000,,,,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,9737000.000,,20934000.000,0.000,0.000,,,14274000.000,12929000.000,12926000.000,10559000.000,10559000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,0.000,0.000,15184000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,10000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,18898000.000,18529000.000,,18529000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,18529000.000,0.000,0.000,0.000,0.000,,,,0.000,,,,45185000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,8436000.000,,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,,,,,358000.000,,,,,90000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,,,,,,,,2105000.000,,,,1034000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,,,,17484000.000,,,,15213000.000,62824000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,,,,,,3559000.000,,,,169000.000,4057000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,,,,,,2645000.000,,,,48000.000,1000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,,,47198000.000,,,,33287000.000,178650000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,26087000.000,,,,15462000.000,111619000.000
CapitalizedComputerSoftwareNet,,,,12910000.000,,,,10855000.000,,,,10321000.000,,,,8753000.000,,,,7003000.000,,,,4732000.000,
