,2011-12-31,2012-12-31
AdvertisingExpense,1146155.000,10781589.000
CashAcquiredFromAcquisition,246.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2301943.000,13878301.000
ComprehensiveIncomeNetOfTax,12680613.000,14300622.000
CurrentIncomeTaxExpenseBenefit,2537319.000,2737981.000
DeferredIncomeTaxExpenseBenefit,485620.000,399190.000
DepreciationAndAmortization,579993.000,1158290.000
DividendsCash,-18242314.000,
EarningsPerShareBasicAndDiluted,0.870,0.970
EffectOfExchangeRateOnCashAndCashEquivalents,-10138.000,29171.000
ForeignCurrencyTransactionGainLossBeforeTax,,-514284.000
GainLossOnDispositionOfAssets,,-1177.000
GeneralAndAdministrativeExpense,1978229.000,3178156.000
GoldProductsAndServicesRevenue,,394511.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,15711270.000,17349795.000
IncomeTaxExpenseBenefit,3022939.000,3137171.000
IncreaseDecreaseInAccountsPayable,988656.000,2348414.000
IncreaseDecreaseInAccountsReceivable,479947.000,665926.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,289845.000,-951931.000
IncreaseDecreaseInCustomerDeposits,4007851.000,8143775.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-84266.000,3851193.000
IncreaseDecreaseInOtherReceivables,509799.000,-537455.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-128518.000,0.000
InformationTechnologyAndDataProcessing,274146.000,1759724.000
InterestPaid,1017173.000,
LaborAndRelatedExpense,2457346.000,7574196.000
LossOnContracts,0.000,3547342.000
NetCashProvidedByUsedInFinancingActivities,246.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,246.000,0.000
NetCashProvidedByUsedInInvestingActivities,-11827171.000,-9293184.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11827171.000,-9293184.000
NetCashProvidedByUsedInOperatingActivities,14128868.000,23171485.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,14128868.000,23171485.000
NetIncomeLoss,12688331.000,14212624.000
OfficersCompensation,6399912.000,1242856.000
OperatingExpenses,24625890.000,41917541.000
OperatingLeasesRentExpenseNet,732480.000,1358817.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-7718.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-7718.000,87998.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,87998.000
OtherIncome,193727.000,50047.000
OtherInterestAndDividendIncome,1017221.000,1615865.000
PaymentsForDeposits,,6445874.000
PaymentsToAcquireBusinessesNetOfCashAcquired,2236566.000,0.000
PaymentsToAcquireIntangibleAssets,0.000,1497342.000
PaymentsToAcquirePropertyPlantAndEquipment,4835124.000,1711681.000
ProceedsFromContributedCapital,0.000,
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,-4755481.000,155188.000
ProfitLoss,12688331.000,14212624.000
ProvisionForDoubtfulAccounts,0.000,1795356.000
Revenues,40143433.000,59217289.000
SalesRevenueNet,39949706.000,59167242.000
WeightedAverageNumberOfDilutedSharesOutstanding,14660029.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,14660029.000
