,2011-06-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-17811.000
ComprehensiveIncomeNetOfTax,-699284.000,-72234.000
DepreciationAndAmortization,,1129.000
DepreciationDepletionAndAmortization,75649.000,1129.000
EarningsPerShareDiluted,-0.330,
EffectOfExchangeRateOnCashAndCashEquivalents,,0.000
ForeignCurrencyTransactionGainLossBeforeTax,-1586.000,-8483.000
GeneralAndAdministrativeExpense,439213.000,15528.000
IncomeLossFromContinuingOperations,,-72234.000
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,-0.010
IncomeTaxesPaid,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,29701.000
IncreaseDecreaseInInterestPayableNet,,26302.000
IncreaseDecreaseInOtherReceivables,,-1776.000
IncreaseDecreaseInPrepaidExpense,,4485.000
IncreaseDecreaseInRestrictedCash,,-500000.000
InterestExpense,50372.000,26699.000
InterestPaid,,0.000
InvestmentIncomeInterest,32.000,25.000
LaborAndRelatedExpense,157904.000,15000.000
NetCashProvidedByUsedInFinancingActivities,,-500000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-500000.000
NetCashProvidedByUsedInInvestingActivities,,500000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,500000.000
NetCashProvidedByUsedInOperatingActivities,,-17811.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-17811.000
NetIncomeLoss,-699284.000,-72234.000
OilAndGasProductionExpense,108422.000,
OilAndGasRevenue,163558.000,
OperatingExpenses,861288.000,63776.000
OperatingIncomeLoss,-697730.000,-63776.000
ProductionTaxExpense,9007.000,
ProfessionalFees,20721.000,5420.000
RepaymentsOfLongTermDebt,,500000.000
WeightedAverageNumberOfDilutedSharesOutstanding,2089000.000,6630000.000
