,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
MarginDepositAssets,71884837.000,44193777.000,32780105.000,29621008.000,31490459.000,31992984.000,28970057.000,24736503.000,25753763.000,23909571.000,26096551.000,24863110.000,21197009.000,21965397.000,19492945.000,13752397.000,16182840.000,10224703.000,10236112.000,15418668.000
OpenOptionContractsWrittenAtFairValue,471057.000,551457.000,212581.000,2403772.000,536013.000,363888.000,338406.000,429030.000,1029767.000,1607969.000,572684.000,324166.000,296907.000,232124.000,1021500.000,457126.000,439772.000,369517.000,829034.000,742798.000
OpenOptionContractsWrittenPremiums,1663360.000,1428047.000,732172.000,1549959.000,974047.000,666235.000,839158.000,875299.000,777236.000,662322.000,610271.000,609272.000,952693.000,709622.000,735599.000,585992.000,633387.000,560095.000,680319.000,701196.000
OtherAssets,98332.000,200745.000,214501.000,112296.000,,1016.000,1016.000,1016.000,,11300.000,7560.000,3779.000,,11301.000,7561.000,3780.000,,,,
OtherLiabilities,460642.000,383629.000,358887.000,429505.000,284683.000,224367.000,249344.000,323452.000,351411.000,284339.000,350543.000,397646.000,450146.000,333485.000,325193.000,376509.000,84301.000,122355.000,86907.000,91769.000
OtherReceivables,,,,,,1998979.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-8060113.000,-5858708.000,-2722107.000,-9116413.000,-22693163.000,-29883638.000,-49166427.000,-46547209.000,-52501728.000,-48813493.000,-50264073.000,-71760940.000,-94448424.000,-103788324.000,-102166061.000,-120156476.000,-132014887.000,-133502291.000,-126300747.000,-130833479.000
SharePrice,,,,,,,,,,,16.260,13.790,12.830,11.900,11.910,10.310,9.020,8.910,9.820,9.070
SharesIssued,9267040.000,9229040.000,9219240.000,9219240.000,9219240.000,9219240.000,9219240.000,9219240.000,9206940.000,9206940.000,9206940.000,9206940.000,9047040.000,9047040.000,9047040.000,9047040.000,9047040.000,9047040.000,9047040.000,
ShortTermInvestments,166756068.000,175626953.000,190183351.000,178049696.000,170486289.000,161152204.000,168827114.000,151793207.000,141238384.000,146588463.000,143684210.000,134583453.000,113737383.000,96175748.000,98957193.000,86738818.000,71088546.000,82063224.000,91504634.000,72816239.000
StockholdersEquity,212727157.000,214180129.000,217112964.000,210718658.000,197141908.000,189951433.000,170668644.000,173287862.000,167146684.000,170834919.000,169384339.000,147887472.000,123198004.000,113858104.000,115480367.000,97489952.000,85631541.000,84144137.000,91345681.000,86812949.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,212727157.000,214180129.000,217112964.000,210718658.000,197141908.000,189951433.000,170668644.000,173287862.000,167146684.000,170834919.000,169384339.000,147887472.000,123198004.000,113858104.000,115480367.000,97489952.000,85631541.000,84144137.000,91345681.000,86812949.000
