,2011-09-30,2012-03-31
AmortizationOfDeferredLoanOriginationFeesNet,,39968.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-406394.000
ConstructionRevenue,4735848.000,4266248.000
ContractRevenueCost,4467735.000,3986781.000
CostOfGoodsAndServicesSold,4467735.000,
DepreciationAndAmortization,15070.000,2082.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000
GeneralAndAdministrativeExpense,555396.000,442809.000
GrossProfit,268113.000,279467.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-351707.000,-229451.000
IncomeTaxExpenseBenefit,0.000,
IncreaseDecreaseInAccountsPayable,,-279000.000
IncreaseDecreaseInAccountsReceivable,,82537.000
IncreaseDecreaseInAccruedLiabilities,,20465.000
IncreaseDecreaseInCustomerDeposits,,1930.000
IncreaseDecreaseInInventories,,642.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-509.000
InterestPaid,,24583.000
NetCashProvidedByUsedInFinancingActivities,,-83334.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-83334.000
NetCashProvidedByUsedInOperatingActivities,,-323060.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-323060.000
NetIncomeLoss,-351707.000,-229451.000
OperatingExpenses,570466.000,444891.000
OperatingIncomeLoss,-302353.000,-165424.000
OtherNonoperatingIncomeExpense,-49354.000,-64027.000
ProfitLoss,-668526.000,
RepaymentsOfLongTermDebt,,83334.000
Revenues,4735848.000,4266248.000
SalesRevenueNet,4735848.000,4266248.000
