,2011-12-31
AdjustmentsToAdditionalPaidInCapitalOther,14000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5026000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,9510000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-37222000.000
CostOfServices,255566000.000
DeferredIncomeTaxExpenseBenefit,-46868000.000
DepreciationAndAmortization,37826000.000
DepreciationDepletionAndAmortization,37826000.000
EarningsPerShareBasic,1.150
EarningsPerShareDiluted,1.120
EffectOfExchangeRateOnCashAndCashEquivalents,-2787000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,0.000
GainsLossesOnExtinguishmentOfDebt,0.000
GrossProfit,188234000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,21679000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,65077000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.150
IncomeLossFromContinuingOperationsPerDilutedShare,1.120
IncomeLossFromDiscontinuedOperationsNetOfTax,-142000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000
IncomeLossFromEquityMethodInvestments,0.000
IncomeTaxExpenseBenefit,-43398000.000
IncomeTaxesPaid,1671000.000
IncreaseDecreaseInAccountsPayable,-2576000.000
IncreaseDecreaseInAccountsReceivable,-14153000.000
IncreaseDecreaseInAccruedLiabilities,9827000.000
IncreaseDecreaseInDeferredRevenue,-3816000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-8237000.000
IncreaseDecreaseInOtherCurrentAssets,9398000.000
IncreaseDecreaseInOtherNoncurrentAssets,1151000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,1008000.000
InterestIncomeExpenseNet,-29301000.000
InterestPaid,25183000.000
NetCashProvidedByUsedInFinancingActivities,2878000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2878000.000
NetCashProvidedByUsedInInvestingActivities,-93579000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-93579000.000
NetCashProvidedByUsedInOperatingActivities,56266000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,56266000.000
NetIncomeLoss,62797000.000
NetIncomeLossAttributableToNoncontrollingInterest,2138000.000
OperatingExpenses,131849000.000
OperatingIncomeLoss,56385000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-3045000.000
OtherNoncashIncome,-847000.000
OtherNonoperatingIncome,-5405000.000
PaidInKindInterest,4118000.000
PaymentsOfDebtIssuanceCosts,0.000
PaymentsOfDividendsMinorityInterest,0.000
PaymentsOfStockIssuanceCosts,0.000
PaymentsToAcquireIntangibleAssets,11320000.000
PaymentsToAcquirePropertyPlantAndEquipment,12732000.000
ProceedsFromDivestitureOfBusinesses,0.000
ProceedsFromIssuanceOfCommonStock,5789000.000
ProceedsFromIssuanceOfLongTermDebt,62715000.000
ProceedsFromPaymentsForOtherFinancingActivities,-878000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,-4000000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,576000.000
ProfitLoss,64935000.000
ProvisionForDoubtfulAccounts,230000.000
RepaymentsOfLongTermDebt,60748000.000
ResearchAndDevelopmentExpense,9570000.000
SalesRevenueServicesNet,443800000.000
SellingGeneralAndAdministrativeExpense,64188000.000
ShareBasedCompensation,5026000.000
StockIssuedDuringPeriodValueAcquisitions,23530000.000
StockIssuedDuringPeriodValueNewIssues,24000000.000
StockIssuedDuringPeriodValueOther,-121000.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,-938000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,0.000
StockIssuedDuringPeriodValueStockOptionsExercised,168000.000
WeightedAverageNumberOfDilutedSharesOutstanding,50138000.000
WeightedAverageNumberOfSharesOutstandingBasic,48959000.000
