,2011-06-30,2011-09-30
AmortizationOfIntangibleAssets,83186.000,104341.000
CommunicationsAndInformationTechnology,1596462.000,1720021.000
ComprehensiveIncomeNetOfTax,636092.000,792159.000
CostOfRevenue,17097653.000,21194956.000
GeneralAndAdministrativeExpense,4985318.000,6356141.000
GrossProfit,11933466.000,14982611.000
ImpairmentOfInvestments,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,971693.000,1853610.000
IncomeLossFromContinuingOperationsPerBasicShare,0.030,0.030
IncomeLossFromContinuingOperationsPerDilutedShare,0.020,0.030
IncomeTaxExpenseBenefit,335601.000,1061451.000
InterestExpense,134133.000,71019.000
InvestmentIncomeInterest,1909.000,1927.000
NetIncomeLoss,636092.000,792159.000
NonoperatingIncomeExpense,-132224.000,-69092.000
OperatingExpenses,10829549.000,13059909.000
OperatingIncomeLoss,1103917.000,1922702.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,
Revenues,29031119.000,36177567.000
SalesRevenueNet,29031119.000,36177567.000
SellingAndMarketingExpense,4164583.000,4879406.000
WeightedAverageNumberOfDilutedSharesOutstanding,26545822.000,26584201.000
WeightedAverageNumberOfSharesOutstandingBasic,24151081.000,24280077.000
