,2011-02-28
CostOfRevenue,80404000.000
EarningsPerShareBasic,0.130
EarningsPerShareDiluted,0.130
GeneralAndAdministrativeExpense,23115000.000
GrossProfit,115609000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,22841000.000
IncomeTaxExpenseBenefit,1443000.000
InterestExpense,4121000.000
InvestmentIncomeInterest,407000.000
LicenseCosts,6166000.000
LicensesRevenue,33766000.000
MaintenanceCosts,17692000.000
MaintenanceRevenue,97449000.000
NonoperatingIncomeExpense,587000.000
OperatingExpenses,93355000.000
OperatingIncomeLoss,22254000.000
OtherNonoperatingIncomeExpense,4301000.000
ProfitLoss,21398000.000
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,24176000.000
RestructuringCharges,-233000.000
Revenues,196013000.000
SalesRevenueNet,196013000.000
SellingAndMarketingExpense,42897000.000
TechnologyServicesCosts,56546000.000
TechnologyServicesRevenue,64798000.000
WeightedAverageNumberOfDilutedSharesOutstanding,168736000.000
WeightedAverageNumberOfSharesOutstandingBasic,163978000.000
