,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalOther,-111903.000,-112356.000,-111583.000,,-113264.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3827.000,,,,
ComprehensiveIncomeNetOfTax,-138613.000,-133539.000,-132629.000,-164742.000,-131864.000
CostsAndExpenses,17687.000,8332.000,8334.000,39999.000,5750.000
DebtConversionConvertedInstrumentAmount1,,,,,1875000.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.001,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,3827.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-142440.000,-133539.000,-132628.000,-164743.000,-131864.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,19034.000,21183.000,21046.000,52709.000,18600.000
InterestIncomeExpenseNet,-124753.000,-125207.000,-124295.000,-124743.000,-126114.000
NetCashProvidedByUsedInFinancingActivities,119579.000,112356.000,111583.000,-335842.000,113264.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,119579.000,112356.000,111583.000,-335842.000,113264.000
NetCashProvidedByUsedInOperatingActivities,-123406.000,-112356.000,-111583.000,335842.000,-113264.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-123406.000,-112356.000,-111583.000,335842.000,-113264.000
NetIncomeLoss,-142440.000,-133539.000,-132629.000,-164742.000,-131864.000
OperatingIncomeLoss,-17687.000,-8332.000,-8334.000,-39999.000,-5750.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,3827.000,,,,
ProceedsFromRelatedPartyDebt,7676.000,,,,
ProfitLoss,-142440.000,-133539.000,-132629.000,,
SellingGeneralAndAdministrativeExpense,17687.000,8332.000,8334.000,39999.000,5750.000
