,2013-07-31,2014-07-31,2015-07-31
CashPeriodIncreaseDecrease,-17102.000,-28083.000,-12587.000
CostsAndExpensesRelatedParty,234.000,301.000,74164.000
EarningsPerShareBasicAndDiluted,0.000,0.000,
GeneralAndAdministrativeExpense,21223.000,33584.000,93450.000
IncreaseDecreaseInAccountsPayable,3887.000,5200.000,6699.000
IncreaseDecreaseInDeposits,,,-250000.000
NetCashProvidedByUsedInInvestingActivities,,,-250000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-250000.000
NetCashProvidedByUsedInOperatingActivities,-17102.000,-28083.000,-12587.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-17102.000,-28083.000,-12587.000
NetIncomeLoss,-21223.000,-33584.000,-350950.000
PaymentsForPreviousAcquisition,,,7500.000
ProceedsFromRelatedPartyDebt,,,250000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,75416667.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,75000000.000,75000000.000,-0.000
WeightedAverageNumberOfSharesOutstandingBasic,,,75000000.000
