,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetRetirementObligationAccretionExpense,,57584.000,60018.000,62914.000,64928.000,67013.000
AssetRetirementObligationLiabilitiesIncurred,-10723.000,3160.000,2070.000,7136.000,2060.000,
AssetRetirementObligationLiabilitiesSettled,,-6073.000,9692.000,5839.000,55381.000,15111.000
CapitalExpendituresIncurredButNotYetPaid,,,,,2066.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-8932.000,4043.000,-2598.000,3983.000,73160.000,-56015.000
CostsAndExpenses,6537799.000,8575522.000,5013522.000,4356423.000,18484122.000,3279303.000
CostsIncurredDevelopmentCosts,,47948.000,,47797.000,,
DepreciationDepletionAndAmortization,3443048.000,3072707.000,2147414.000,2061625.000,1488415.000,612629.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,434.700,390.410,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,579.190,,,,
GeneralAndAdministrativeExpense,536867.000,459962.000,360370.000,339918.000,188068.000,141276.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-719721.000,-642216.000,-329513.000,-428360.000,-403044.000,43287.000
IncreaseDecreaseInDueToAffiliatesCurrent,208238.000,-320539.000,82270.000,-86379.000,-93161.000,-1884.000
IncreaseDecreaseInPrepaidTaxes,68807.000,-61307.000,-4341.000,,146.000,-3112.000
InterestIncomeOperating,,,,5.000,,
InvestmentIncomeInterest,1888.000,,,,,
LeaseOperatingExpense,1634891.000,1655754.000,1528101.000,1427345.000,1315647.000,1078895.000
NaturalGasProductionRevenue,8406889.000,4959800.000,4367413.000,4516582.000,1843681.000,1547417.000
NetCashProvidedByUsedInFinancingActivities,-12550606.000,-8456139.000,-6346666.000,-5699965.000,-2598214.000,-1125020.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-12550606.000,-8456139.000,-6346666.000,-5699965.000,-2598214.000,-1125020.000
NetCashProvidedByUsedInInvestingActivities,-518964.000,-47948.000,735.000,-47797.000,829349.000,-12330.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-518964.000,-47948.000,735.000,-47797.000,829349.000,-12330.000
NetCashProvidedByUsedInOperatingActivities,13060638.000,8508130.000,6343333.000,5751745.000,1842025.000,1081335.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13060638.000,8508130.000,6343333.000,5751745.000,1842025.000,1081335.000
NetIncomeLoss,8702661.000,2313727.000,3277365.000,3285225.000,-15246203.000,-792403.000
NetIncomeLossAllocatedToLimitedPartners,8702661.000,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,596.070,158.470,224.480,225.020,,
OilAndCondensateRevenue,6831683.000,5929449.000,3923474.000,3125061.000,1394238.000,939483.000
PartnersCapitalAccountDistributions,12550606.000,8456139.000,6346666.000,5699965.000,2598214.000,1125020.000
PaymentsOfCapitalDistribution,12550606.000,8456139.000,6346666.000,5699965.000,2598214.000,1125020.000
PaymentsToExploreAndDevelopOilAndGasProperties,518964.000,47948.000,,47797.000,64479.000,12330.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,735.000,,893828.000,
ProductionTaxExpense,867216.000,648387.000,470801.000,464621.000,196521.000,135382.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,55777.000,57584.000,60018.000,62914.000,64928.000,67013.000
Revenues,15240460.000,10889249.000,8290887.000,7641648.000,3237919.000,2486900.000
SalesRevenueNet,15240460.000,10889249.000,8290887.000,7641648.000,3237919.000,2486900.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,2681128.000,446818.000,,15230543.000,1244108.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,14600.000,14600.000,14600.000,14600.000,,
