,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,283000000.000,336000000.000,289000000.000,360000000.000,274000000.000,330000000.000,319000000.000,357000000.000,262000000.000,259000000.000,280000000.000,338000000.000,297000000.000,420000000.000,319000000.000,419000000.000,406000000.000,481000000.000,381000000.000,472000000.000,409000000.000,452000000.000,437000000.000,609000000.000,680000000.000,654000000.000
AccountsReceivableNetCurrent,642000000.000,713000000.000,763000000.000,808000000.000,812000000.000,844000000.000,912000000.000,925000000.000,941000000.000,949000000.000,990000000.000,966000000.000,995000000.000,1134000000.000,1071000000.000,1109000000.000,1072000000.000,1128000000.000,1081000000.000,1079000000.000,1186000000.000,1203000000.000,1298000000.000,1416000000.000,1553000000.000,1708000000.000
AccruedAdvertisingCurrent,71000000.000,104000000.000,86000000.000,144000000.000,87000000.000,86000000.000,76000000.000,122000000.000,77000000.000,83000000.000,111000000.000,149000000.000,76000000.000,88000000.000,103000000.000,154000000.000,77000000.000,71000000.000,69000000.000,114000000.000,58000000.000,58000000.000,56000000.000,71000000.000,54000000.000,75000000.000
AccruedLiabilitiesCurrent,1196000000.000,1280000000.000,1451000000.000,1610000000.000,1575000000.000,1475000000.000,1620000000.000,1748000000.000,1703000000.000,1616000000.000,2004000000.000,2101000000.000,2128000000.000,1903000000.000,2098000000.000,2439000000.000,2169000000.000,2385000000.000,2512000000.000,2763000000.000,2876000000.000,2753000000.000,3214000000.000,3318000000.000,3158000000.000,3306000000.000
AccruedLiabilitiesCurrentAndNoncurrent,43000000.000,51000000.000,58000000.000,79000000.000,,,,66000000.000,,,,46000000.000,,,,62000000.000,,,,23000000.000,,,,10000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,355000000.000,357000000.000,368000000.000,370000000.000,385000000.000,385000000.000,401000000.000,386000000.000,405000000.000,419000000.000,445000000.000,394000000.000,398000000.000,422000000.000,433000000.000,437000000.000,451000000.000,474000000.000,484000000.000,491000000.000,526000000.000,561000000.000,585000000.000,603000000.000,625000000.000,650000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,3000000.000,6000000.000,0.000,0.000,2000000.000,4000000.000,7000000.000,5000000.000,5000000.000,-1000000.000,-1000000.000,1000000.000,3000000.000,-3000000.000,-9000000.000,-4000000.000,-9000000.000,-11000000.000,-14000000.000,0.000,2000000.000,3000000.000,3000000.000,2000000.000,1000000.000,1000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,12000000.000,12000000.000,12000000.000,32000000.000,-31000000.000,-31000000.000,-31000000.000,-37000000.000,-36000000.000,-36000000.000,-37000000.000,-29000000.000,-28000000.000,-27000000.000,-27000000.000,-26000000.000,-25000000.000,-18000000.000,8000000.000,13000000.000,13000000.000,-12000000.000,-12000000.000,11000000.000,10000000.000,10000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,107000000.000,-20000000.000,58000000.000,93000000.000,-19000000.000,22000000.000,158000000.000,206000000.000,205000000.000,218000000.000,-56000000.000,-230000000.000,-605000000.000,-464000000.000,-530000000.000,-663000000.000,-567000000.000,-663000000.000,-670000000.000,-949000000.000,-864000000.000,-632000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,201000000.000,247000000.000,104000000.000,-2000000.000,78000000.000,-47000000.000,34000000.000,61000000.000,-50000000.000,-15000000.000,120000000.000,178000000.000,180000000.000,188000000.000,-92000000.000,-260000000.000,-639000000.000,-493000000.000,-536000000.000,-676000000.000,-620000000.000,-697000000.000,-717000000.000,-924000000.000,-863000000.000,-699000000.000
AdditionalPaidInCapital,3435000000.000,3465000000.000,3489000000.000,3519000000.000,3546000000.000,3571000000.000,3619000000.000,3641000000.000,3648000000.000,3692000000.000,3733000000.000,3762000000.000,3769000000.000,3811000000.000,3843000000.000,3876000000.000,3883000000.000,3936000000.000,3973000000.000,4004000000.000,4009000000.000,4072000000.000,4135000000.000,4183000000.000,4191000000.000,4257000000.000
Assets,8502000000.000,9025000000.000,9674000000.000,10693000000.000,11131000000.000,11240000000.000,12120000000.000,12462000000.000,11809000000.000,12021000000.000,13730000000.000,14242000000.000,14802000000.000,14375000000.000,14659000000.000,15329000000.000,14633000000.000,15272000000.000,14634000000.000,16269000000.000,15905000000.000,16282000000.000,17323000000.000,18675000000.000,18570000000.000,19839000000.000
