,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,684141.000,1887458.000,,2193193.000,1825578.000,-482982.000,,-3093150.000,1520101.000,3781133.000,,3043962.000,-4462531.000,1267158.000,,220502.000,-708790.000,-658146.000,,
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,79986.000,,,,,,,,
IncentiveFeeExpense,,,,,,,,,,,,,,,84431.000,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,0.000,,,,
InterestIncomeOperating,1502.000,1260.000,3139.000,4229.000,4496.000,5361.000,3478.000,1496.000,1155.000,2475.000,1896.000,896.000,654.000,742.000,541.000,460.000,842.000,238.000,13519.000,10100.000,12128.000,9695.000,31308.000
InvestmentIncomeNet,-881921.000,-892219.000,-911347.000,-801403.000,-740899.000,-640021.000,-691778.000,-739442.000,-681877.000,-705106.000,-768037.000,-463540.000,-389389.000,-416940.000,-552912.000,-462259.000,-436363.000,-412167.000,-408570.000,-425433.000,-397131.000,-285478.000,-395989.000
ManagementFeeExpense,,,,,,,,,150393.000,,148344.000,125817.000,100543.000,110564.000,119981.000,112171.000,106352.000,102903.000,101620.000,91173.000,83889.000,69353.000,118499.000
NetIncomeLoss,-405980.000,1123832.000,810795.000,-117262.000,1146559.000,-1936988.000,1501415.000,1086136.000,-1164859.000,678293.000,-3861187.000,1056561.000,3391744.000,3839636.000,2491050.000,-4924790.000,830795.000,-285279.000,-188068.000,-1134223.000,-1055277.000,-957451.000,-546214.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-13.660,39.470,26.660,-4.580,42.840,-82.230,67.690,51.510,-55.000,34.380,-169.380,49.970,176.810,207.900,138.490,-273.330,46.000,-16.740,,,,,
OperatingExpenses,883423.000,893479.000,914486.000,805632.000,745395.000,645382.000,695256.000,740938.000,683032.000,707581.000,769933.000,464436.000,390043.000,417682.000,553453.000,462719.000,437205.000,412405.000,422089.000,435533.000,409259.000,295173.000,447518.000
OperatingIncomeLoss,,,,,,,,,,,,,,,,,,,,,,,-427297.000
OtherExpenses,53845.000,43960.000,97197.000,35177.000,8700.000,-72433.000,43518.000,56858.000,53205.000,-104335.000,130405.000,64041.000,20895.000,-164400.000,42117.000,57536.000,64353.000,,,,,,
PartnersCapitalAccountContributions,6812049.000,1365867.000,150000.000,350577.000,613500.000,482500.000,1405189.000,2226014.000,1933472.000,4635229.000,3201764.000,360000.000,125000.000,50000.000,383092.000,1451900.000,322474.000,25000.000,,23400.000,,,
PartnersCapitalAccountPeriodIncreaseDecrease,2646308.000,1598220.000,-1500762.000,-1759023.000,-3578995.000,,400650.000,2613925.000,-5862340.000,,-2507790.000,-1793997.000,1546437.000,,1561652.000,-4030613.000,-319151.000,,-704046.000,-2617698.000,,,
PartnersCapitalAccountRedemptions,,,2461557.000,1992338.000,5238617.000,2198355.000,2505954.000,698225.000,6630953.000,1456110.000,1848367.000,3210558.000,1870314.000,1095056.000,1312490.000,557723.000,,,,,,,
PrincipalTransactionsRevenue,475941.000,2016051.000,1722142.000,684141.000,1887458.000,-1296967.000,2193193.000,1825578.000,-482982.000,1383399.000,-3093150.000,1520101.000,3781133.000,4256576.000,3043962.000,-4462531.000,1267158.000,126888.000,220502.000,-708790.000,-658146.000,-671973.000,-150225.000
ProfessionalFees,,,,,,,,,,,,,,,,,,,62284.000,101418.000,110731.000,56797.000,43923.000
RealizedInvestmentGainsLosses,1185080.000,2185528.000,2870592.000,2310356.000,35724.000,-1453436.000,2287617.000,2205167.000,221214.000,42103.000,-2513725.000,1033389.000,2375311.000,5012688.000,3432478.000,-2576367.000,85115.000,898557.000,-570754.000,-1156634.000,-44907.000,-640936.000,236170.000
SellingExpense,575078.000,594517.000,558960.000,534713.000,502034.000,415585.000,424201.000,448947.000,417142.000,410940.000,411918.000,207205.000,202702.000,148211.000,160667.000,150287.000,142571.000,138031.000,136131.000,122106.000,111135.000,92129.000,156937.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,,,,,,,1.000,,,,1.000,,,,,,,,,,,,
UnrealizedGainLossOnInvestments,-709139.000,-169477.000,-1148450.000,-1626215.000,1851734.000,156469.000,-94424.000,-379589.000,-704196.000,1341296.000,-579425.000,486712.000,1405822.000,-756112.000,-388516.000,-1886164.000,1182043.000,-771669.000,791256.000,447844.000,-613239.000,-31037.000,-386395.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,29603.301,29672.432,29225.070,27768.472,25728.365,-56226.808,22300.067,22114.753,21424.822,-44150.925,22743.054,21643.327,19484.257,-43282.703,17855.664,17965.695,17870.698,-35962.674,,,,,
