,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdministrativeFeesExpense,,,902492.000,801411.000,,
ClearanceFees,,,1525553.000,1112410.000,,
FloorBrokerageExchangeAndClearanceFees,8438594.000,8887705.000,,,267311.000,244910.000
GainLossOnSaleOfCommodityContracts,7733451.000,6223065.000,-2077402.000,-1754863.000,-1395459.000,-335118.000
GeneralPartnerDistributions,,,,,,0.000
IncentiveFeeExpense,,,1383573.000,2640529.000,1434431.000,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,-97.800,
InterestAndDividendIncomeOperating,64743.000,128362.000,65605.000,25253.000,24184.000,177756.000
InterestIncomeOperating,45514.000,34207.000,9127.000,4974.000,6310.000,65647.000
InvestmentIncomeInterest,19229.000,94155.000,56478.000,20279.000,17874.000,112109.000
InvestmentIncomeNet,,-6779840.000,11869768.000,8464266.000,,
ManagementFeeExpense,,,2553156.000,1855333.000,1641891.000,1210330.000
NetIncomeLoss,-3727719.000,-13841843.000,-1322351.000,-3537926.000,-1908668.000,-4367857.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,-29.760,-90.030,-9.410,3.900,-26.140,
NetInvestmentIncome,-15820330.000,-14860669.000,-13507680.000,-10833706.000,-7704471.000,-4870840.000
OperatingExpenses,15885073.000,14989031.000,13573285.000,10858959.000,7728655.000,5048596.000
OtherExpenses,72124.000,380103.000,112272.000,52778.000,,
PartnersCapitalAccountContributions,53106261.000,42774029.000,19089652.000,7249416.000,3429167.000,697000.000
PartnersCapitalAccountRedemptions,-27952072.000,45732311.000,43797559.000,51205186.000,21819850.000,26455938.000
PartnersCapitalAccountUnitsContributed,36244.779,,,,,
PartnersCapitalAccountUnitsRedeemed,19056.638,33353.269,32196.488,40577.947,16004.408,
ProfessionalFees,566639.000,228893.000,755211.000,880916.000,494726.000,422957.000
RealizedInvestmentGainsLosses,9771811.000,-11202800.000,14218357.000,11179959.000,11611019.000,324297.000
SellingExpense,,1301674.000,,848824.000,,1636843.000
TradingActivityGainsAndLossesNet,12092611.000,1018826.000,12185329.000,,,
TradingGainsLosses,,,,7295780.000,5795803.000,502983.000
UnrealizedGainLossOnCommodityContracts,-1557435.000,69935.000,640174.000,-734504.000,76492.000,557235.000
UnrealizedGainLossOnInvestments,-3855216.000,5928626.000,-595800.000,-1394812.000,-4496249.000,-43431.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,137885.250,150888.184,132268.960,103762.932,78310.522,
