,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
Assets,412372000.000,412372000.000,412372000.000,412372000.000,419712000.000,419713000.000,412372000.000,419712000.000,419712000.000,412372000.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000
CommonStockSharesIssued,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000
CommonStockSharesOutstanding,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000,494880.000
CommonStockValue,12372000.000,12372000.000,12372000.000,12372000.000,12372000.000,12372000.000,12372000.000,12372000.000,12372000.000,12372000.000
GeneralPartnersContributedCapital,,,,,,,73000000.000,,,
InterestReceivable,,,,,7340000.000,7341000.000,,7340000.000,7340000.000,
InvestmentsFairValueDisclosure,,,,,,,500000000.000,509000000.000,455000000.000,413000000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000
LiabilitiesAndStockholdersEquity,,,,,419712000.000,419713000.000,,419712000.000,419712000.000,
PreferredStockLiquidationPreference,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000
PreferredStockRedemptionPricePerShare,,,,,,,25.000,,,
PreferredStockSharesAuthorized,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
PreferredStockSharesIssued,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
PreferredStockSharesOutstanding,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000,16000000.000
PreferredStockValue,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
StockholdersEquity,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000,412372000.000
