,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,347964.000,,279332.000,299853.000,153001.000,158680.000,94161.000,180766.000,46300.000,77267.000,66220.000,160573.000,109520.000,176892.000,210474.000,211647.000,121311.000,252534.000,219657.000
AccountsPayableCurrent,,,,,,,523880.000,1673842.000,1383958.000,733719.000,1248950.000,1909907.000,1723250.000,496174.000,1486669.000,1697966.000,1253680.000,591610.000,1484360.000,1541263.000,1581355.000
AccountsPayableCurrentAndNoncurrent,956503.000,749080.000,511237.000,1532143.000,684089.000,440247.000,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,1131358.000,1401447.000,2569154.000,1141264.000,980329.000,1718605.000,3228773.000,1274157.000,798305.000,1554626.000,3180961.000,938236.000,718544.000,1221629.000,2999131.000,1623261.000,1140963.000,1477231.000,2735398.000
AccountsReceivableNetCurrent,1983012.000,3649064.000,1364693.000,1672136.000,2725096.000,1340954.000,1012843.000,1813644.000,3257371.000,1390360.000,796250.000,1587499.000,3209177.000,1071814.000,810303.000,1368462.000,3175946.000,1826660.000,1247056.000,1714624.000,2934417.000
AccruedLiabilitiesCurrent,2091856.000,2993919.000,2460482.000,2206234.000,1784676.000,2637067.000,2392749.000,3008664.000,2109841.000,1776076.000,1581081.000,2079632.000,3225694.000,3056034.000,3173659.000,2147101.000,3939948.000,2609206.000,3243645.000,2491209.000,4218612.000
AccruedRentCurrent,,,,605905.000,,,,614331.000,,,,743753.000,,,,275882.000,,,,835000.000,
AccruedSalariesCurrent,,,,1132398.000,,,,1418967.000,,,,769442.000,,,,1211381.000,,,,1163379.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,10741828.000,11295989.000,11852136.000,12411590.000,12931292.000,13450538.000,13981418.000,14513069.000,15039587.000,15684614.000,16211132.000,16700186.000,17350620.000,18064702.000,18669191.000,19286867.000,19900305.000,20556176.000,21204742.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,114629.000,111834.000,123390.000,100163.000,120487.000,63641.000,65563.000,64563.000,48355.000,44394.000,38004.000,26995.000,17761.000,30059.000,33659.000,8248.000,15218.000,15141.000,20638.000
Assets,51878909.000,52785896.000,48506197.000,49226574.000,49752091.000,47068941.000,45366196.000,47067749.000,48531281.000,46068032.000,44104151.000,44347792.000,49299461.000,46814581.000,48132804.000,49004494.000,51834632.000,48311196.000,47954187.000,47392856.000,51498836.000
AssetsCurrent,4566197.000,6299381.000,3553258.000,4771127.000,6038965.000,4058839.000,3057790.000,5247651.000,7090324.000,5086395.000,3531249.000,4127198.000,7542224.000,3966121.000,3501721.000,4428558.000,7612443.000,4382744.000,4586516.000,4569572.000,7495337.000
BuildingsAndImprovementsGross,,,24961772.000,24974410.000,24974410.000,24974410.000,24974410.000,25306395.000,25306395.000,25314765.000,25357764.000,25460387.000,25460387.000,25460388.000,25460387.000,25460387.000,25460387.000,25460387.000,25460387.000,25460387.000,25460387.000
CapitalLeaseObligationsCurrent,30532.000,0.000,0.000,0.000,,,,,,,,,390168.000,396933.000,399005.000,400375.000,427421.000,437504.000,406701.000,425837.000,427440.000
CapitalLeaseObligationsNoncurrent,0.000,,,,,,,,,,,,1617845.000,1527807.000,1427267.000,1358846.000,1200038.000,1123771.000,1054216.000,934198.000,831186.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,1959695.000,,,,1514075.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,399000.000,461338.000,,,,460138.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,234390.000,,,,114343.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,234390.000,,,461000.000,461338.000,,,,133661.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,234390.000,,,461000.000,461338.000,,,,460138.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,234390.000,,,461000.000,461338.000,,,,460138.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,39064.000,,,44000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,200474.000,,,,154040.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,1759221.000,,,,1360035.000,
Cash,,,,,,,,,,,,,,,,,,,,,2743240.000
CashAndCashEquivalentsAtCarryingValue,943216.000,997649.000,554072.000,1585902.000,1715229.000,1217888.000,421198.000,1795042.000,2060414.000,2093591.000,909638.000,1063338.000,2750341.000,1613499.000,707831.000,1429716.000,2407522.000,1280363.000,1534084.000,1141869.000,2743240.000
ConstructionInProgressGross,,,200345.000,181657.000,272581.000,396453.000,489500.000,0.000,154673.000,57967.000,63423.000,0.000,0.000,1527277.000,3952523.000,109635.000,165962.000,270640.000,326750.000,21121.000,0.000
DeferredCostsCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,318279.000
DeferredRevenueCurrent,2741979.000,2650992.000,2774760.000,2752467.000,2473316.000,2072872.000,2188093.000,2313852.000,2410568.000,2129187.000,2481130.000,2824369.000,2773222.000,2280846.000,2694607.000,3375697.000,2985185.000,2783848.000,3073224.000,3310280.000,2959891.000
DeferredRevenueNoncurrent,1100491.000,1164383.000,1098999.000,1106631.000,1041599.000,1037655.000,974306.000,952107.000,922773.000,993483.000,1000253.000,1215180.000,1166221.000,1130171.000,1041671.000,995653.000,967177.000,1008257.000,919744.000,918020.000,984767.000
DueFromAffiliateCurrent,84003.000,0.000,96724.000,0.000,,168528.000,83179.000,,2715.000,200121.000,165849.000,,,,,,,,,,
