,2011-07-31
CostOfGoodsSold,182841.000
CostOfGoodsSoldAmortization,46849.000
CostOfRevenue,229690.000
EarningsPerShareBasicAndDiluted,-0.010
GrossProfit,179078.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1145083.000
NetIncomeLoss,-1145083.000
NonoperatingIncomeExpense,-311905.000
OperatingExpenses,1012256.000
OperatingIncomeLoss,-833178.000
ResearchAndDevelopmentExpense,145236.000
Revenues,408768.000
SalesRevenueNet,408768.000
SellingGeneralAndAdministrativeExpense,867020.000
