,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
LoansPayableCurrent,80555.000,30555.000,30555.000,30555.000,30555.000,30555.000,30555.000,55555.000,56969.000,57255.000,62255.000,62255.000,531916.000,521116.000,695416.000,686916.000
NotesAndLoansReceivableNetCurrent,4482.000,4482.000,,,,,,,,,,,,,,
NotesAndLoansReceivableNetNoncurrent,11203.000,10829.000,,,,,,,,,,,,,,
NotesPayable,,,,,,,,,,,,,21108.000,,,
OperatingLossCarryforwards,,,,,,,1491562.000,1509506.000,591530.000,879732.000,461155.000,1427916.000,517056.000,1297266.000,,
OtherAssets,,,,,,,,,,,,,,163108.000,,
OtherAssetsNoncurrent,,,,,,,,,,,,,,,154189.000,145270.000
PreferredStockSharesAuthorized,,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,,,,,,,,,,,,,,,,10000.000
PreferredStockSharesOutstanding,,,,,,,,,,,,,,,,10000.000
PreferredStockValue,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,10000.000
PrepaidExpenseCurrent,249.000,249.000,,,,,,,,,,,,25688.000,16125.000,9563.000
PropertyPlantAndEquipmentNet,0.000,0.000,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-2003249.000,-2556967.000,-2805196.000,-2577605.000,-2270199.000,-2172703.000,-2669262.000,-2687516.000,-3184981.000,-3473183.000,-2766404.000,-3733164.000,-3110507.000,-3890717.000,-5777619.000,-5132776.000
SharesIssued,,,,,,,,,,,,,10.000,10.000,10.000,10.000
SharesOutstanding,,,0.000,,,,,,,,,,,,,
StockholdersEquity,,,,,,,-2566088.000,-2219895.000,-3060602.000,-3348804.000,2766404.000,-733164.000,-2582865.000,-3244744.000,-5017693.000,-3913761.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1983670.000,-2503588.000,-2751817.000,-2524226.000,-2216820.000,-2119324.000,-2566088.000,-2219895.000,-3060602.000,-3348806.000,-2642025.000,-3542076.000,-2582865.000,-3244744.000,-5017693.000,-3913761.000
UnsecuredDebtCurrent,,,,,,,,,,30555.000,,,,,,
