,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,23112.000,162319.000,162319.000,64126.000,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,28164.000,-60867.000,-37848.000,-113208.000,-42021.000,-91239.000,-5000.000,0.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,42021.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,23116.000,,,,-1659.000,,,,12497.000
CashPeriodIncreaseDecrease,,,-7953.000,,,,6377.000,,,,-18041.000,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,,-71013.000,-67465.000,23728.000,-44656.000,-168804.000,120977.000,-2518.000,0.000,,,,,
ConversionOfStockAmountConverted1,,,,,,,,,,,12000.000,,,,12405.000,,,,,,,,
CostOfGoodsAndServicesSold,,,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,,,3314.000,,,,999.000
DepreciationDepletionAndAmortization,,,3576.000,,,,3376.000,,,,3376.000,,,,2315.000,,,,3314.000,,,,999.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,37785.000,492045.000,,25961.000,17916.000,,,,,,,
DerivativeGainOnDerivative,,,,,,,,,,,34509.000,,492045.000,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,-67465.000,,,168804.000,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,38484.000,,,,,,,,
GrossProfit,0.000,,0.000,0.000,0.000,,,,,,,,,,,,470.000,,264.000,,224.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-147140.000,-147444.000,-678969.000,-94224.000,37829.000,-316175.000,-203747.000,-56048.000,-85955.000,-38529.000,-20903.000,-38399.000,-25605.000
IncomeTaxExpenseBenefit,0.000,956.000,0.000,0.000,0.000,956.000,,,,,,,,,-456.000,,875.000,,,,,,
IncomeTaxesPaid,,,956.000,,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,,,,,956.000,,,,,,,,500.000,,,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-956.000,,,,,,,,,,,,-956.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-4770.000,,,,4576.000,,,,22551.000,,,,5193.000,,,,22252.000,,,,-19205.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,,,-299595.000,-194840.000,-10179.000,,,,,,
IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,,,0.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,0.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToOtherRelatedParties,,,900.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,5825.000,,,,,,,,-6200.000,,,,,,,,
IncreaseDecreaseInIncomeTaxes,,,,,,,-956.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,,,,,,,676.000,,,,
IncreaseDecreaseInPrepaidExpense,,,-1032.000,,,,,,,,31005.000,,,,,,,,,,,,
