,2011-12-31,2012-12-31,2013-12-31
AmortizationOfDeferredLeasingFees,,74000.000,283000.000
AssetImpairmentCharges,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,38000.000,496000.000
CostOfRealEstateRevenue,1165000.000,1295000.000,1778000.000
CostsAndExpenses,3371000.000,3991000.000,5454000.000
Depreciation,,1634000.000,2008000.000
DepreciationAndAmortization,1526000.000,1708000.000,2291000.000
DepreciationDepletionAndAmortization,1526000.000,1728000.000,2313000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-142000.000,286000.000,334000.000
IncreaseDecreaseInAccountsReceivable,6000.000,10000.000,302000.000
IncreaseDecreaseInDeferredLeasingFees,,1987000.000,2414000.000
IncreaseDecreaseInDeferredRentReceivables,2000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,9000.000,-12000.000,
IncreaseDecreaseInSecurityDeposits,,,66000.000
InterestExpense,,200000.000,543000.000
InterestPaid,,180000.000,521000.000
InvestmentIncomeInterest,4000.000,1000.000,1000.000
NetCashProvidedByUsedInContinuingOperations,-1865000.000,-885000.000,-260000.000
NetCashProvidedByUsedInFinancingActivities,,5814000.000,7000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,5814000.000,7000000.000
NetCashProvidedByUsedInInvestingActivities,-31000.000,-3394000.000,-5178000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-31000.000,-3394000.000,-5178000.000
NetCashProvidedByUsedInOperatingActivities,-1834000.000,-3305000.000,-2082000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1834000.000,-3305000.000,-2082000.000
NetIncomeLoss,-3201000.000,-2822000.000,-1303000.000
OperatingIncomeLoss,-3205000.000,-2823000.000,-1304000.000
OperatingLeasesIncomeStatementLeaseRevenue,,390000.000,2802000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,-5880000.000,-7000000.000
PaymentsOfFinancingCosts,,66000.000,
PaymentsToAcquireRealEstate,31000.000,3394000.000,5178000.000
RealEstateAccumulatedDepreciationDepreciationExpense,,1634000.000,2008000.000
RealEstateAccumulatedDepreciationRealEstateSold,,,12000.000
RealEstateCostOfRealEstateSold,,,12000.000
RealEstateImprovements,,3344000.000,5552000.000
RealEstateOtherAdditions,,88000.000,84000.000
RealEstateRevenueNet,166000.000,1168000.000,4150000.000
RealEstateTaxesAndInsurance,680000.000,788000.000,842000.000
Revenues,166000.000,1168000.000,4150000.000
SalesRevenueNet,166000.000,1168000.000,4150000.000
StraightLineRent,,512000.000,776000.000
TenantReimbursements,,266000.000,572000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000
