,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1315000000.000,1423000000.000,1355000000.000,1553000000.000,1262000000.000,1253000000.000,1280000000.000,1387000000.000,1369000000.000,1467000000.000,1281000000.000,1376000000.000,1386000000.000,,,1593000000.000,,,,1905000000.000,1584000000.000,1493000000.000,1732000000.000,2228000000.000,1750000000.000
AccountsReceivableGrossCurrent,1024000000.000,1275000000.000,1401000000.000,1074000000.000,936000000.000,1164000000.000,1369000000.000,961000000.000,1011000000.000,1164000000.000,1292000000.000,1027000000.000,1063000000.000,,,1090000000.000,,,,1058000000.000,988000000.000,1281000000.000,1718000000.000,1565000000.000,1560000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,192000000.000,331000000.000,458000000.000,425000000.000,198000000.000,337000000.000,490000000.000,391000000.000,208000000.000,351000000.000,512000000.000,456000000.000,243000000.000,,,487000000.000,,,,484000000.000,240000000.000,398000000.000,641000000.000,667000000.000,326000000.000
AccruedCappingClosurePostClosureAndEnvironmentalCosts,,,,,,,,,,,,,,,,860000000.000,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,,,,,,,,,,,,,415000000.000,397000000.000,388000000.000
AccruedIncomeTaxesCurrent,13000000.000,13000000.000,46000000.000,13000000.000,51000000.000,17000000.000,65000000.000,7000000.000,38000000.000,91000000.000,87000000.000,13000000.000,114000000.000,,,151000000.000,,,,19000000.000,14000000.000,13000000.000,375000000.000,193000000.000,258000000.000
AccruedSalariesCurrent,165000000.000,263000000.000,349000000.000,450000000.000,158000000.000,246000000.000,325000000.000,433000000.000,161000000.000,188000000.000,250000000.000,303000000.000,177000000.000,,,576000000.000,,,,549000000.000,212000000.000,335000000.000,505000000.000,915000000.000,461000000.000
AccruedVacationCurrent,190000000.000,191000000.000,191000000.000,205000000.000,204000000.000,204000000.000,205000000.000,212000000.000,212000000.000,212000000.000,210000000.000,217000000.000,213000000.000,,,223000000.000,,,,228000000.000,228000000.000,229000000.000,231000000.000,,
AccumulatedDeferredInvestmentTaxCredit,525000000.000,551000000.000,579000000.000,611000000.000,651000000.000,704000000.000,807000000.000,894000000.000,946000000.000,936000000.000,819000000.000,966000000.000,962000000.000,,,1208000000.000,,,,1219000000.000,1350000000.000,1427000000.000,1721000000.000,2228000000.000,2264000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,20384000000.000,20657000000.000,20891000000.000,21154000000.000,21327000000.000,21616000000.000,21906000000.000,21964000000.000,22219000000.000,22533000000.000,22821000000.000,23059000000.000,23329000000.000,,,24059000000.000,,,,24253000000.000,24566000000.000,24778000000.000,29590000000.000,29852000000.000,30330000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-66000000.000,-62000000.000,-81000000.000,-111000000.000,-105000000.000,-112000000.000,-112000000.000,-123000000.000,-119000000.000,-114000000.000,-111000000.000,-75000000.000,-73000000.000,,,-128000000.000,,,,-130000000.000,-244000000.000,-247000000.000,-225000000.000,-180000000.000,-189000000.000
AdditionalPaidInCapitalCommonStock,3894000000.000,4163000000.000,4302000000.000,4410000000.000,4550000000.000,4755000000.000,4831000000.000,4855000000.000,4926000000.000,5053000000.000,5262000000.000,5362000000.000,5405000000.000,,,5955000000.000,,,,6282000000.000,6582000000.000,7499000000.000,9217000000.000,9661000000.000,9884000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,26000000.000,26000000.000,30000000.000,26000000.000,24000000.000,23000000.000,23000000.000,17000000.000,15000000.000,16000000.000,19000000.000,18000000.000,17000000.000,,,18000000.000,,,,13000000.000,13000000.000,14000000.000,43000000.000,43000000.000,53000000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,18000000.000,18000000.000,,21000000.000
AssetRetirementObligation,,,,1344000000.000,,,,1757000000.000,,,,2018000000.000,,,,2201000000.000,,2914000000.000,3123000000.000,3759000000.000,,4478000000.000,4514000000.000,4514000000.000,
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,,,,217000000.000,237000000.000,349000000.000,390000000.000,378000000.000,386000000.000
