,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-09-30
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,,,,,7708.000
GrossProfit,5000.000,,3000.000,4250.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8320.000,-11939.000,-22453.000,-630.000,-10800.000
InterestExpense,10307.000,11378.000,20614.000,4147.000,3092.000
NetIncomeLoss,-8320.000,-11939.000,-22453.000,-630.000,-10800.000
OperatingExpenses,3013.000,561.000,4839.000,733.000,
OperatingIncomeLoss,1987.000,-561.000,-1839.000,3517.000,-7708.000
OtherCostAndExpenseOperating,,,492.000,333.000,3230.000
OtherExpenses,254.000,411.000,,,
OtherNonrecurringIncomeExpense,10307.000,11378.000,,4147.000,
ProfessionalFees,2559.000,150.000,4347.000,400.000,4478.000
Revenues,5000.000,,3000.000,4250.000,
SalesRevenueNet,5000.000,,3000.000,4250.000,
TechnologyServicesRevenue,-200.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,33718780.000,33718780.000,33718780.000
