,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,13833000.000,16383000.000,16285000.000,16180000.000,11792000.000,31005000.000,14087000.000,33477000.000,20922000.000,10629000.000,20850000.000,26956000.000,28500000.000,31500000.000,34800000.000,40000000.000,36300000.000,66200000.000,75100000.000,97000000.000,56100000.000,39900000.000,50200000.000
AccountsReceivableNetCurrent,20976000.000,25794000.000,32013000.000,31703000.000,74152000.000,84579000.000,72422000.000,67811000.000,62536000.000,55132000.000,46965000.000,55007000.000,64500000.000,71800000.000,94500000.000,88000000.000,90300000.000,73900000.000,134800000.000,148400000.000,148400000.000,156700000.000,189700000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,3492000.000,,,,11095000.000,,,,9307000.000,,,,12700000.000,,,,9100000.000,,,
AccruedLiabilitiesCurrent,26270000.000,35000000.000,31917000.000,45512000.000,139859000.000,140679000.000,122346000.000,115932000.000,112440000.000,111616000.000,115760000.000,158516000.000,160900000.000,162400000.000,181300000.000,182400000.000,180600000.000,182200000.000,240900000.000,226900000.000,256500000.000,261000000.000,289800000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,115932000.000,,,,158516000.000,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,3400000.000,,,,2300000.000,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,3158000.000,,,,2547000.000,,,,3806000.000,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,14863000.000,,,,,,,28300000.000,30800000.000,33300000.000,35900000.000,35800000.000,38000000.000,40200000.000,42700000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,4067000.000,5126000.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,112520000.000,128635000.000,148601000.000,169090000.000,212615000.000,,,443856000.000,,,,737721000.000,,,,990900000.000,,,,1420100000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,4452000.000,4384000.000,-4952000.000,-4755000.000,4704000.000,8358000.000,9897000.000,14456000.000,2100000.000,-6600000.000,-21100000.000,-7900000.000,-11900000.000,-19600000.000,12400000.000,4500000.000,1200000.000,-22900000.000,-19200000.000
AllowanceForDoubtfulAccountsReceivableCurrent,900000.000,737000.000,630000.000,,1511000.000,2272000.000,3258000.000,3689000.000,3653000.000,3617000.000,3898000.000,3412000.000,3898000.000,3600000.000,3600000.000,3400000.000,4200000.000,4800000.000,4700000.000,7500000.000,8000000.000,8600000.000,8600000.000
