,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,884000000.000,969000000.000,1003000000.000,1095000000.000,978000000.000,906000000.000,988000000.000,1169000000.000,1004000000.000,987000000.000,1044000000.000,1266000000.000,1213000000.000,1228000000.000,1259000000.000,1287000000.000,1283000000.000,1236000000.000,1274000000.000,1418000000.000,1219500000.000,1242300000.000,1340300000.000,1688500000.000,1116900000.000,1268400000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,,,,628400000.000,705100000.000,601000000.000,538700000.000
AccountsReceivableNetCurrent,1749000000.000,1866000000.000,1860000000.000,1834000000.000,1670000000.000,1762000000.000,1855000000.000,1871000000.000,1869000000.000,1931000000.000,1856000000.000,1860000000.000,1943000000.000,1926000000.000,1855000000.000,1926000000.000,1889000000.000,1920000000.000,1853000000.000,1640500000.000,1650000000.000,1815200000.000,1880000000.000,1916700000.000,1711200000.000,1661800000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18330000000.000,18605000000.000,18680000000.000,18699000000.000,18791000000.000,18956000000.000,19326000000.000,18691000000.000,18945000000.000,18932000000.000,19174000000.000,19288000000.000,19564000000.000,19792000000.000,20059000000.000,20188000000.000,20496000000.000,19589000000.000,19588000000.000,19348200000.000,19597300000.000,19646200000.000,16337600000.000,16397300000.000,16674200000.000,16907600000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,2000000.000,4000000.000,3000000.000,4000000.000,4000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,12000000.000,17000000.000,-3000000.000,-23000000.000,-34000000.000,-44000000.000,-31000000.000,-38000000.000,-14000000.000,-24000000.000,-25000000.000,-23000000.000,-18000000.000,-15000000.000,-17000000.000,-18000000.000,-24000000.000,-23000000.000,-29000000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,81000000.000,,,,-112000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-373000000.000,-362000000.000,-380000000.000,-470000000.000,-472000000.000,-475000000.000,-454000000.000,-337000000.000,-306000000.000,-313000000.000,-306000000.000,-115000000.000,-109000000.000,-104000000.000,-105000000.000,-103000000.000,-103000000.000,-102000000.000,-109000000.000,-127100000.000,-133800000.000,-117900000.000,-145800000.000,-156300000.000,-171000000.000,-161600000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,,24000000.000,,,,,,,,,,,,,,,,,,
AdditionalCollateralAggregateFairValue,52000000.000,34000000.000,59000000.000,39000000.000,50000000.000,35000000.000,44000000.000,32000000.000,37000000.000,48000000.000,39000000.000,33000000.000,144000000.000,167000000.000,144000000.000,0.000,0.000,0.000,0.000,0.000,,,,,,
AdditionalPaidInCapital,5916000000.000,5932000000.000,5952000000.000,5970000000.000,5998000000.000,6013000000.000,6030000000.000,6049000000.000,6066000000.000,6084000000.000,6105000000.000,6131000000.000,6144000000.000,6155000000.000,6191000000.000,6204000000.000,6251000000.000,6270000000.000,6282000000.000,6296500000.000,6310200000.000,6324700000.000,6330000000.000,6332600000.000,6335500000.000,6381000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,36000000.000,37000000.000,34000000.000,32000000.000,34000000.000,35000000.000,40000000.000,36000000.000,37000000.000,38000000.000,54000000.000,60000000.000,66000000.000,27000000.000,19000000.000,21000000.000,26000000.000,27000000.000,27000000.000,29000000.000,35300000.000,36900000.000,40500000.000,37900000.000,37700000.000,38900000.000
AssetRetirementObligation,,,,1474000000.000,,,,1696000000.000,,,,1835000000.000,,,,2019000000.000,,2142000000.000,2047000000.000,1916300000.000,,,,1934900000.000,,
AssetRetirementObligationCurrent,,,,2000000.000,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationLegallyRestrictedAssetsFairValue,,,,1300000000.000,,,,1400000000.000,,,,1600000000.000,,,,1800000000.000,,1800000000.000,1740000000.000,,,,,,,
AssetRetirementObligationsNoncurrent,1413000000.000,1429000000.000,1441000000.000,1472000000.000,1500000000.000,1523000000.000,1535000000.000,1696000000.000,1727000000.000,1734000000.000,1736000000.000,1835000000.000,1853000000.000,1908000000.000,1923000000.000,1951000000.000,1969000000.000,2038000000.000,1944000000.000,1806500000.000,1824400000.000,1851900000.000,1858000000.000,1830600000.000,1869800000.000,1911000000.000
Assets,50560000000.000,50752000000.000,51187000000.000,52223000000.000,52902000000.000,53421000000.000,53843000000.000,54367000000.000,54550000000.000,54979000000.000,54963000000.000,56414000000.000,57038000000.000,57620000000.000,57925000000.000,59633000000.000,60038000000.000,60938000000.000,61099000000.000,61683100000.000,62486500000.000,63317100000.000,61442000000.000,63467700000.000,61728300000.000,62739100000.000
AssetsCurrent,4789000000.000,4754000000.000,4374000000.000,4182000000.000,4214000000.000,4483000000.000,4648000000.000,4589000000.000,4397000000.000,4622000000.000,4317000000.000,4310000000.000,4335000000.000,4323000000.000,4111000000.000,4478000000.000,4116000000.000,4225000000.000,4548000000.000,4072400000.000,4146300000.000,4438900000.000,5949200000.000,6033900000.000,3616400000.000,3809000000.000
AssetsFairValueDisclosure,,2818000000.000,2779000000.000,2703000000.000,2836000000.000,2910000000.000,2986000000.000,2868000000.000,2731000000.000,2710000000.000,2759000000.000,2860000000.000,2955000000.000,2956000000.000,2895000000.000,3117000000.000,3108000000.000,3192000000.000,3036000000.000,3125800000.000,3080000000.000,3159300000.000,3144700000.000,3182000000.000,3178700000.000,3328100000.000
AssetsNeededForImmediateSettlementAggregateFairValue,206000000.000,179000000.000,202000000.000,291000000.000,354000000.000,375000000.000,329000000.000,328000000.000,231000000.000,252000000.000,258000000.000,235000000.000,177000000.000,141000000.000,147000000.000,178000000.000,203000000.000,225000000.000,251000000.000,240600000.000,276200000.000,200400000.000,253800000.000,235800000.000,267400000.000,234100000.000
AssetsNoncurrent,10005000000.000,9934000000.000,10396000000.000,11070000000.000,11256000000.000,11110000000.000,11062000000.000,11015000000.000,11023000000.000,10932000000.000,10776000000.000,11107000000.000,11173000000.000,11024000000.000,10750000000.000,11038000000.000,11112000000.000,11700000000.000,11313000000.000,11477500000.000,11507300000.000,11442000000.000,11230600000.000,11794500000.000,11875600000.000,11702900000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,608000000.000,,,,1915300000.000,1951200000.000,9700000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,608000000.000,0.000,,,1915300000.000,1951200000.000,9700000.000,0.000
CapitalLeaseObligations,,,,458000000.000,,,,449000000.000,,,,538000000.000,,,,552000000.000,,,,343500000.000,,,,305500000.000,,
CapitalLeaseObligationsCurrent,,,,74000000.000,,,,74000000.000,,,,110000000.000,,,,111000000.000,,,,96200000.000,,,,63400000.000,,
CapitalLeaseObligationsNoncurrent,,,,384000000.000,,,,375000000.000,,,,428000000.000,,,,441000000.000,,,,247300000.000,,,,242100000.000,,
CapitalLeasedAssetsGross,,,,589000000.000,,,,612000000.000,,,,730000000.000,,,,787000000.000,,,,567500000.000,,,,519400000.000,,
