,2011-06-30,2011-09-30
CostOfRevenue,4952522.000,4692049.000
CostsAndExpenses,5799050.000,5895745.000
EarningsPerShareBasicAndDiluted,-0.020,-0.020
GainLossOnDerivativeInstrumentsNetPretax,-4456378.000,-1282318.000
GainsLossesOnExtinguishmentOfDebt,-80443.000,-79126.000
InterestAndDebtExpense,,3153691.000
InterestExpense,976246.000,826955.000
NetIncomeLoss,-6312418.000,-6293872.000
NonoperatingIncomeExpense,-5513067.000,-5342090.000
OperatingExpenses,642167.000,1009398.000
OperatingIncomeLoss,-799351.000,-951782.000
ResearchAndDevelopmentExpense,204361.000,194298.000
Revenues,4999699.000,4943963.000
SalesRevenueNet,4999699.000,4943963.000
