,2011-06-30,2011-09-30,2012-03-31
AmortizationOfDebtDiscountPremium,,,216834.000
AmortizationOfDeferredCharges,,,486082.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2419351.000
ComprehensiveIncomeNetOfTax,781192.000,3005955.000,-1685461.000
CostOfGoodsSoldDepreciationAndAmortization,1810405.000,1661023.000,1602662.000
CostsAndExpenses,19443894.000,14427429.000,9561422.000
Depreciation,,,1117955.000
DirectOperatingCosts,17118213.000,12127440.000,7335158.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,4216285.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,164.000,-358024.000,
EarningsPerShareBasic,0.000,0.020,
EarningsPerShareBasicAndDiluted,,,-0.010
EarningsPerShareDiluted,0.000,0.020,
EffectOfExchangeRateOnCashAndCashEquivalents,,,107.000
GeneralAndAdministrativeExpense,438267.000,544982.000,614918.000
IncomeLossFromContinuingOperations,780741.000,-852462.000,-1685568.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.010
IncomeLossFromContinuingOperationsPerBasicShare,0.000,0.000,
IncomeLossFromContinuingOperationsPerDilutedShare,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,164.000,3858261.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.020,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.020,
IncreaseDecreaseInAccountsPayable,,,-2160894.000
IncreaseDecreaseInAccountsReceivable,,,-66068.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-187478.000
IncreaseDecreaseInCustomerAdvances,,,105592.000
IncreaseDecreaseInDeferredCharges,,,41992.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-82460.000
IncreaseDecreaseInInventories,,,-240891.000
IncreaseDecreaseInPrepaidExpense,,,603763.000
InterestPaid,,,756683.000
NetCashProvidedByUsedInFinancingActivities,,,-398357.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-398357.000
NetCashProvidedByUsedInInvestingActivities,,,658901.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,658901.000
NetCashProvidedByUsedInOperatingActivities,,,-2680002.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2680002.000
NetIncomeLoss,780905.000,3005799.000,-1685568.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,287.000,156.000,107.000
OtherNonoperatingIncomeExpense,38564.000,14791.000,-339160.000
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,658901.000
ProceedsFromRelatedPartyDebt,,,2177167.000
RepaymentsOfLongTermDebt,,,1487655.000
RepaymentsOfNotesPayable,,,1087869.000
Revenues,21316507.000,14697536.000,8971697.000
SalesRevenueNet,21316507.000,14697536.000,8971697.000
SellingExpense,77009.000,93984.000,8684.000
WeightedAverageNumberOfDilutedSharesOutstanding,195000000.000,195000000.000,
WeightedAverageNumberOfSharesOutstandingBasic,195000000.000,195000000.000,
