,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-06-30,2016-03-31,2017-03-31
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,0.000,1035227.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,4994.000,-4817.000,-547.000,-547.000,-96822.000,1157662.000,1548008.000,-37039.000,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-68656.000,-114780.000,-50715.000,-55816.000,-47316.000,63697.000,71507.000,50645.000,
OtherComprehensiveIncomeLossTax,,,,,,,,34468.000,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,-73473.000,-115134.000,-51262.000,-152638.000,1110346.000,-1605968.000,-34468.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,1094.000
OtherOperatingIncome,,,,,,,,3.000,1.000,
OtherPaymentsToAcquireBusinesses,,,,,,,,,,-100.000
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,,,,,,,-1973.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,0.000,-111702.000
PaymentsToAcquireLongtermInvestments,,0.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,,,,0.000,,,,
ProceedsFromContributionsFromParent,,,,,,,,,0.000,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,28165582.000,,,0.000,
ProceedsFromMinorityShareholders,,0.000,,,,0.000,,,,
ProceedsFromNotesPayable,,,,,,,,,0.000,
ProceedsFromSaleOfLongtermInvestments,,0.000,,,,,,,,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,0.000
ProfitLoss,-342433.000,,,,,,,-71507.000,50645.000,-6205111.000
PropertyPlantAndEquipmentDisposals,,,,,,,,,,0.000
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,279402.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,279401.000,0.000
SellingGeneralAndAdministrativeExpense,,,,,,,,,164034.000,180938.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,277867131.000,10587178.000,10723343.000,39725558.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,13912116.000,14572130.000,14572130.000,19244851.000,-28998106.000,277867131.000,,,,
