,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
Assets,4410083000.000,4503290000.000,4344220000.000,4320444000.000,4391117000.000,4295300000.000,4276900000.000,4185700000.000,4305400000.000,4145500000.000,4195400000.000,4110200000.000,4148200000.000,4153000000.000,4020800000.000,3615100000.000,3570700000.000,3573800000.000,3447900000.000,3489800000.000,3573100000.000,3767300000.000,3753100000.000,3715700000.000,3778800000.000,3830300000.000
AssetsCurrent,1592204000.000,1677325000.000,1579881000.000,1549011000.000,1631085000.000,1609900000.000,1589500000.000,1525000000.000,1666100000.000,1614400000.000,1594400000.000,1504500000.000,1582700000.000,1594400000.000,1650800000.000,1287800000.000,1299700000.000,1290600000.000,1220200000.000,1119000000.000,1164600000.000,1219000000.000,1199000000.000,1165500000.000,1196000000.000,1240200000.000
AssetsNoncurrent,1286066000.000,1298745000.000,1290900000.000,1330544000.000,1337359000.000,1313500000.000,1322600000.000,1309400000.000,1308400000.000,1256400000.000,1313400000.000,1321400000.000,1322800000.000,1322200000.000,1241200000.000,1184400000.000,1146500000.000,1137100000.000,1097100000.000,1164500000.000,1185900000.000,1290200000.000,1285200000.000,1266400000.000,1280400000.000,1278500000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,249800000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,249800000.000,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,608422000.000,,,,623200000.000,,,,624400000.000,,,,552300000.000,,,,589300000.000,,,,620200000.000,,
CapitalizedComputerSoftwareGross,,,,,,,,90000000.000,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,74300000.000,,,,69900000.000,,,,65700000.000,,,,60800000.000,,
CashAndCashEquivalentsAtCarryingValue,56065000.000,72733000.000,97933000.000,109796000.000,112985000.000,127200000.000,123300000.000,114100000.000,152700000.000,150200000.000,155600000.000,141700000.000,152200000.000,127200000.000,126100000.000,47100000.000,60300000.000,87800000.000,78600000.000,59200000.000,50100000.000,61800000.000,79100000.000,74200000.000,50800000.000,55000000.000
CommonStockParOrStatedValuePerShare,,,,0.100,,,,0.100,,,,0.100,,,,0.100,,,,0.100,,,,0.100,,
CommonStockSharesAuthorized,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,,
CommonStockSharesIssued,126830754.000,126863012.000,126880367.000,126937817.000,127045576.000,127100000.000,127200000.000,127200000.000,127800000.000,127900000.000,127900000.000,127900000.000,128000000.000,128000000.000,128000000.000,128000000.000,128100000.000,128100000.000,128100000.000,128200000.000,128800000.000,128800000.000,128800000.000,128800000.000,129100000.000,129100000.000
CommonStockValue,12683000.000,12686000.000,12688000.000,12694000.000,12705000.000,12700000.000,12700000.000,12700000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12800000.000,12900000.000,12900000.000,12900000.000,12900000.000,12900000.000,12900000.000
DeferredIncomeTaxLiabilities,,,,,,,,284400000.000,,,,299700000.000,,,,289000000.000,,,,300700000.000,,,,326100000.000,,
DeferredTaxAssetsGross,,,,212737000.000,,,,204800000.000,,,,152000000.000,,,,178900000.000,,,,174100000.000,,,,150200000.000,,
DeferredTaxAssetsInventory,,,,25890000.000,,,,25700000.000,,,,30800000.000,,,,24100000.000,,,,19800000.000,,,,22900000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,-100606000.000,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,181147000.000,,,,168200000.000,,,,109900000.000,,,,131000000.000,,,,132100000.000,,,,109900000.000,,
DeferredTaxAssetsNetCurrent,,,,74979000.000,,,,82100000.000,,,,80000000.000,,,,65400000.000,,,,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,22524000.000,,,,25000000.000,,,,26800000.000,,,,22800000.000,,,,21700000.000,,,,25700000.000,,
DeferredTaxAssetsOther,,,,4583000.000,,,,8600000.000,,,,16800000.000,,,,13400000.000,,,,12000000.000,,,,12800000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,9001000.000,,,,9000000.000,,,,17000000.000,,,,25000000.000,,,,24100000.000,,,,24100000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,141228000.000,,,,127800000.000,,,,51600000.000,,,,88100000.000,,,,92100000.000,,,,60600000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,87653000.000,85403000.000,130058000.000,126338000.000,123700000.000,121100000.000,120900000.000,118300000.000,115600000.000,79900000.000,55600000.000,54900000.000,56600000.000,55000000.000,85900000.000,83900000.000,81900000.000,79900000.000,89000000.000,87600000.000,84000000.000,82100000.000,71200000.000,69900000.000,68500000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,9511000.000,,,,8700000.000,,,,9000000.000,,,,5500000.000,,,,4400000.000,,,,4100000.000,,
DeferredTaxAssetsValuationAllowance,,,,31590000.000,,,,36600000.000,,,,42100000.000,,,,47900000.000,,,,42000000.000,,,,40300000.000,,
DeferredTaxLiabilities,,,,281753000.000,,,,116200000.000,,,,189800000.000,,,,158000000.000,,,,168600000.000,,,,216200000.000,,
DeferredTaxLiabilitiesDerivatives,,168000.000,252000.000,85000.000,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,129205000.000,,,,145800000.000,,,,175300000.000,,,,172100000.000,,,,177600000.000,,,,195200000.000,,
DeferredTaxLiabilitiesNoncurrent,167206000.000,175543000.000,187089000.000,175585000.000,181790000.000,183000000.000,179900000.000,198300000.000,207900000.000,213600000.000,260400000.000,269800000.000,258500000.000,256400000.000,252500000.000,223400000.000,223300000.000,224600000.000,219900000.000,172400000.000,178500000.000,188400000.000,198600000.000,219700000.000,227300000.000,229900000.000
DeferredTaxLiabilitiesOther,,,,3546000.000,,,,0.000,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,149002000.000,,,,138600000.000,,,,124400000.000,,,,116900000.000,,,,123100000.000,,,,130900000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,,767300000.000,,,,709900000.000,,,,833100000.000,,,,802100000.000,,,,744700000.000,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,41000000.000,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,,,,,,,,,,,,,71300000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,,,,,,,,,,,50200000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,,,,,,,,-10000000.000,,,,0.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationConsideration,,,,,,,,,,,,,,,170000000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationGoodwill1,,,,,,,,,,,,,,,7800000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,,,,,,,,,,,,,,,1600000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInventory1,,,,,,,,,,,,,,,78200000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,,,,,,,,,,,,400000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,,,,,,,,,,2900000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,,,,,,,,,,,,,,,9800000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,,,,,,,,,,,,,,,1100000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,,79400000.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,22600000.000,,,,18200000.000,,,,21700000.000,,,,17200000.000,,,,18300000.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,113955000.000,112743000.000,116880000.000,122485000.000,124000000.000,129000000.000,133100000.000,137600000.000,134300000.000,138300000.000,141300000.000,145400000.000,150200000.000,126000000.000,127800000.000,123500000.000,127700000.000,129000000.000,132900000.000,135600000.000,141500000.000,147900000.000,151300000.000,156500000.000,161700000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,17600000.000,15700000.000,15300000.000,15000000.000,15000000.000,15700000.000,15800000.000,15500000.000,15400000.000,14100000.000,14300000.000,13700000.000,14500000.000,13800000.000,15800000.000,16100000.000,17600000.000,15500000.000,16800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,11800000.000,7600000.000,3800000.000,,11800000.000,7900000.000,3900000.000,,10700000.000,7200000.000,3400000.000,,10400000.000,7900000.000,4000000.000,,11000000.000,8400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,16500000.000,15100000.000,14300000.000,14600000.000,14700000.000,15200000.000,15300000.000,15000000.000,14900000.000,12800000.000,13300000.000,12400000.000,12800000.000,11500000.000,13500000.000,13800000.000,15300000.000,10700000.000,12200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,16500000.000,15300000.000,14700000.000,14800000.000,14800000.000,15400000.000,15500000.000,15300000.000,15200000.000,13800000.000,14000000.000,13400000.000,14200000.000,12800000.000,14700000.000,15000000.000,16500000.000,12600000.000,13700000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,16700000.000,15600000.000,15100000.000,14900000.000,14800000.000,15400000.000,15500000.000,15300000.000,15200000.000,14000000.000,14200000.000,13600000.000,14400000.000,13700000.000,15700000.000,15900000.000,17500000.000,14500000.000,15800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,17500000.000,15700000.000,15300000.000,15000000.000,15000000.000,15500000.000,15600000.000,15400000.000,15200000.000,14000000.000,14200000.000,13600000.000,14400000.000,13800000.000,15800000.000,16100000.000,17600000.000,15300000.000,16700000.000
FiniteLivedIntangibleAssetsGross,,309615000.000,318790000.000,339355000.000,341858000.000,333500000.000,334800000.000,334300000.000,335700000.000,320900000.000,334300000.000,331900000.000,332400000.000,334300000.000,301300000.000,296400000.000,284000000.000,285200000.000,278100000.000,282700000.000,283400000.000,307700000.000,309500000.000,306500000.000,308800000.000,310700000.000
Goodwill,1020804000.000,1033032000.000,1023618000.000,1048469000.000,1055641000.000,1030800000.000,1035600000.000,1034300000.000,1038600000.000,1013000000.000,1057300000.000,1052200000.000,1046300000.000,1051600000.000,978500000.000,963100000.000,934500000.000,937400000.000,904800000.000,949500000.000,961400000.000,1039500000.000,1037200000.000,1028800000.000,1037200000.000,1036500000.000
IntangibleAssetsNetExcludingGoodwill,197178000.000,195660000.000,206047000.000,222475000.000,219373000.000,209500000.000,205800000.000,201200000.000,198100000.000,186600000.000,196000000.000,190600000.000,187000000.000,184100000.000,175300000.000,168600000.000,160500000.000,157500000.000,149100000.000,149800000.000,147800000.000,166200000.000,161600000.000,155200000.000,152300000.000,149000000.000
InventoryFinishedGoodsAndWorkInProcess,,511743000.000,445722000.000,420795000.000,462293000.000,431100000.000,437000000.000,451200000.000,473700000.000,454800000.000,449200000.000,,,,,,,,,,,,,,,
InventoryFinishedGoodsAndWorkInProcessNetOfReserves,,,,,,,,,,,,432900000.000,448200000.000,459200000.000,391200000.000,381900000.000,387500000.000,377100000.000,365700000.000,356600000.000,388700000.000,375600000.000,379900000.000,377200000.000,405200000.000,416400000.000
InventoryGross,,782499000.000,,646058000.000,681271000.000,,,,,,,,,,,,,,,,,,,,,
InventoryNet,722508000.000,740376000.000,685112000.000,646058000.000,681271000.000,645600000.000,653600000.000,661900000.000,698000000.000,669500000.000,670100000.000,648500000.000,665900000.000,684100000.000,594900000.000,575800000.000,570900000.000,557000000.000,538200000.000,525900000.000,545500000.000,551000000.000,568600000.000,549400000.000,580300000.000,608500000.000
InventoryRawMaterialsAndSupplies,,270756000.000,239390000.000,225263000.000,218978000.000,214500000.000,216600000.000,210700000.000,224300000.000,214700000.000,220900000.000,,,,,,,,,,,,,,,
InventoryRawMaterialsAndSuppliesNetOfReserves,,,,,,,,,,,,215600000.000,217700000.000,224900000.000,203700000.000,193900000.000,183400000.000,179900000.000,172500000.000,169300000.000,156800000.000,175400000.000,188700000.000,172200000.000,175100000.000,192100000.000
InventoryValuationReserves,,42123000.000,,,,,,,,,,,,,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,,7700000.000,,,,8000000.000,,,,5400000.000,,,,6200000.000,,
Liabilities,2473328000.000,2563829000.000,2661756000.000,2738341000.000,2746171000.000,2720100000.000,2659300000.000,2544800000.000,2674200000.000,2553100000.000,2508000000.000,2425400000.000,2471200000.000,2457700000.000,2425800000.000,2182100000.000,2242400000.000,2232100000.000,2204600000.000,2282400000.000,2340700000.000,2469900000.000,2470100000.000,2456000000.000,2517000000.000,2565600000.000
LiabilitiesAndStockholdersEquity,4410083000.000,4503290000.000,4344220000.000,4320444000.000,4391117000.000,4295300000.000,4276900000.000,4185700000.000,4305400000.000,4145500000.000,4195400000.000,4110200000.000,4148200000.000,4153000000.000,4020800000.000,3615100000.000,3570700000.000,3573800000.000,3447900000.000,3489800000.000,3573100000.000,3767300000.000,3753100000.000,3715700000.000,3778800000.000,3830300000.000
LiabilitiesCurrent,644980000.000,697442000.000,658646000.000,681965000.000,688155000.000,694100000.000,698100000.000,643000000.000,641600000.000,640300000.000,664500000.000,601900000.000,645000000.000,615900000.000,626400000.000,481400000.000,509400000.000,502400000.000,565400000.000,589100000.000,564800000.000,587500000.000,624900000.000,576100000.000,625500000.000,695100000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,87000000.000,,,,,,,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,87000000.000,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,800000000.000,,,,1100000000.000,,,,1100000000.000,,,,1100000000.000,,,,1100000000.000,,
LongTermDebt,,,,1568161000.000,,,,1417900000.000,,,,1421600000.000,,,,1315900000.000,,,,1359700000.000,,,300000000.000,1529800000.000,,
LongTermDebtAndCapitalLeaseObligations,1417305000.000,1460218000.000,1591728000.000,1554750000.000,1552168000.000,1549400000.000,1494400000.000,1417600000.000,1542800000.000,1450300000.000,1422400000.000,1421400000.000,1441500000.000,1465100000.000,1432900000.000,1315900000.000,1357100000.000,1357800000.000,1293600000.000,1353900000.000,1437200000.000,1532300000.000,1485900000.000,1527800000.000,1536700000.000,1516800000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,3264000.000,3587000.000,14215000.000,13411000.000,13052000.000,10100000.000,200000.000,300000.000,200000.000,300000.000,300000.000,200000.000,100000.000,0.000,0.000,0.000,,,,5800000.000,600000.000,1300000.000,1500000.000,2000000.000,2100000.000,5000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,321400000.000,,,,203800000.000,,,,640500000.000,,,,317300000.000,,,,329500000.000,,,,221300000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,0.000,,,,0.000,,,,0.000,,,,399400000.000,,,,0.000,,,,401700000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,402000000.000,,,,1700000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,399800000.000,,,,0.000,,,,0.000,,,,0.000,,,,4800000.000,,,,403700000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,47100000.000,,,,399800000.000,,,,0.000,,,,0.000,,,,20000000.000,,,,1700000.000,,
LongtermDebtWeightedAverageInterestRate,,,,,,,,0.004,,,,0.003,,,,0.003,,,,0.005,,,0.031,0.008,,
LossContingencyEstimateOfPossibleLoss,,,,,,,,,,,,25000000.000,25000000.000,25000000.000,25000000.000,,,,,,,,,,,
MachineryAndEquipmentGross,,,,1810353000.000,,,,1799800000.000,,,,1841000000.000,,,,1696500000.000,,,,1776900000.000,,,,1952100000.000,,
MinorityInterest,49901000.000,52584000.000,,,,,,,,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired,-858000.000,,,,,,,,,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed,16034000.000,,,,,,,,,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed,-311000.000,,,,,,,,,,,,,,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired,961000.000,,,,,,,,,,,,,,,,,,,,,,,,,
NoncurrentAssets,,,,1488100000.000,,,,1412600000.000,,,,1351100000.000,,,,1191300000.000,,,,1267800000.000,,,,1362600000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,71492000.000,,,,66800000.000,,,,65300000.000,,,,54400000.000,,,,60900000.000,,,,64700000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,11495000.000,,,,11500000.000,,,,9900000.000,,,,8700000.000,,,,8600000.000,,,,9900000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4642000.000,,,,5200000.000,,,,4000000.000,,,,3200000.000,,,,4100000.000,,,,4900000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,5745000.000,,,,5400000.000,,,,5700000.000,,,,4300000.000,,,,5300000.000,,,,5100000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,7094000.000,,,,6900000.000,,,,7200000.000,,,,5700000.000,,,,6900000.000,,,,6400000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,9137000.000,,,,8200000.000,,,,9000000.000,,,,7200000.000,,,,7700000.000,,,,8100000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,33379000.000,,,,29600000.000,,,,29500000.000,,,,25300000.000,,,,28300000.000,,,,30300000.000,,
OperatingLossCarryforwards,,,,69600000.000,,,,77400000.000,,,,85000000.000,,,,72100000.000,,,,69900000.000,,,,85300000.000,,
OtherAssetsCurrent,101335000.000,,,,,,,,,,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,68084000.000,70053000.000,61235000.000,59600000.000,62345000.000,73200000.000,81200000.000,73900000.000,71700000.000,56800000.000,60100000.000,78600000.000,89500000.000,86500000.000,87400000.000,52700000.000,51500000.000,42200000.000,43200000.000,65200000.000,76700000.000,84500000.000,86400000.000,82400000.000,90900000.000,93000000.000
OtherLiabilitiesCurrent,,,,,118483000.000,132400000.000,126900000.000,109800000.000,92500000.000,107000000.000,104000000.000,92300000.000,90500000.000,81900000.000,73100000.000,67800000.000,57100000.000,60500000.000,81400000.000,90400000.000,66600000.000,74400000.000,66100000.000,70000000.000,47300000.000,67900000.000
OtherLiabilitiesNoncurrent,243837000.000,230626000.000,224293000.000,326041000.000,324058000.000,293600000.000,286900000.000,285900000.000,281900000.000,248900000.000,160700000.000,132300000.000,126200000.000,120300000.000,114000000.000,161400000.000,152600000.000,147300000.000,125700000.000,167000000.000,160200000.000,161700000.000,160700000.000,132400000.000,127500000.000,123800000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,243400000.000,,,,218900000.000,,,,54700000.000,,,,102400000.000,,,,99800000.000,,,,59500000.000,,
PrepaidExpenseAndOtherAssetsCurrent,,101941000.000,94868000.000,127755000.000,134722000.000,133800000.000,125100000.000,103800000.000,105700000.000,109300000.000,113900000.000,98900000.000,110500000.000,113600000.000,118000000.000,98800000.000,99900000.000,147500000.000,141600000.000,82600000.000,79400000.000,84700000.000,76600000.000,80000000.000,89200000.000,101400000.000
PropertyPlantAndEquipmentGross,,,,2493883000.000,,,,2501400000.000,,,,2539100000.000,,,,2310300000.000,,,,2419500000.000,,,,2624100000.000,,
PropertyPlantAndEquipmentNet,1531813000.000,1527220000.000,1473439000.000,1440889000.000,1422673000.000,1371900000.000,1364800000.000,1351300000.000,1330900000.000,1274700000.000,1287600000.000,1284300000.000,1242700000.000,1236400000.000,1128800000.000,1142900000.000,1124500000.000,1146100000.000,1130600000.000,1206300000.000,1222600000.000,1258100000.000,1268900000.000,1283800000.000,1302400000.000,1311600000.000
RestructuringReserve,,,,,,,,,,,,,,,,,,,,,,,13200000.000,11700000.000,10400000.000,
RetainedEarningsAccumulatedDeficit,1776655000.000,1804975000.000,1835502000.000,1832893000.000,1850371000.000,1866200000.000,1887300000.000,1900900000.000,1923300000.000,1949100000.000,1975900000.000,2005100000.000,2026800000.000,2065000000.000,2054900000.000,2086800000.000,2113400000.000,2151500000.000,2186600000.000,2216000000.000,2244400000.000,2267500000.000,2308500000.000,2341700000.000,2364800000.000,2365000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,,,,,,,,86000000.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,2571348.000,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,32.190,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,6000000.000,6000000.000,6000000.000,6000000.000,,,6000000.000,,,,6000000.000,,,,3282170.000,,,,3282170.000,,,,3282170.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,4381014.000,4314577.000,4378338.000,4136897.000,,,4189756.000,,,,3597459.000,,,,3324257.000,,,,3078025.000,,,,2448067.000,,
ShortTermBorrowings,98000.000,18763000.000,939000.000,1740000.000,2733000.000,5400000.000,6400000.000,8600000.000,8400000.000,7000000.000,27200000.000,14700000.000,18400000.000,15900000.000,17900000.000,31300000.000,29300000.000,26100000.000,6400000.000,29600000.000,19000000.000,20400000.000,15900000.000,15300000.000,14400000.000,14000000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,,,4000000.000,,,,5000000.000,,,,7000000.000,,,,7000000.000,,,,6000000.000,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,6000000.000,,,,,,,,,,,,,,,,,,,,,,
StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased,,,,4500000.000,,,,4500000.000,,,,2500000.000,,,,6700000.000,,,,3400000.000,,,,20400000.000,,
StockholdersEquity,1886854000.000,1886877000.000,1682464000.000,1582103000.000,1644946000.000,,,,,,,,,,,,,,,,,,,,,
