,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesAmountPaid,,,,73000.000,72000.000,,80000.000,72000.000,77000.000,,,,,,,,,,,,,,
AdministrativeFeesExpense,,,,,,,,,,,63000.000,64000.000,59000.000,69000.000,80000.000,92000.000,75000.000,61000.000,65000.000,68000.000,65000.000,71000.000,124000.000
AmortizationOfDeferredLeasingFees,,,,,,,,,,,,,,,,,,,,,1000.000,,1000.000
AssetImpairmentCharges,,,,,,,,,0.000,,,,,,,,,,0.000,0.000,0.000,,0.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,30000.000,28000.000,18000.000,12000.000,11000.000,2000.000,,,,,,,,,5000.000,4000.000,4000.000,3000.000,3000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,573000.000,1123000.000,433000.000,879000.000,885000.000,-2606000.000,493000.000,2307000.000,1122000.000,-2797000.000,566000.000,738000.000,849000.000,-2866000.000,1231000.000,662000.000,976000.000,-3786000.000,327000.000,528000.000,755000.000,-656000.000,402000.000
CostOfPropertyRepairsAndMaintenance,160000.000,266000.000,127000.000,111000.000,128000.000,107000.000,82000.000,105000.000,101000.000,94000.000,59000.000,121000.000,90000.000,100000.000,48000.000,84000.000,77000.000,123000.000,190000.000,95000.000,118000.000,101000.000,88000.000
CostsAndExpenses,,,,,,,,,,,,,,,,,380000.000,,575000.000,368000.000,420000.000,472000.000,467000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsPaidPerUnit,,,,,,,,,,,0.000,0.000,0.000,0.250,,,,,,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,,,,,,,,0.000,,,,,,,,,,,,,,
FreightCosts,,,,,,,,4000.000,2000.000,,39000.000,8000.000,7000.000,1000.000,4000.000,9000.000,12000.000,-1000.000,12000.000,3000.000,3000.000,4000.000,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,54000.000,,,,,,,,,,
GeneralInsuranceExpense,18000.000,14000.000,13000.000,13000.000,14000.000,14000.000,6000.000,,13000.000,,11000.000,15000.000,5000.000,11000.000,9000.000,10000.000,12000.000,7000.000,9000.000,12000.000,10000.000,10000.000,10000.000
IncreaseDecreaseInAccountsPayableRelatedParties,-71000.000,-72000.000,-269000.000,-29000.000,13000.000,75000.000,-453000.000,-11000.000,12000.000,41000.000,-323000.000,-23000.000,-6000.000,133000.000,-69000.000,,-54000.000,,-75000.000,-63000.000,43000.000,170000.000,-126000.000
IncreaseDecreaseInAccountsReceivable,65000.000,-42000.000,25000.000,-54000.000,46000.000,-24000.000,-84000.000,-19000.000,-70000.000,-96000.000,-30000.000,-26000.000,16000.000,21000.000,-63000.000,-95000.000,65000.000,11000.000,,11000.000,-5000.000,,-15000.000
