,2015-12-31,2016-12-31
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,60795000.000,73098000.000
NetIncomeLoss,50663000.000,21856000.000
NetIncomeLossAllocatedToGeneralPartners,468000.000,
NetIncomeLossAllocatedToLimitedPartners,22888000.000,19487000.000
NetIncomeLossAttributableToNoncontrollingInterest,,3995000.000
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,0.990,0.830
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasic,0.990,0.840
OciBeforeReclassificationsNetOfTaxAttributableToParent,,911000.000
OperatingCostsAndExpenses,140415000.000,183001000.000
OperatingLeasesRentExpenseNet,10792000.000,14578000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,-93000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,0.000
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,0.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-1473000.000,818000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax,,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,1473000.000,-818000.000
OtherIncome,704000.000,3119000.000
OtherNonoperatingIncomeExpense,,3119000.000
OtherOperatingActivitiesCashFlowStatement,677000.000,898000.000
OtherSalesRevenueNet,217000.000,86000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,183596000.000,229495000.000
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,6505000.000,8131000.000
PartnersCapitalAccountContributions,189804000.000,
PartnersCapitalAccountDistributions,11353000.000,42634000.000
PartnersCapitalAccountExchangesAndConversions,0.000,
PartnersCapitalAccountPublicSaleOfUnits,,67300000.000
PartnersCapitalAccountReturnOfCapital,342711000.000,
PartnersCapitalAccountSaleOfUnits,148359000.000,
PartnersCapitalAccountUnitBasedCompensation,40000.000,1185000.000
PaymentsOfCapitalDistribution,342711000.000,0.000
PaymentsOfDistributionsToAffiliates,6823000.000,8953000.000
PaymentsOfFinancingCosts,4329000.000,0.000
PaymentsOfOrdinaryDividends,11353000.000,42634000.000
PaymentsToAcquireBusinessesGross,,21500000.000
PaymentsToAcquireProductiveAssets,27257000.000,12704000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,148359000.000,0.000
ProceedsFromRelatedPartyDebt,13592000.000,0.000
ProceedsFromRepaymentsOfLinesOfCredit,185000000.000,16000000.000
ProceedsFromRepaymentsOfOtherDebt,-40000.000,-79000.000
ProceedsFromSaleOfProductiveAssets,56000.000,23000.000
ProfitLoss,50663000.000,25851000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,8324000.000,
RepaymentsOfRelatedPartyDebt,8761000.000,0.000
Revenues,261609000.000,281117000.000
SalesRevenueNet,260905000.000,277998000.000
SellingGeneralAndAdministrativeExpense,5085000.000,9949000.000
ShareBasedCompensation,40000.000,1185000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,23222134.000,23225142.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,23223045.000,23402897.000
