,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,4857239.000
AccountsReceivableNetCurrent,6916416.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,44118668.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1557300.000
Assets,65261170.000
AssetsCurrent,21520436.000
AssetsNoncurrent,32911380.000
BuildingsAndImprovementsGross,3058597.000
CapitalLeaseObligationsNoncurrent,32000000.000
Cash,3350194.000
CashAndCashEquivalentsAtCarryingValue,3350194.000
CommodityContractAssetCurrent,496056.000
ConstructionInProgressGross,679055.000
DeferredFinanceCostsNoncurrentNet,148740.000
DepositsAssetsNoncurrent,97834.000
FurnitureAndFixturesGross,195682.000
InventoryNet,10403307.000
Land,701872.000
LandImprovements,1346457.000
Liabilities,36857239.000
LiabilitiesAndStockholdersEquity,65261170.000
LiabilitiesCurrent,4857239.000
LoansReceivableNet,103958.000
MachineryAndEquipmentGross,41692731.000
OtherInventoriesSpareParts,932167.000
PrepaidExpenseCurrent,354464.000
PropertyPlantAndEquipmentGross,54948023.000
PropertyPlantAndEquipmentNet,10829355.000
RetainedEarningsAccumulatedDeficit,113159296.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28403931.000
