,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2488000000.000,2605000000.000,2480000000.000,2692000000.000,2734000000.000,2633000000.000,2590000000.000,2702000000.000,2860000000.000,2920000000.000,2816000000.000,2960000000.000,2853000000.000,3023000000.000,2979000000.000,3152000000.000,2934000000.000,3009000000.000,2734000000.000,2889000000.000,2657000000.000,2665000000.000,2739000000.000,1744000000.000,1597000000.000
AccountsReceivableGross,,,,,,1281000000.000,2172000000.000,3339000000.000,4390000000.000,6650000000.000,8537000000.000,10324000000.000,12064000000.000,13921000000.000,15878000000.000,17705000000.000,19545000000.000,21320000000.000,22990000000.000,24598000000.000,26055000000.000,27521000000.000,,,
AccountsReceivableNetCurrent,2001000000.000,2083000000.000,1915000000.000,1571000000.000,1526000000.000,1575000000.000,1619000000.000,1399000000.000,1680000000.000,1354000000.000,1422000000.000,1221000000.000,1379000000.000,1381000000.000,1480000000.000,1395000000.000,1469000000.000,1558000000.000,1525000000.000,1340000000.000,1556000000.000,1595000000.000,1675000000.000,974000000.000,1148000000.000
AccrualForEnvironmentalLossContingencies,332000000.000,332000000.000,327000000.000,347000000.000,344000000.000,365000000.000,535000000.000,532000000.000,524000000.000,535000000.000,515000000.000,509000000.000,565000000.000,571000000.000,563000000.000,543000000.000,538000000.000,574000000.000,558000000.000,604000000.000,605000000.000,606000000.000,602000000.000,308000000.000,308000000.000
AccruedCappingClosurePostClosureAndEnvironmentalCostsNoncurrent,,,,17000000.000,,,,17000000.000,,,,18000000.000,,,,31000000.000,,,,30000000.000,,,,,
AccruedEnvironmentalLossContingenciesCurrent,29000000.000,26000000.000,34000000.000,58000000.000,56000000.000,67000000.000,63000000.000,74000000.000,68000000.000,69000000.000,51000000.000,48000000.000,73000000.000,76000000.000,66000000.000,70000000.000,66000000.000,53000000.000,63000000.000,50000000.000,47000000.000,49000000.000,54000000.000,48000000.000,52000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,289000000.000,,,,458000000.000,,,,461000000.000,,,,473000000.000,,,,554000000.000,,,,260000000.000,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,403000000.000,,,,330000000.000,,,,521000000.000,,,,154000000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17753000000.000,18216000000.000,17872000000.000,18404000000.000,18813000000.000,18483000000.000,18860000000.000,19190000000.000,19422000000.000,19150000000.000,19465000000.000,19227000000.000,19792000000.000,20286000000.000,20031000000.000,19091000000.000,18576000000.000,19003000000.000,18485000000.000,18872000000.000,19405000000.000,19424000000.000,19821000000.000,6073000000.000,6160000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1418000000.000,-858000000.000,-1725000000.000,-2627000000.000,-2406000000.000,-2878000000.000,-2777000000.000,-3402000000.000,-3309000000.000,-3783000000.000,-3714000000.000,-3659000000.000,-3301000000.000,-3168000000.000,-3836000000.000,-4667000000.000,-5591000000.000,-4966000000.000,-5532000000.000,-5431000000.000,-5175000000.000,-5215000000.000,-5858000000.000,-2568000000.000,-2498000000.000
AdditionalPaidInCapital,7508000000.000,7522000000.000,7545000000.000,7561000000.000,7523000000.000,7538000000.000,7549000000.000,7560000000.000,7508000000.000,7524000000.000,7536000000.000,7509000000.000,7704000000.000,7635000000.000,8760000000.000,9284000000.000,9124000000.000,9147000000.000,9954000000.000,10019000000.000,9856000000.000,9877000000.000,8197000000.000,8214000000.000,8249000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,45000000.000,41000000.000,39000000.000,46000000.000,45000000.000,42000000.000,44000000.000,39000000.000,35000000.000,22000000.000,21000000.000,20000000.000,21000000.000,21000000.000,20000000.000,14000000.000,13000000.000,13000000.000,12000000.000,13000000.000,13000000.000,14000000.000,14000000.000,13000000.000,12000000.000
AssetRetirementObligation,,,,579000000.000,,,,610000000.000,,,,629000000.000,,,,663000000.000,,,,648000000.000,,,4000000.000,,
AssetRetirementObligationCurrent,,,,76000000.000,,,,75000000.000,,,,85000000.000,,,,76000000.000,,,,97000000.000,,,,,
AssetRetirementObligationsNoncurrent,,,,503000000.000,,,,535000000.000,,,,544000000.000,,,,587000000.000,,,,551000000.000,,,,,
Assets,40336000000.000,41466000000.000,39598000000.000,40120000000.000,40703000000.000,39498000000.000,40191000000.000,40179000000.000,40106000000.000,38551000000.000,38229000000.000,35742000000.000,35605000000.000,36309000000.000,37122000000.000,37399000000.000,35694000000.000,36587000000.000,36587000000.000,36528000000.000,36140000000.000,36139000000.000,37448000000.000,20038000000.000,20157000000.000
AssetsCurrent,7209000000.000,7868000000.000,7670000000.000,7713000000.000,7883000000.000,7767000000.000,7775000000.000,7700000000.000,7768000000.000,7237000000.000,7049000000.000,6969000000.000,6765000000.000,7387000000.000,9689000000.000,8269000000.000,7722000000.000,7829000000.000,8592000000.000,7953000000.000,7665000000.000,8093000000.000,9368000000.000,5892000000.000,6710000000.000
AssetsHeldForSaleLongLived,,,,,,,,2000000.000,,,,,,,,,,,,,,,,,
