,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
InterestExpenseRelatedParty,,,,,,,,,,,,,,,4306.000,,
InterestPaid,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,,,,,,,,,,,,235788.000,,
MarketingAndAdvertisingExpense,,,,,,,,,,,,,,,1006.000,-610.000,320.000
NetCashProvidedByUsedInFinancingActivities,,0.000,,0.000,0.000,,0.000,,,,0.000,386750.000,,,28550.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,0.000,0.000,,0.000,,,,0.000,386750.000,,,28550.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,198305.000,222131.000,49771.000,-34233.000,80579.000,22787.000,17893.000,3702.000,28512.000,-147689.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,198305.000,222131.000,49771.000,-34233.000,80579.000,22787.000,17893.000,3702.000,28512.000,-147689.000,,,,,
NetCashProvidedByUsedInOperatingActivities,466333.000,-160730.000,-619501.000,-261507.000,-156584.000,10581.000,-73670.000,-33871.000,-24383.000,-4305.000,-17545.000,-28737.000,,,-39652.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,466333.000,-160730.000,-619501.000,-261507.000,-156584.000,10581.000,-73670.000,-33871.000,-24383.000,-4305.000,-17545.000,-28737.000,,,-39652.000,,
NetIncomeLoss,-1078568.000,-442122.000,-682376.000,-35586.000,-108993.000,-176233.000,-40449.000,-63709.000,-26212.000,240834.000,-29035.000,-44298.000,-43196.000,344367.000,-337052.000,-362657.000,-341930.000
NetIncomeLossAttributableToNoncontrollingInterest,,0.000,,,,,,,,,,,,,,,
OperatingExpenses,436769.000,107420.000,682818.000,191522.000,118526.000,202041.000,60319.000,62535.000,25738.000,-240793.000,27203.000,22322.000,43196.000,579441.000,337052.000,362657.000,341930.000
OperatingIncomeLoss,-436769.000,-107420.000,-682818.000,-191522.000,-118526.000,-202041.000,-60319.000,-62535.000,-25738.000,240793.000,-27203.000,-22322.000,,,-337052.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,-67.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,3370.000,1003.000,2534.000
PaymentsForLoans,,0.000,,,,,,,,,,,,,,,
PaymentsToAcquireMineralRights,,,,,,,0.000,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,0.000,,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,0.000,,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,0.000,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,-103088.000,22787.000,17893.000,3702.000,28512.000,-147689.000,,,28550.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,197054.000,26794.000,,183667.000,0.000,0.000,0.000,0.000,0.000,,,,,
ProceedsFromSaleOfEquityMethodInvestments,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,33750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
ProfessionalFees,61584.000,60458.000,76912.000,38972.000,17703.000,11711.000,10912.000,27956.000,5112.000,-3253.000,11113.000,8127.000,30250.000,-12623.000,8836.000,42496.000,28766.000
ProfitLoss,-431091.000,-107915.000,,,,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,,,,,,,,,,,,,30000.000,,
RoyaltyExpense,,0.000,,,,,,,,,,,,,,,
SalariesWagesAndOfficersCompensation,161629.000,5229.000,32514.000,0.000,0.000,0.000,0.000,6250.000,6250.000,0.000,3125.000,2083.000,,,,,
ShareBasedCompensation,155396.000,0.000,42268.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,43650.000,,
StockIssued1,,0.000,,,,,,,,,,,,,,,
UnrealizedGainLossOnSecurities,,,957274.000,-510948.000,-178702.000,-156655.000,-4984.000,0.000,0.000,0.000,0.000,0.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,8885081.000,8903015.000,9482194.000,9301081.000,9301081.000,-18671697.000,9413581.000,9413581.000,9413581.000,-18827162.000,9413581.000,22346611.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,157689485.000,,195068022.000,213193022.000,21319302.000
WeightedAverageNumberOfSharesOutstandingBasic,8885081.000,8903015.000,9409872.000,9301081.000,9301081.000,-18599375.000,9413581.000,9413581.000,9413581.000,-18827162.000,9413581.000,22346611.000,,,,,
