,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,3782116.000,4118140.000,4893876.000,5939763.000,4542429.000,4842987.000
CashAndCashEquivalentsPeriodIncreaseDecrease,225161947.000,124438501.000,43134949.000,238477664.000,-240651904.000,130427927.000
FloorBrokerageExchangeAndClearanceFees,307461.000,314411.000,394735.000,658367.000,715863.000,780427.000
ForeignCurrencyTransactionGainLossRealized,,246.000,266.000,-123.000,18.000,-113.000
ForeignCurrencyTransactionGainLossUnrealized,,-86.000,100.000,14.000,-1120.000,504.000
GainLossOnSaleOfInvestments,-33369242.000,-20675800.000,-33813684.000,-85949027.000,-128761842.000,-22057127.000
IncreaseDecreaseDueFromOfficersAndStockholders,-38944.000,220078.000,13195.000,-125972.000,-3829.000,31888.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,700.000,-1050.000,350.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,6222.000,-6222.000
IncreaseDecreaseInAccruedInterestReceivableNet,-353.000,379.000,812.000,0.000,-36.000,-46.000
IncreaseDecreaseInAccruedLiabilities,207229.000,,,,,
IncreaseDecreaseInBrokerDealerRelatedReceivablesPayablesNet,,,,-20000.000,0.000,-11200.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,56145173.000,-2471491.000,-40897436.000,60098264.000,-24535826.000,-16052639.000
IncreaseDecreaseInOtherAccountsPayable,,,,-152.000,0.000,0.000
IncreaseDecreaseInOtherAccruedLiabilities,19335.000,-7548.000,4320.000,7553.000,-15792.000,6162.000
IncreaseDecreaseInOtherOperatingAssets,2558.000,2128.000,3468.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,153.000,,-1.000,,,
IncreaseDecreaseInPayablesToBrokerDealers,21110.000,-3380.000,0.000,,,
InterestIncomeOperating,179231.000,282926.000,269442.000,326764.000,465496.000,2000403.000
NetCashProvidedByUsedInFinancingActivities,318457355.000,147221903.000,41611256.000,391221549.000,-130561255.000,140664120.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,318457355.000,147221903.000,41611256.000,391221549.000,-130561255.000,140664120.000
NetCashProvidedByUsedInOperatingActivities,-93295408.000,-22783402.000,1523693.000,-152743885.000,-110090649.000,-10236193.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-93295408.000,-22783402.000,1523693.000,-152743885.000,-110090649.000,-10236193.000
NetIncomeLoss,-68154279.000,-7611657.000,-23298441.000,-142441682.000,-104689203.000,-15481384.000
NoninterestExpenseDirectorsFees,19335.000,44987.000,63886.000,146584.000,114250.000,74722.000
NoninterestExpenseTransferAgentAndCustodianFees,,20000.000,20000.000,20000.000,20000.000,20000.000
OperatingExpenses,,5221100.000,6133901.000,7501865.000,6447608.000,6402794.000
OtherCostAndExpenseOperating,,,,850.000,0.000,0.000
OtherExpenses,13439.000,25135.000,42600.000,,,
OtherIncome,57300.000,18350.000,17100.000,25150.000,16100.000,18900.000
PartnersCapitalAccountContributions,472181512.000,,,,,
PartnersCapitalAccountRedemptions,153724157.000,,,,,
PartnersCapitalAccountUnitsContributed,7000040.000,,,,,
PartnersCapitalAccountUnitsRedeemed,2500060.000,,,,,
ProceedsFromContributedCapital,,178807041.000,123611309.000,451486732.000,156421629.000,210492228.000
ProceedsFromPartnershipContribution,472181512.000,,,,,
ProfessionalFees,494585.000,718427.000,738804.000,756301.000,1075066.000,704658.000
Revenues,-63586703.000,,,-135094130.000,-98366407.000,-9226403.000
SalesRevenueNet,-63644003.000,,,-135119280.000,-98382507.000,-9245303.000
TradingGainsLosses,2047.000,,,,,
TradingSecuritiesRealizedGainLoss,,-7.000,4.000,0.000,3812.000,0.000
TrusteeFees,,3000.000,3000.000,3000.000,3000.000,3000.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,-30456022.000,17751283.000,16116506.000,-49496908.000,29911129.000,10811030.000
UnrealizedGainLossOnInvestments,-30456022.000,17751283.000,16116506.000,-49496908.000,29911129.000,10811030.000
UnrealizedGainLossOnSecurities,-17.000,,,,,
