,2011-06-30,2011-09-30,2011-12-31,2012-03-31
Assets,6597599.000,6443051.000,6299019.000,5468836.000
CashAndCashEquivalentsAtCarryingValue,864484.000,854048.000,854129.000,809967.000
DueFromAffiliates,150207.000,150207.000,150207.000,75207.000
DueToAffiliateCurrentAndNoncurrent,10000.000,10000.000,10000.000,10000.000
DueToRelatedPartiesCurrentAndNoncurrent,900932.000,943488.000,1097007.000,1098741.000
GeneralPartnersCapitalAccount,-8221.000,-8418.000,-8716.000,-9548.000
Liabilities,910932.000,953488.000,1107007.000,1108741.000
LiabilitiesAndStockholdersEquity,6597599.000,6443051.000,6299019.000,5468836.000
LimitedPartnersCapitalAccount,5694888.000,5497981.000,5200728.000,4369643.000
LimitedPartnersCapitalAccountUnitsAuthorized,25000.000,25000.000,25000.000,25000.000
LimitedPartnersCapitalAccountUnitsIssued,16046.000,16046.000,16046.000,16046.000
LimitedPartnersCapitalAccountUnitsOutstanding,16046.000,16046.000,16046.000,16046.000
PartnersCapital,5686667.000,5489563.000,5192012.000,4360095.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5686667.000,5489563.000,5192012.000,4360095.000
