,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,1067000000.000,1018000000.000,1144000000.000,1184000000.000,1030000000.000,898000000.000,1012000000.000,1304000000.000,1078000000.000,1046000000.000,1024000000.000,1222000000.000,1116000000.000,1104000000.000,1111000000.000,1178000000.000,1006000000.000,1156000000.000,1046000000.000,1369000000.000,1192000000.000,1308000000.000,1363000000.000,1459000000.000,1245000000.000,1293000000.000
AccountsPayableCurrentAndNoncurrent,,,,22000000.000,49000000.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,,,,27000000.000,47000000.000,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,1419000000.000,1128000000.000,1164000000.000,967000000.000,992000000.000,896000000.000,1044000000.000,1069000000.000,1457000000.000,1133000000.000,1069000000.000,1203000000.000,1710000000.000,1294000000.000,1267000000.000,1254000000.000,1437000000.000,1126000000.000,1199000000.000,1068000000.000,1107000000.000,988000000.000,1031000000.000,1161000000.000,1212000000.000,1021000000.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,418000000.000,409000000.000,401000000.000,580000000.000,592000000.000,602000000.000,601000000.000,495000000.000,506000000.000,513000000.000,509000000.000,589000000.000,595000000.000,600000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,659000000.000,646000000.000,651000000.000,643000000.000,606000000.000,588000000.000,565000000.000,537000000.000,464000000.000,449000000.000,431000000.000,414000000.000,400000000.000,381000000.000,438000000.000,417000000.000,427000000.000,421000000.000,438000000.000,415000000.000,423000000.000,402000000.000,430000000.000,401000000.000,393000000.000,378000000.000
AccumulatedDeferredInvestmentTaxCredit,,,,,,,,,,,,,,,,,,,,162000000.000,,,,249000000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,102000000.000,92000000.000,32000000.000,,104000000.000,88000000.000,77000000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,2000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,371000000.000,328000000.000,324000000.000,,431000000.000,423000000.000,415000000.000,,,,,,,,,,,,,,,,,,,
