,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
DerivativeAssetsCurrent,,,,,,,,,,,,,,,,,,,,17800.000,7100.000
DerivativeFairValueOfDerivativeNet,,,,,,,17100.000,11900.000,11300.000,11900.000,8200.000,6900.000,5900.000,7800.000,17300.000,18600.000,14600.000,15500.000,20800.000,,
DerivativeLiabilityFairValueNet1,,,,,,,,,0.000,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,617600.000,607800.000,430200.000,331500.000,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesNoncurrent,231400.000,182000.000,95800.000,73500.000,,,,,,,,,,,,,,,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,5413300.000,,,,560500.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,1651400.000,,,,62100.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,3761900.000,,,,498400.000,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,465000.000,,,,5600.000,,
GeneralPartnersCapitalAccount,2591600.000,2526100.000,1406500.000,1342100.000,1298200.000,1283700.000,1121900.000,1074200.000,1056600.000,1009100.000,978800.000,960900.000,951400.000,889400.000,96100.000,52900.000,7000.000,-294200.000,-331600.000,-359800.000,-397800.000
LiabilitiesAndStockholdersEquity,10440200.000,10126100.000,5201300.000,4960400.000,4777800.000,4659500.000,4463000.000,4265300.000,4183900.000,4024300.000,3861000.000,3805700.000,3769000.000,3535300.000,2123700.000,2051900.000,1987800.000,1302600.000,1303200.000,1289900.000,1372200.000
LiabilitiesCurrent,18300.000,15500.000,7700.000,19500.000,19600.000,11300.000,1100.000,3900.000,2700.000,12600.000,96600.000,96200.000,83200.000,9600.000,14000.000,17000.000,39900.000,98500.000,157000.000,193600.000,360500.000
LiabilitiesFairValueDisclosureNonrecurring,,,,,,,,0.000,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,
LimitedPartnersCapitalAccount,5537800.000,5312100.000,1687100.000,1472100.000,1308600.000,1195400.000,1218000.000,1058000.000,961200.000,808200.000,718800.000,652800.000,609500.000,479200.000,-846400.000,-916100.000,-995200.000,-1476000.000,-1534600.000,-1581100.000,-1652700.000
LimitedPartnersCapitalAccountUnitsOutstanding,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,,,,,40866200.000,40956100.000,41103800.000,40891900.000,41037200.000,41180300.000,41232100.000,41275400.000,41328300.000,41375300.000,43440400.000,43464800.000,43488200.000,44170800.000,44170800.000,44170800.000,44170800.000
OilAndGasPropertySuccessfulEffortMethodNet,9523200.000,9268400.000,4603700.000,4511200.000,4420400.000,4330500.000,4110300.000,3977300.000,3832000.000,3688900.000,3478500.000,3435200.000,3382300.000,3335300.000,1932800.000,1908400.000,1885000.000,1202400.000,1199400.000,1199400.000,1199400.000
PartnersCapital,8485300.000,8145800.000,3093600.000,2814200.000,2604700.000,2468000.000,2322800.000,2113400.000,2002000.000,1805200.000,1688200.000,1604100.000,1551500.000,1362100.000,-745900.000,-859700.000,-985800.000,-1768600.000,-1865200.000,-1940200.000,-2050100.000
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,45286600.000,45286600.000,45214100.000,44869200.000,,44869200.000,44710600.000,44710600.000,44710600.000,44710600.000,45373200.000,45373200.000,45373200.000,45373200.000,45370200.000,45370200.000,45370200.000
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,176800.000,210700.000,235600.000,220800.000,274000.000,303300.000,319600.000,356700.000,368900.000,174000.000,150600.000,88000.000,51900.000,48400.000,46900.000,36800.000,47000.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,1186400.000,,,,56500.000,,
UnbilledReceivablesCurrent,,,,,129200.000,155600.000,190200.000,161900.000,206000.000,177400.000,166000.000,174300.000,181800.000,104600.000,129200.000,81200.000,51900.000,48400.000,46900.000,,
