,2011-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,5841330.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9556935.000
ComprehensiveIncomeNetOfTax,9577462.000
CostOfGoodsSold,17870164.000
DeferredIncomeTaxExpenseBenefit,38982.000
DepreciationAndAmortization,401460.000
EarningsPerShareDiluted,0.210
EffectOfExchangeRateOnCashAndCashEquivalents,231952.000
GeneralAndAdministrativeExpense,758194.000
GrossProfit,12478475.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11307641.000
IncomeTaxExpenseBenefit,2868239.000
IncomeTaxesPaid,2774788.000
IncreaseDecreaseInAccountsPayableTrade,-327379.000
IncreaseDecreaseInAccountsReceivable,-82540.000
IncreaseDecreaseInAccruedLiabilities,-13581.000
IncreaseDecreaseInAccruedTaxesPayable,-71420.000
IncreaseDecreaseInDeferredRevenue,33929.000
IncreaseDecreaseInDueFromRelatedParties,-2870074.000
IncreaseDecreaseInDueToRelatedParties,0.000
IncreaseDecreaseInInventories,-380382.000
IncreaseDecreaseInOtherCurrentLiabilities,251631.000
IncreaseDecreaseInOtherReceivables,-210007.000
InterestExpense,78073.000
InterestPaid,25177.000
InvestmentIncomeInterest,25113.000
NetCashProvidedByUsedInFinancingActivities,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInInvestingActivities,-4723797.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4723797.000
NetCashProvidedByUsedInOperatingActivities,14280732.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,14280732.000
NetIncomeLoss,8439402.000
NonoperatingIncomeExpense,185850.000
OperatingExpenses,1356684.000
OperatingIncomeLoss,11121791.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,1138060.000
OtherExpenses,54429.000
OtherIncome,293239.000
PaymentsForConstructionInProcess,50419.000
PaymentsForOtherDeposits,0.000
PaymentsToAcquireIntangibleAssets,0.000
PaymentsToAcquirePropertyPlantAndEquipment,81297.000
ProceedsFromBankDebt,3180392.000
RepaymentsOfBankDebt,3180392.000
ResearchAndDevelopmentExpense,316933.000
Revenues,30641878.000
SalesRevenueNet,30348639.000
SellingExpense,281557.000
WeightedAverageNumberOfDilutedSharesOutstanding,39840605.000
