,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4976000.000,8652000.000,9643000.000,5619000.000,5927000.000,6052000.000,6677000.000,8302000.000,7357000.000,7634000.000,8101000.000,6157000.000,6416000.000,6485000.000,6429000.000,6050000.000,7619000.000,6266000.000,8022000.000,6891000.000,8497000.000,10208000.000,9387000.000,6378000.000
AccountsReceivableNetCurrent,7846000.000,12158000.000,12885000.000,8501000.000,9712000.000,9890000.000,9244000.000,11423000.000,10992000.000,11282000.000,10201000.000,8000000.000,9051000.000,9656000.000,8750000.000,7958000.000,9857000.000,9242000.000,9579000.000,8749000.000,11273000.000,13737000.000,11349000.000,8986000.000
AccruedIncomeTaxesCurrent,2000.000,10000.000,20000.000,15000.000,7000.000,3000.000,2000.000,21000.000,14000.000,34000.000,1000.000,,10000.000,6000.000,8000.000,,,,,,,21000.000,48000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,10685000.000,11006000.000,11321000.000,11627000.000,11934000.000,12222000.000,12524000.000,12810000.000,13025000.000,13307000.000,13556000.000,,,,15172000.000,,16130000.000,16619000.000,17233000.000,17810000.000,18371000.000,18972000.000,19582000.000,20198000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,,-13838000.000,14229000.000,14693000.000,,15647000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,58309000.000,58361000.000,,58566000.000,58593000.000,58619000.000,,58679000.000,58706000.000,58749000.000,58771000.000,58809000.000,58829000.000,58848000.000,58868000.000,58885000.000,58899000.000,58911000.000,58924000.000,58934000.000,58940000.000,58946000.000,58953000.000,58958000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,168000.000,,,,166000.000,,,,168000.000,,,,168000.000,,,,235000.000,222000.000,228000.000,247000.000,235000.000,237000.000
AssetRetirementObligation,,,,,,,,,,,75000.000,,,,100000.000,,,,100000.000,,,,100000.000,
AssetRetirementObligationsNoncurrent,,,,,,,,,,,75000.000,75000.000,75000.000,75000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
Assets,47766000.000,51696000.000,53367000.000,49090000.000,50324000.000,50153000.000,50155000.000,52303000.000,52664000.000,52979000.000,55579000.000,53576000.000,54752000.000,58115000.000,57844000.000,57499000.000,61383000.000,61140000.000,62302000.000,61091000.000,64761000.000,66808000.000,67898000.000,64907000.000
