,2016-09-30,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-23000.000
AllocatedShareBasedCompensationExpense,2487000.000,3625000.000
AmortizationOfFinancingCostsAndDiscounts,,9000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,29231000.000,11939000.000
ComprehensiveIncomeNetOfTax,-8758000.000,-6570000.000
CostOfGoodsSoldSubscription,6921000.000,7850000.000
CostOfRevenue,13989000.000,15419000.000
DepreciationDepletionAndAmortization,,1530000.000
EarningsPerShareBasicAndDiluted,-0.630,-0.170
ForeignCurrencyTransactionGainBeforeTax,,175000.000
ForeignCurrencyTransactionGainLossBeforeTax,-367000.000,
ForeignCurrencyTransactionLossBeforeTax,,52000.000
GainLossOnSaleOfPropertyPlantEquipment,,7000.000
GeneralAndAdministrativeExpense,6285000.000,6534000.000
GrossProfit,26638000.000,28512000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-8641000.000,-6522000.000
IncomeTaxExpenseBenefit,114000.000,25000.000
IncreaseDecreaseInAccountsPayable,,1795000.000
IncreaseDecreaseInAccountsReceivable,,-20098000.000
IncreaseDecreaseInAccruedLiabilities,,-958000.000
IncreaseDecreaseInDeferredRevenue,,-7570000.000
IncreaseDecreaseInOtherDeferredLiability,,-200000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-290000.000
InterestIncomeExpenseNonoperatingNet,-1312000.000,236000.000
NetCashProvidedByUsedInFinancingActivities,,304000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,304000.000
NetCashProvidedByUsedInInvestingActivities,,-16190000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-16190000.000
NetCashProvidedByUsedInOperatingActivities,,11913000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,11913000.000
NetIncomeLoss,-8755000.000,-6547000.000
OperatingExpenses,33600000.000,35218000.000
OperatingIncomeLoss,-6962000.000,-6706000.000
OperatingLeasesRentExpenseNet,1000000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-3000.000,-23000.000
PaymentsOfStockIssuanceCosts,,243000.000
PaymentsToAcquireInvestments,,21445000.000
PaymentsToAcquirePropertyPlantAndEquipment,,1545000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,6800000.000
ProceedsFromSaleOfMachineryAndEquipment,,9000.000
ProceedsFromStockOptionsExercised,,558000.000
RepaymentsOfLongTermCapitalLeaseObligations,,11000.000
ResearchAndDevelopmentExpense,9015000.000,9658000.000
Revenues,40627000.000,43931000.000
SalesRevenueNet,40627000.000,43931000.000
SalesRevenueServicesNet,7313000.000,7744000.000
SellingAndMarketingExpense,18300000.000,19026000.000
ShareBasedCompensation,,3625000.000
TechnologyServicesCosts,7068000.000,7569000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,13884000.000,38407000.000
