,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsAndNotesReceivableNet,,,,,,,652000.000,451000.000,217000.000,181000.000,167000.000,163000.000,159000.000,160000.000,186000.000,164000.000,155000.000,158000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,729000.000,651000.000,670000.000,355000.000,309000.000,342000.000,420000.000,267000.000,230000.000,195000.000,190000.000,135000.000,86000.000,43000.000,114000.000,129000.000,132000.000,56000.000
AccountsReceivableNet,225000.000,195000.000,307000.000,152000.000,181000.000,210000.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,54000.000,19000.000,11000.000,209000.000,272000.000,118000.000,133000.000,246000.000,327000.000,300000.000,150000.000,147000.000,145000.000,146000.000,8000.000,0.000,2000.000,0.000
Assets,12050000.000,12786000.000,9216000.000,9349000.000,9761000.000,10432000.000,8120000.000,8051000.000,8054000.000,11417000.000,7494000.000,7603000.000,7609000.000,7672000.000,5842000.000,5841000.000,5793000.000,5806000.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,344000.000,254000.000,165000.000,75000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,179000.000,89000.000,,,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,305000.000,255000.000,197000.000,129000.000,50000.000,,0.000,0.000,,,0.000,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,104000.000,64000.000,33000.000,11000.000,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesMinimumPaymentsToBeReceived,,,,,344000.000,254000.000,165000.000,75000.000,,,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,,65000.000,65000.000,65000.000,65000.000,50000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3680000.000,4746000.000,1354000.000,1824000.000,2405000.000,3221000.000,686000.000,1025000.000,1433000.000,5524000.000,1662000.000,1841000.000,1951000.000,2048000.000,261000.000,330000.000,334000.000,354000.000
CashFDICInsuredAmount,,,,,,,,,,,250000.000,,,,,,,
DeferredRevenueLeasesNet,231000.000,426000.000,247000.000,293000.000,239000.000,178000.000,98000.000,159000.000,36000.000,37000.000,28000.000,26000.000,27000.000,34000.000,26000.000,35000.000,26000.000,36000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,305000.000,255000.000,197000.000,129000.000,65000.000,,,,,,,,,
GainContingencyUnrecordedAmount,,,,,,,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000,2800000.000
LeasesReceivableCommercialLeaseFinancing,,,,,305000.000,255000.000,197000.000,129000.000,65000.000,,,,,,,,,
Liabilities,1529000.000,1528000.000,1333000.000,1039000.000,912000.000,849000.000,939000.000,736000.000,555000.000,592000.000,565000.000,493000.000,392000.000,379000.000,466000.000,511000.000,462000.000,181000.000
LiabilitiesAndStockholdersEquity,,,,,,,,8051000.000,8054000.000,11417000.000,7494000.000,7603000.000,7609000.000,7672000.000,5842000.000,5841000.000,5793000.000,5806000.000
LimitedPartnersCapitalAccount,10521000.000,11258000.000,7883000.000,8310000.000,8849000.000,9583000.000,7181000.000,7315000.000,7499000.000,10825000.000,6929000.000,7110000.000,7217000.000,7293000.000,5376000.000,5330000.000,5331000.000,5625000.000
LimitedPartnersCapitalAccountUnitsAuthorized,,,,,15000050.000,15000050.000,15000050.000,15000000.000,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
LimitedPartnersCapitalAccountUnitsIssued,,,,,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000
LimitedPartnersCapitalAccountUnitsOutstanding,,,,,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000,14985550.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,3169000.000,2473000.000,2294000.000,1987000.000,3047000.000,2425000.000,2080000.000,2691000.000,2361000.000,2046000.000,2235000.000,3257000.000,2893000.000,2529000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,723000.000,808000.000,808000.000,811000.000,997000.000,1093000.000,729000.000,365000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,,,78000.000,78000.000,78000.000,,,,46000.000,46000.000,46000.000,46000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,27000.000,27000.000,27000.000,,311000.000,311000.000,311000.000,78000.000,78000.000,78000.000,157000.000,157000.000,157000.000,157000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,321000.000,321000.000,321000.000,27000.000,337000.000,337000.000,337000.000,311000.000,311000.000,314000.000,398000.000,861000.000,861000.000,861000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,341000.000,398000.000,398000.000,320000.000,631000.000,631000.000,631000.000,514000.000,514000.000,517000.000,637000.000,1100000.000,1100000.000,1100000.000
OperatingLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,,,,,,,,980000.000,650000.000,326000.000,,,,
OtherAccountsPayableAndAccruedLiabilities,569000.000,451000.000,416000.000,391000.000,364000.000,329000.000,421000.000,310000.000,289000.000,360000.000,347000.000,332000.000,279000.000,302000.000,326000.000,347000.000,304000.000,89000.000
OtherAssets,1000.000,9000.000,6000.000,6000.000,,,,,,,,,,,,,,
PartnersCapital,10521000.000,11258000.000,7883000.000,8310000.000,8849000.000,9583000.000,7181000.000,7315000.000,7499000.000,10825000.000,6929000.000,7110000.000,7217000.000,7293000.000,5376000.000,5330000.000,5331000.000,5625000.000
PartnersCapitalAccountUnits,,,,,,,,14985550.000,,,,,,,,,,
PrepaidExpenseAndOtherAssets,,,,,15000.000,22000.000,17000.000,14000.000,22000.000,22000.000,22000.000,17000.000,17000.000,21000.000,17000.000,14000.000,16000.000,55000.000
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,,,,,,,,,,,,,,,,,,17745000.000
PropertySubjectToOrAvailableForOperatingLeaseGross,,,,,,,,,,,,,,,,,,20496000.000
PropertySubjectToOrAvailableForOperatingLeaseNet,,,,,6776000.000,5442000.000,5284000.000,5163000.000,3713000.000,3059000.000,3162000.000,3113000.000,3046000.000,2993000.000,2900000.000,2855000.000,2800000.000,2751000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,7315000.000,7499000.000,10825000.000,6929000.000,7110000.000,7217000.000,7293000.000,5376000.000,5330000.000,5331000.000,5625000.000
