,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
OtherCostAndExpenseOperating,129700.000,492306.000,187069.000,63975.000,254976.000,181071.000,207432.000,191855.000,189221.000,206232.000,203730.000,250824.000,198637.000,200127.000,575183.000,-247975.000,127883.000,127698.000,126689.000,155766.000,120235.000
OtherIncome,0.000,0.000,,0.000,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquireMachineryAndEquipment,,,247403.000,319561.000,101256.000,235047.000,458030.000,-92957.000,79433.000,246301.000,316756.000,-154384.000,37149.000,57692.000,82028.000,-101315.000,,39670.000,67017.000,,3079.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,,181.000,,,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,968514.000,0.000,,,,,,,,,750.000,750.000,28800.000,-1500.000,,,,,
ProceedsFromIssuanceOfUnsecuredDebt,,,,968558.000,500000.000,1000000.000,1000000.000,-1500000.000,,,,,,,,,,,,,
ProceedsFromSaleOfMachineryAndEquipment,,,,,68000.000,128000.000,128000.000,-196000.000,27000.000,83000.000,83000.000,-110000.000,2267.000,52267.000,217266.000,2467.000,18.000,18.000,18.000,,182000.000
ResearchAndDevelopmentExpense,342979.000,246880.000,205126.000,116938.000,107852.000,103496.000,116702.000,111163.000,118908.000,120800.000,148227.000,114161.000,119544.000,130380.000,386194.000,-116067.000,117665.000,102294.000,94625.000,89720.000,90533.000
Revenues,324480.000,326217.000,507973.000,552649.000,884624.000,784929.000,846884.000,918447.000,924145.000,971613.000,930844.000,939243.000,978744.000,949614.000,2840803.000,-715528.000,673874.000,707711.000,692781.000,961812.000,784756.000
SalesRevenueGoodsNet,56983.000,6519.000,0.000,49080.000,68000.000,60000.000,28.000,3200.000,27151.000,56800.000,3080.000,186.000,5346.000,52040.000,230231.000,578880.000,1068.000,125870.000,60020.000,345700.000,200213.000
SalesRevenueNet,324480.000,326217.000,507973.000,552649.000,884624.000,784929.000,846884.000,918447.000,924145.000,971613.000,930844.000,939243.000,978744.000,949614.000,2840803.000,-715528.000,673874.000,707711.000,692781.000,961812.000,784756.000
SellingGeneralAndAdministrativeExpense,482387.000,372032.000,344089.000,330696.000,423868.000,463701.000,521711.000,446732.000,531430.000,428333.000,545414.000,524358.000,505882.000,471761.000,1524293.000,-430166.000,567651.000,482128.000,501839.000,472611.000,430148.000
