,2011-07-01
AccountsPayableCurrent,357531000.000
AccountsReceivableNetCurrent,630241000.000
AccruedLiabilitiesCurrent,415883000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,307722000.000
AdditionalPaidInCapitalCommonStock,556747000.000
AllowanceForDoubtfulAccountsReceivableCurrent,20576000.000
Assets,3423310000.000
AssetsCurrent,1242492000.000
CapitalizedComputerSoftwareNet,53087000.000
CashAndCashEquivalentsAtCarryingValue,71723000.000
CommonStockValue,998000.000
DeferredTaxAssetsNetCurrent,24041000.000
DeferredTaxLiabilitiesNoncurrent,122195000.000
DueFromRelatedPartiesCurrent,9786000.000
DueToRelatedPartiesCurrent,31432000.000
Goodwill,1331271000.000
IntangibleAssetsNetExcludingGoodwill,199359000.000
InventoryNet,327487000.000
Liabilities,2805130000.000
LiabilitiesAndStockholdersEquity,3423310000.000
LiabilitiesCurrent,854772000.000
LoansPayableCurrent,9885000.000
LongTermNotesAndLoans,1476259000.000
OtherAssetsCurrent,167115000.000
OtherAssetsNoncurrent,170702000.000
OtherLiabilitiesNoncurrent,120458000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,231446000.000
RestrictedCashAndCashEquivalents,12099000.000
RetainedEarningsAccumulatedDeficit,-283973000.000
ShortTermBorrowings,40041000.000
StockholdersEquity,581494000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,618180000.000
