,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
GeneralAndAdministrativeExpense,35000.000,30000.000,25000.000,36000.000,50000.000,29000.000,32000.000,38000.000,55000.000,24000.000,25000.000,24000.000,23000.000,16000.000,6000.000,32000.000,12000.000
ImpairmentOfRealEstate,,2096000.000,,,,,0.000,,,,,,,,,,
IncomeLossFromContinuingOperations,-937000.000,,,-1089000.000,-667000.000,,-479000.000,,-1000.000,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-3035000.000,-820000.000,,,,,-409000.000,,,,-553000.000,-310000.000,,-389000.000,-306000.000,778000.000
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,-144.370,-0.350,,,-195.200,-109.420,,-137.310,-108.010,274.620
IncomeLossFromDiscontinuedOperationsNetOfTax,3000.000,-6000.000,1543000.000,,-15000.000,,,,,,,6874000.000,-41000.000,,-1346000.000,-205000.000,-23000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,,,,,,2426.400,-14.480,,-475.110,-72.360,-8.120
IncomeLossFromEquityMethodInvestments,-263000.000,-360000.000,-212000.000,-602000.000,-262000.000,-249000.000,-196000.000,-138000.000,225000.000,-186000.000,-76000.000,-150000.000,-115000.000,-753000.000,-177000.000,-33000.000,977000.000
IncomeTaxExpenseBenefit,5000.000,18000.000,5000.000,4000.000,20000.000,6000.000,-1000.000,,-14000.000,,,,,,,10000.000,
IncomeTaxesPaidNet,,,,,,,7000.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,-264000.000,,,,-101000.000,,,,-281000.000,,,,-171000.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,256000.000,,,,136000.000,,,,183000.000,,,,114000.000,,
IncreaseDecreaseInAccountsReceivable,,,-15000.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,-8000.000,,,,-213000.000,,,,,,,,22000.000,,
IncreaseDecreaseInDeferredCharges,,,100000.000,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,9000.000,,,,-45000.000,,,,-7000.000,,,,-47000.000,,
IncreaseDecreaseInSecurityDeposits,,,-41000.000,,,,,,,,,,,,,,
InterestAndOtherIncome,1000.000,2000.000,37000.000,1000.000,1000.000,1000.000,2000.000,,,,,,,,,,
InterestExpense,580000.000,586000.000,402000.000,410000.000,422000.000,429000.000,387000.000,309000.000,296000.000,272000.000,281000.000,261000.000,55000.000,68000.000,,,
InterestExpenseRelatedParty,,,,,,,,29000.000,,,,,,,,,
InterestIncomeRelatedParty,,,,,,,,,,,,,,,22000.000,28000.000,28000.000
InterestPaidNet,,,259000.000,,,,306000.000,,,,244000.000,,,,117000.000,,
InvestmentIncomeNet,,,,,,,,,1000.000,,,,2000.000,,2000.000,2000.000,4000.000
NetCashProvidedByUsedInFinancingActivities,,,187000.000,,,,-2294000.000,,,,-82000.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,187000.000,,,,-2294000.000,,,,-82000.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,34000.000,,,,-314000.000,,,,826000.000,,,,-415000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,34000.000,,,,-314000.000,,,,826000.000,,,,-415000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-365000.000,,,,326000.000,,,,-89000.000,,,,-138000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-365000.000,,,,326000.000,,,,-89000.000,,,,-138000.000,,
NetIncomeLoss,-906000.000,-3039000.000,723000.000,-1089000.000,-682000.000,-626000.000,-479000.000,,-1000.000,,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,-28000.000,-2000.000,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-319.800,-1072.710,255.210,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,-144.370,-0.350,,-103.070,2231.200,-123.900,-386.860,-612.420,-180.370,266.500
NonoperatingIncomeExpense,,,-582000.000,-1015000.000,-703000.000,-683000.000,-580000.000,-447000.000,-56000.000,-464000.000,-357000.000,-411000.000,-168000.000,-818000.000,24000.000,20000.000,32000.000
OperatingExpenses,1100000.000,3075000.000,924000.000,788000.000,776000.000,798000.000,749000.000,844000.000,835000.000,737000.000,824000.000,454000.000,446000.000,157000.000,236000.000,293000.000,231000.000
OperatingIncomeLoss,-90000.000,-2073000.000,-238000.000,-74000.000,36000.000,57000.000,101000.000,38000.000,55000.000,77000.000,65000.000,-142000.000,-142000.000,-390000.000,-413000.000,-326000.000,746000.000
OperatingLeasesIncomeStatementLeaseRevenue,1010000.000,1002000.000,686000.000,714000.000,812000.000,855000.000,850000.000,882000.000,890000.000,814000.000,889000.000,312000.000,304000.000,-233000.000,,,
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,,,,,,,,,-291000.000,6318000.000,-330000.000,-1095000.000,-1737000.000,-501000.000,762000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,1000.000,,,,-2000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,,,,,,1000.000,-3000.000,21000.000,1000.000,-2000.000,,
OtherExpenses,847000.000,962000.000,,,,,,,,,,,,,,,
OwnedPropertyManagementCosts,294000.000,271000.000,316000.000,227000.000,168000.000,233000.000,207000.000,280000.000,283000.000,225000.000,263000.000,93000.000,89000.000,-30000.000,,,
PaymentsOfFinancingCosts,,,25000.000,,,,,,,,,,,,,,
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,73000.000,,,,,,,,,,,,,,
PaymentsToDevelopRealEstateAssets,,,73000.000,,,,102000.000,,,,12000.000,,,,1000.000,,
ProceedsFromCollectionOfNotesReceivable,,,,,,,3000.000,,,,3000.000,,,,1000.000,,
ProceedsFromDistributionsReceivedFromRealEstatePartnerships,,,180000.000,,,,90000.000,,,,490000.000,,,,75000.000,,
ProceedsFromRelatedPartyDebt,,,257000.000,,,,,,,,,,,,,,
ProceedsFromRentsReceived,,,,280000.000,,,,,,,,,,,,,
ProfessionalFees,181000.000,65000.000,130000.000,71000.000,77000.000,74000.000,66000.000,83000.000,46000.000,67000.000,81000.000,60000.000,62000.000,84000.000,63000.000,82000.000,59000.000
ProfitLoss,-934000.000,-3041000.000,723000.000,-1089000.000,-682000.000,-626000.000,-479000.000,-409000.000,,,-292000.000,6321000.000,-351000.000,-1096000.000,-1735000.000,-511000.000,755000.000
ProfitLossFromRealEstateOperations,,,,,-15000.000,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,9000.000,,,,-53000.000,,,,,,,,,,
RealEstateTaxExpense,,,,,,,,4000.000,,,,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,,,,,,,,,,,,,,75000.000,,
RepaymentsOfNotesPayable,,,45000.000,,,,44000.000,,,,82000.000,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,2250000.000,,,,,,,,,,
Revenues,1010000.000,,686000.000,714000.000,812000.000,855000.000,850000.000,882000.000,890000.000,814000.000,889000.000,312000.000,304000.000,-233000.000,,,
SalesRevenueNet,1010000.000,,686000.000,714000.000,812000.000,855000.000,850000.000,882000.000,890000.000,814000.000,889000.000,312000.000,304000.000,-233000.000,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,2833.000,2833.000,2833000.000,2833.000,2833.000,-2835833.000,2833.000,2833.000,2833.000,-5666.000,2833.000,2833.000,2833.000,-5666.000,2833.000,2833.000,2833.000
