,2011-06-30,2011-09-30,2012-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,22564000.000
AmortizationOfDeferredHedgeGains,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-14138000.000
ComprehensiveIncomeNetOfTax,,,8337000.000
DepreciationAndAmortization,23630000.000,24715000.000,25043000.000
DerivativeGainLossOnDerivativeNet,1118000.000,1748000.000,1269000.000
EarningsPerShareBasic,0.380,0.270,0.270
EarningsPerShareDiluted,0.360,0.260,0.260
GainLossOnDispositionOfProperty,,,10000.000
GainsLossesOnRestructuringOfDebt,-44000.000,0.000,0.000
IncomeLossFromContinuingOperations,,10657000.000,
IncomeLossFromContinuingOperationsPerBasicShare,,0.280,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-330000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,-0.010,
IncreaseDecreaseInAccountsPayable,,,-2466000.000
IncreaseDecreaseInAccountsReceivable,,,631000.000
IncreaseDecreaseInAccruedLiabilities,,,-41000.000
IncreaseDecreaseInDeferredRevenue,,,782000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2745000.000
InterestExpense,9243000.000,9606000.000,9071000.000
InterestPaidNet,,,8922000.000
InvestmentIncomeInterest,30000.000,1000.000,1000.000
NetCashProvidedByUsedInFinancingActivities,,,-7559000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-7559000.000
NetCashProvidedByUsedInInvestingActivities,,,-39366000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-39366000.000
NetCashProvidedByUsedInOperatingActivities,,,32787000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,32787000.000
NetIncomeLoss,14169000.000,10327000.000,10223000.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,485000.000
NonoperatingIncomeExpense,-8435000.000,-7885000.000,-7852000.000
OperatingCostsAndExpenses,41754000.000,41233000.000,43869000.000
OperatingExpenses,108761000.000,111425000.000,114058000.000
OperatingIncomeLoss,22604000.000,18542000.000,18075000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-1886000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,-1886000.000
OtherNoncashExpense,,,562000.000
OtherNonoperatingIncomeExpense,-296000.000,-28000.000,-51000.000
OtherSalesRevenueNet,7125000.000,3961000.000,4037000.000
PaymentsForProceedsFromOtherInvestingActivities,,,-136000.000
PaymentsOfDebtRestructuringCosts,,,0.000
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,13706000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,27307000.000
ProceedsFromIssuanceOfLongTermDebt,,,0.000
ProceedsFromRepaymentsOfDebt,,,-9084000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1511000.000
ProceedsFromSaleOfShortTermInvestments,,,0.000
ProceedsFromStockOptionsExercised,,,1525000.000
ProvisionForDoubtfulAccounts,,,1747000.000
Revenues,131365000.000,129967000.000,132133000.000
SalesRevenueNet,131365000.000,129967000.000,132133000.000
SellingGeneralAndAdministrativeExpense,43377000.000,45477000.000,45146000.000
ShareBasedCompensation,,,1592000.000
WeightedAverageNumberOfDilutedSharesOutstanding,38965482.000,39176974.000,39626458.000
WeightedAverageNumberOfSharesOutstandingBasic,37373211.000,37670708.000,37870279.000
