,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,,,,138000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,-18500.000,0.000,,,,,,,,,,,,,,
AmortizationOfAcquisitionCosts,17565.000,17223.000,15568.000,13932.000,9914.000,9785.000,9475.000,8879.000,7625.000,7493.000,7492.000,7271.000,6994.000,4879.000,3195.000,,,,,0.000,0.000,,
AssetManagementCosts,9139.000,8748.000,7658.000,8175.000,7932.000,7825.000,8263.000,6597.000,6603.000,7111.000,7165.000,7716.000,7104.000,7055.000,6742.000,5954.000,5542.000,4690.000,4633.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-108163.000,,,,-1683.000,,,,-9800.000,,,,-16529.000,,,,54148.000,,,,16784.000
CostsAndExpenses,898752.000,424324.000,333566.000,418565.000,347081.000,333515.000,380074.000,283647.000,223903.000,296368.000,348666.000,312839.000,302131.000,290809.000,312884.000,279429.000,275509.000,158055.000,287593.000,274547.000,227697.000,147226.000,165089.000
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,,,,,20000.000,,,,,,,,
Depreciation,342899.000,307685.000,235790.000,289420.000,282415.000,265836.000,289408.000,252547.000,234510.000,250216.000,252388.000,248401.000,246995.000,249224.000,248420.000,247959.000,244727.000,203659.000,185135.000,136330.000,126083.000,98874.000,93114.000
EarningsPerShareBasic,,,,,,,,-0.010,0.030,,-0.050,-0.010,-0.000,0.030,-0.040,-0.040,-0.050,0.030,-0.080,-0.060,-0.040,0.020,-0.010
GainLossOnDispositionOfAssets,,,2691.000,,,,896.000,13375.000,1450.000,9429.000,0.000,-373.000,,,,,,,,0.000,491.000,,
GainLossOnSaleOfPropertyPlantEquipment,5262.000,12291.000,,16495.000,3245.000,,,,,,,,16986.000,,700.000,1409.000,1485.000,-2416.000,13137.000,22354.000,0.000,30561.000,37.000
GainOnBusinessInterruptionInsuranceRecovery,,,,,,,,,,,,,,,,,,,,,,,10863.000
GeneralPartnerDistributions,,,,,,,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToAffiliates,,,,,,,-79698.000,,,,0.000,,,,,,,,,,,,
InterestAndOtherIncome,335.000,2104.000,175.000,164.000,112.000,7391.000,16752.000,0.000,825.000,650.000,2974.000,1393.000,1379.000,2509.000,1929.000,2894.000,2099.000,1924.000,1830.000,1632.000,1407.000,1407.000,1116.000
InterestExpense,4841.000,11956.000,7764.000,14664.000,14192.000,12572.000,14809.000,13690.000,12177.000,10636.000,10062.000,10252.000,8725.000,7842.000,6665.000,5393.000,5244.000,4815.000,5333.000,4965.000,3978.000,3075.000,4053.000
LegalFees,196889.000,22449.000,124.000,17845.000,2622.000,45.000,,,,,,,,,,,,,,,,,
LitigationSettlementAmount,,,,,,,,,,,,,0.000,,,,,,,,,,
LossContingencyLossInPeriod,176000.000,,,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-6234.000,,,,-79698.000,,,,0.000,,,,-61213.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-6234.000,,,,-79698.000,,,,0.000,,,,-61213.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-283054.000,,,,-19273.000,,,,-22863.000,,,,-45305.000,,,,17637.000,,,,-10405.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-283054.000,,,,-19273.000,,,,-22863.000,,,,-45305.000,,,,17637.000,,,,-10405.000
NetCashProvidedByUsedInOperatingActivities,,,181125.000,,,,97288.000,,,,13063.000,,,,89989.000,,,,36511.000,,,,27189.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,181125.000,,,,97288.000,,,,13063.000,,,,89989.000,,,,36511.000,,,,27189.000
NetIncomeLoss,,-60416.000,,,,,,,,,,,-3905.000,,-46853.000,-46089.000,-57793.000,22894.000,-94853.000,-70517.000,-46573.000,19820.000,-11862.000
NetIncomeLossAllocatedToLimitedPartners,-527201.000,-60416.000,-40876.000,-74879.000,-26451.000,75339.000,-31905.000,-6391.000,40856.000,-3885.000,-61253.000,-6657.000,-3905.000,40614.000,-46853.000,-46089.000,-57793.000,22894.000,-94853.000,-70517.000,-46573.000,19820.000,-11862.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-0.430,-0.050,-0.030,-0.060,-0.020,0.060,-0.030,,,,,,,,,,,,,,,,
OperatingExpenses,151419.000,56263.000,63854.000,74322.000,27031.000,40467.000,58119.000,19829.000,10386.000,21517.000,71315.000,39199.000,32313.000,21809.000,47862.000,18714.000,19996.000,25915.000,92492.000,133252.000,97145.000,45260.000,67922.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,,,,263881.000,262484.000,,284439.000,305162.000,279861.000,277551.000,263402.000,230446.000,214132.000,180032.000,177773.000,180044.000,179717.000,135078.000,141211.000
OtherExpenses,,,2808.000,207.000,,,0.000,605.000,0.000,,244.000,0.000,0.000,,,,,,,,,,
OtherIncome,,,,,,,,,,,,,,,,,,,,,,,10863.000
PartnersCapitalAccountDistributions,,,,,,,,,,,,,,,-61213.000,,,,,,,,
PartnersCapitalOther,,,,,,,,,,,,,,,20000.000,,,,,,,,
PaymentsForFees,,,-30583.000,,,,0.000,,,,,,,,,,,,,,,,
PaymentsOfLoanCosts,,,-6234.000,,,,0.000,,,,,,,,,,,,,,,,
PaymentsToAcquireFinanceReceivables,,,,,,,,,,,-8515.000,,,,36795.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,-259409.000,,,,-20643.000,,,,-17054.000,,,,17051.000,,,,4939.000,,,,21044.000
ProceedsFromCollectionOfFinanceReceivables,,,,,,,,,,,2706.000,,,,7841.000,,,,9439.000,,,,9439.000
ProceedsFromLegalSettlements,,,,,,,,,-47398.000,,,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,6938.000,,,,1370.000,,,,0.000,,,,700.000,,,,13137.000,,,,1200.000
ProfitLoss,-527201.000,,-40876.000,-74879.000,-26451.000,75339.000,-31905.000,-6391.000,40856.000,-3885.000,-61253.000,-6657.000,,,-46853.000,,,,-94853.000,,,,-11862.000
RevenueFromLeaseOrRentalOfPropertyOrEquipment,365954.000,349513.000,289824.000,327027.000,317273.000,312977.000,330521.000,,,,,,,,,,,,,,,,
Revenues,371551.000,363908.000,292690.000,343686.000,320630.000,408854.000,348169.000,277256.000,264759.000,292483.000,287413.000,306182.000,298226.000,281097.000,266031.000,233340.000,217716.000,180949.000,192740.000,204030.000,181124.000,167046.000,142364.000
SalesRevenueNet,371551.000,363908.000,292690.000,343686.000,320630.000,408854.000,348169.000,277256.000,264759.000,292483.000,287413.000,306182.000,298226.000,281097.000,266031.000,233340.000,217716.000,180949.000,192740.000,204030.000,181124.000,167046.000,131501.000
ValuationAllowancesAndReservesChargedToCostAndExpense,,,,,2975.000,,,,,,,0.000,0.000,,,,,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,1236608.000,1236608.000,1236608.000,1236608.000,1236608.000,-2473216.000,1236608.000,1236608.000,1236608.000,-2473216.000,1236608.000,1236608.000,1236608.000,-2473216.000,1236608.000,1236608.000,1236608.000,-2383216.000,1236608.000,1236608.000,1236608.000,-2473216.000,1236608.000
