,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
IncreaseDecreaseInRestrictedCash,,,-5118000.000,,,,-284000.000,,,,-752000.000,,,,133000.000,,,
InterestAndFeeIncomeLoansLeaseFinancing,4814000.000,4212000.000,2610000.000,2460000.000,2144000.000,1760000.000,1529000.000,1284000.000,783000.000,723000.000,568000.000,345000.000,323000.000,303000.000,264000.000,188000.000,113000.000,134000.000
InterestExpense,5466000.000,4725000.000,3631000.000,3159000.000,3090000.000,2424000.000,2034000.000,1809000.000,1554000.000,1291000.000,1530000.000,738000.000,543000.000,504000.000,466000.000,376000.000,277000.000,232000.000
InterestPaid,,,1486000.000,,,,1017000.000,,,,524000.000,,,,93000.000,,,
LateFeeIncomeGeneratedByServicingFinancialAssetsAmount,,,,208000.000,129000.000,,,,,,,,,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,,,,,0.010,,,,0.010,,,,0.010,,,
ManagementFeeAmountPaid,,,,0.000,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-25382000.000,,,,-15884000.000,,,,-6845000.000,,,,-3969000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-25382000.000,,,,-15884000.000,,,,-6845000.000,,,,-3969000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,23605000.000,,,,15605000.000,,,,6291000.000,,,,4031000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,23605000.000,,,,15605000.000,,,,6291000.000,,,,4031000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,1438000.000,,,,305000.000,,,,500000.000,,,,-160000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1438000.000,,,,305000.000,,,,500000.000,,,,-160000.000,,,
NetIncomeLoss,-5011000.000,-3678000.000,-3730000.000,-3818000.000,-3227000.000,-6530000.000,-1365000.000,-1913000.000,-3487000.000,-1500000.000,-2504000.000,-1128000.000,-1057000.000,-908000.000,-783000.000,-327000.000,-323000.000,10026000.000
NetIncomeLossAllocatedToGeneralPartners,,,-3681000.000,-3770000.000,-3171000.000,-6498000.000,-1263000.000,-1871000.000,-3464000.000,-1458000.000,-2398000.000,-1117000.000,-1031000.000,-892000.000,-766000.000,-318000.000,-313000.000,10036000.000
NetIncomeLossAllocatedToLimitedPartners,-4961000.000,-3641000.000,-3644000.000,-3732000.000,3139000.000,21186000.000,1250000.000,-1852000.000,-3429000.000,12006000.000,-2374000.000,-1106000.000,-1021000.000,9885000.000,-758000.000,315000.000,310000.000,-8420000.000
NetIncomeLossAttributableToNoncontrollingInterest,-134000.000,-22000.000,-49000.000,-48000.000,-56000.000,-32000.000,-102000.000,-42000.000,-23000.000,-42000.000,-106000.000,-11000.000,-26000.000,-16000.000,-17000.000,-9000.000,-10000.000,-10000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-3.940,-2.890,-2.890,-2.960,-2.490,-5.120,-0.990,-1.470,-2.720,-1.150,-1.880,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,,,,-0.880,-0.810,,-0.610,0.250,0.250,7.010
OperatingExpenses,11808000.000,9153000.000,7612000.000,7127000.000,6007000.000,8868000.000,3337000.000,3645000.000,4598000.000,2388000.000,3303000.000,1636000.000,1380000.000,1085000.000,1160000.000,572000.000,581000.000,449000.000
OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,534000.000,474000.000,353000.000,255000.000,123000.000,81000.000,49000.000,54000.000,51000.000,14000.000,13000.000,12000.000,1000.000,4000.000,3000.000,0.000,0.000,0.000
OperatingLeasesIncomeStatementLeaseRevenue,713000.000,604000.000,452000.000,354000.000,275000.000,182000.000,155000.000,126000.000,105000.000,74000.000,38000.000,26000.000,12000.000,7000.000,6000.000,2000.000,0.000,0.000
OtherIncome,284000.000,277000.000,338000.000,236000.000,144000.000,184000.000,138000.000,108000.000,124000.000,3000.000,88000.000,69000.000,23000.000,26000.000,33000.000,7000.000,22000.000,19000.000
OtherNonoperatingIncome,,,,,,,121000.000,98000.000,114000.000,,84000.000,58000.000,14000.000,,31000.000,7000.000,,
PartnersCapitalAccountDistributions,,,-1273000.000,,,,1273000.000,,,,1167000.000,,,,311000.000,,,
PartnersCapitalAccountPublicSaleOfUnits,,,,,,,125700000.000,,,,125700000.000,,,,125700000.000,,,
PartnersCapitalAccountRedemptions,,,,,,,,,,,,,,,0.000,,,
PartnersCapitalAccountUnitsSoldInPublicOffering,,,,,,,1300000.000,,,,1300000.000,,,,1300000.000,,,
PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,,,0.000,,,,,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,,,,,1273000.000,,,,1167000.000,,,,311000.000,,,
PaymentsOfFinancingCosts,,,0.000,,,,20000.000,,,,0.000,,,,,,,
ProceedsFromBankDebt,,,0.000,,,,,,,,,,,,,,,
ProceedsFromDepositsFromCustomers,,,-666000.000,,,,-192000.000,,,,-139000.000,,,,-228000.000,,,
ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,,,24271000.000,,,,15797000.000,,,,6430000.000,,,,4259000.000,,,
ProfitLoss,-5145000.000,-3700000.000,,,,,,,,,,,,,,,,
ProvisionForLoanAndLeaseLosses,4655000.000,3089000.000,2941000.000,3003000.000,2308000.000,5807000.000,800000.000,1407000.000,2775000.000,630000.000,1410000.000,660000.000,728000.000,443000.000,542000.000,-63000.000,176000.000,225000.000
ProvisionForLoanLeaseAndOtherLosses,,,,,,,,,,,,,,,,130000.000,,
RelatedPartyCosts,0.000,0.000,,330000.000,273000.000,,182000.000,147000.000,115000.000,88000.000,70000.000,26000.000,22000.000,19000.000,14000.000,9000.000,9000.000,0.000
RepaymentsOfBankDebt,,,29227000.000,,,,14875000.000,,,,6430000.000,,,,3525000.000,,,
Revenues,6663000.000,5453000.000,3882000.000,3309000.000,2780000.000,2338000.000,1972000.000,1732000.000,1111000.000,888000.000,799000.000,508000.000,323000.000,177000.000,377000.000,245000.000,258000.000,10475000.000
SalesRevenueNet,6379000.000,5176000.000,3544000.000,3073000.000,2636000.000,2154000.000,1834000.000,1624000.000,987000.000,885000.000,711000.000,439000.000,300000.000,151000.000,344000.000,238000.000,236000.000,10456000.000
UnrealizedGainLossOnDerivatives,,,0.000,,,,,,,,,,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,1259537.000,1259537.000,1259537.000,1259537.000,1259537.000,-2519074.000,1259537.000,1259537.000,1259537.000,-2519074.000,1259537.000,1259537.000,1259537.000,-2519118.000,1243713.000,1239484.000,1237081.000,-2480965.000
