,2012-01-31,2013-01-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashPeriodIncreaseDecrease,,,,-1490.000,-225.000,1698.000
Depreciation,,,,94488.000,99031.000,102485.000
EarningsPerShareBasicAndDiluted,0.000,,,-0.020,-0.020,-0.010
GainsLossesOnExtinguishmentOfDebt,,,,,-63144.000,
GeneralAndAdministrativeExpense,1809.000,6663.000,,242715.000,184539.000,202524.000
IncomeLossFromContinuingOperations,-27609.000,-6663.000,,-682614.000,-1035156.000,-375644.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-22294.000,,108696.000,42135.000,-4301.000
IncreaseDecreaseInDueToRelatedParties,27609.000,40162.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,386500.000,114000.000,237500.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,1100.000
IncreaseDecreaseInPrepaidExpense,,-8500.000,,,-350000.000,
InterestExpense,,-2705.000,,-1500.000,-1500.000,-2996.000
MarketingExpense,,,,57943.000,52737.000,18680.000
NetCashProvidedByUsedInFinancingActivities,,,,419500.000,718832.000,237500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,419500.000,718832.000,237500.000
NetCashProvidedByUsedInInvestingActivities,27609.000,40162.000,,-13210.000,-54944.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,27609.000,40162.000,,-13210.000,-54944.000,
NetCashProvidedByUsedInOperatingActivities,-27609.000,-40162.000,,-407780.000,-664113.000,-235802.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-27609.000,-40162.000,,-407780.000,-664113.000,-235802.000
NetIncomeLoss,-27609.000,-9368.000,,-684114.000,-973512.000,-378640.000
OperatingExpenses,27609.000,6663.000,,682614.000,1035156.000,375644.000
OtherIncome,,,,,63144.000,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,-13210.000,-54944.000,
ProfessionalFees,25800.000,,,,,
ProfitLoss,-27609.000,-9368.000,,-684114.000,-973512.000,
ResearchAndDevelopmentExpense,,,,287468.000,698849.000,51955.000
ShareBasedCompensation,,,,,581377.000,43554.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,1.338,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.010,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,,,,73150.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,0.250
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,250000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,79736560.000,79736560.000,,36176300.000,40381644.000,43024369.000
