,2013-03-31,2013-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,21492.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-30058.000,-22208.000
NetCashProvidedByUsedInFinancingActivities,51550.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,51550.000,
NetCashProvidedByUsedInOperatingActivities,-30058.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-30058.000,
NetIncomeLoss,-30058.000,-22208.000
OperatingExpenses,30058.000,22208.000
ProceedsFromIssuanceOfCommonStock,58500.000,
ProceedsFromRelatedPartyDebt,-5000.000,
StockIssuedDuringPeriodValueIssuedForCash,56880.000,
StockRedeemedOrCalledDuringPeriodValue,-1950.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,15851667.000,26950000.000
