,2011-09-30
AccretionExpense,141580.000
AssetRetirementObligationAccretionExpense,415.000
ComprehensiveIncomeNetOfTax,-378905.000
CostsAndExpenses,336029.000
DepreciationDepletionAndAmortization,26908.000
EarningsPerShareBasic,-0.010
EarningsPerShareDiluted,-0.010
GainLossOnSaleOfOilAndGasProperty,46077.000
GeneralAndAdministrativeExpense,164170.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-329574.000
InterestExpense,21230.000
NetIncomeLoss,-329574.000
OilAndGasProductionExpense,66961.000
OilAndGasRevenue,123603.000
OperatingIncomeLoss,-166349.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,-49331.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-49331.000
Revenues,169680.000
SalesRevenueNet,169680.000
WeightedAverageNumberOfDilutedSharesOutstanding,43374158.000
WeightedAverageNumberOfSharesOutstandingBasic,43374158.000
