,2011-03-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,231000000.000,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,7000000.000,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,23000000.000,-2000000.000,,,,,,,,,,,,,,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,0.000,7000000.000,-1000000.000,2000000.000,5000000.000,1000000.000,-3000000.000,1000000.000,-85000000.000,-33000000.000,0.000,3000000.000,2000000.000,-2000000.000,3000000.000
DividendsCommonStock,,,-14000000.000,,,,18000000.000,,,,26000000.000,,,,24000000.000,,,,24000000.000,,
EarningsPerShareBasic,4.470,1.120,0.780,1.120,1.930,-3.500,1.280,0.670,1.580,5.180,1.420,-0.570,1.270,0.920,0.470,3.300,1.580,-0.810,1.370,1.390,1.150
EarningsPerShareDiluted,4.390,1.090,0.770,1.100,1.900,-3.440,1.260,0.660,1.550,5.100,1.400,-0.570,1.250,0.920,0.460,3.260,1.560,-0.800,1.350,1.380,1.130
EffectOfExchangeRateOnCashAndCashEquivalents,,,-1000000.000,,,,2000000.000,,,,-1000000.000,,,,-10000000.000,,,,-11000000.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.289,0.277,0.274,0.256,,0.227,0.179,0.259,,0.218,-0.413,0.283,,0.070,0.210,0.190,,0.180,0.150,0.300
EnvironmentalExitCostsReasonablyPossibleAdditionalLossesHighEstimate,,,400000000.000,391000000.000,,,430000000.000,,,,420000000.000,,,,430000000.000,,,,365000000.000,,
EnvironmentalRemediationExpense,,24000000.000,4000000.000,4000000.000,12000000.000,3000000.000,2000000.000,3000000.000,20000000.000,3000000.000,4000000.000,5000000.000,13000000.000,7000000.000,5000000.000,9000000.000,8000000.000,10000000.000,4000000.000,9000000.000,17000000.000
EquityMethodInvestmentDividendsOrDistributions,,,1000000.000,,,,5000000.000,,,,6000000.000,,,,3000000.000,,,,5000000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,0.000,,,,2000000.000,,,,3000000.000,,,,2000000.000,,,,0.000,,
FiniteLivedIntangibleAssetsAmortizationExpense,,,30000000.000,29000000.000,29000000.000,29000000.000,29000000.000,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,1000000.000,2000000.000,0.000,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionLossBeforeTax,,0.000,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,,,111000000.000,,,,108000000.000,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,114000000.000,,,,109000000.000,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,119000000.000,,,,115000000.000,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,115000000.000,,,,112000000.000,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,117000000.000,,,,114000000.000,,,,,,,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,-5000000.000,,,,85000000.000,,,,-2000000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,0.000,,,,2000000.000,,,,0.000,,,,,,,,,,
GainOnBusinessInterruptionInsuranceRecovery,,,,,,,22000000.000,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,12000000.000,,,,,,,,,,,,,,,,-3000000.000,,,,
GoodwillAcquiredDuringPeriod,,,49000000.000,,,,,,,,,,,,,,,,1000000.000,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,0.000,,,,0.000,,
GoodwillOtherChanges,,,,,,,,,,,6000000.000,,,,,,,,,,
GoodwillTranslationAdjustments,,,-46000000.000,,,,16000000.000,,,,17000000.000,,,,-47000000.000,,,,-25000000.000,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,,,,,10000000.000,,,,,,
GrossProfit,,,,,,,537000000.000,568000000.000,580000000.000,709000000.000,535000000.000,377000000.000,444000000.000,160000000.000,409000000.000,425000000.000,428000000.000,311000000.000,392000000.000,424000000.000,436000000.000
IncomeLossFromContinuingOperations,96000000.000,69000000.000,60000000.000,90000000.000,160000000.000,-272000000.000,102000000.000,55000000.000,117000000.000,403000000.000,111000000.000,-61000000.000,71000000.000,-49000000.000,40000000.000,95000000.000,115000000.000,-59000000.000,91000000.000,87000000.000,97000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,67000000.000,158000000.000,,142000000.000,-104000000.000,99000000.000,-253000000.000,43000000.000,120000000.000,142000000.000,-136000000.000,111000000.000,102000000.000,138000000.000
IncomeLossFromContinuingOperationsPerBasicShare,1.220,0.880,0.770,1.150,2.040,-3.470,1.290,0.700,1.490,5.160,1.440,-0.780,0.910,-0.630,0.580,1.400,1.700,-0.870,1.390,1.390,1.570
IncomeLossFromContinuingOperationsPerDilutedShare,1.200,0.860,0.760,1.130,2.000,-3.410,1.270,0.680,1.470,5.080,1.420,-0.780,0.900,-0.610,0.570,1.390,1.680,-0.860,1.380,1.380,1.550
IncomeLossFromDiscontinuedOperationsNetOfTax,257000000.000,18000000.000,1000000.000,-2000000.000,-9000000.000,-2000000.000,-1000000.000,-2000000.000,7000000.000,2000000.000,-1000000.000,17000000.000,28000000.000,117000000.000,-8000000.000,129000000.000,-8000000.000,5000000.000,-2000000.000,0.000,-26000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-1000000.000,-2000000.000,7000000.000,2000000.000,-1000000.000,17000000.000,28000000.000,117000000.000,-8000000.000,129000000.000,-8000000.000,5000000.000,-2000000.000,0.000,-26000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,3.250,0.240,0.010,-0.030,-0.110,-0.030,-0.010,-0.030,0.090,0.020,-0.020,0.210,0.360,1.550,-0.110,1.900,-0.120,0.060,-0.020,0.000,-0.420
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,3.190,0.230,0.010,-0.030,-0.100,-0.030,-0.010,-0.020,0.080,0.020,-0.020,0.210,0.350,1.530,-0.110,1.870,-0.120,0.060,-0.030,0.000,-0.420
IncomeLossFromEquityMethodInvestments,,,7000000.000,,,,5000000.000,,,,6000000.000,,,,4000000.000,,,,4000000.000,,
IncomeTaxExpenseBenefit,-13000000.000,28000000.000,23000000.000,34000000.000,55000000.000,-164000000.000,30000000.000,12000000.000,41000000.000,191000000.000,31000000.000,-43000000.000,28000000.000,-204000000.000,3000000.000,25000000.000,27000000.000,-77000000.000,20000000.000,15000000.000,41000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,15000000.000,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,9000000.000,,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,,,,5000000.000,5000000.000,,,,,,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,,,9000000.000,,,,,,,,,,,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,,,,,4000000.000,,,,,,9000000.000,,,,,,,,
IncomeTaxReconciliationOtherReconcilingItems,,,,,,,,,,,6000000.000,7000000.000,,,,,-7000000.000,,7000000.000,7000000.000,1000000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,,6000000.000,,,,,,,,,,,,,
IncreaseDecreaseInDemandDeposits,,,,,,,,,,,,,,,,,,,-7000000.000,,
IncreaseDecreaseInInsuranceSettlementsReceivable,,,,,,,,-1000000.000,3000000.000,,1000000.000,1000000.000,1000000.000,,0.000,1000000.000,0.000,1000000.000,0.000,1000000.000,2000000.000
IncreaseDecreaseInOperatingCapital,,,380000000.000,,,,137000000.000,,,,182000000.000,,,,160000000.000,,,,115000000.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,335000000.000,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,2.000,1000000.000,2000000.000,2000000.000,-3000000.000,1000000.000,1000000.000,1000000.000,-1000000.000,1000000.000,0.000,1000000.000,-1000000.000,1000000.000,1000000.000,0.000,-1000000.000,1000000.000,1000000.000,1000000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,,,,,,,,,,,,,,,,,1000000.000,,2000000.000,,
InterestIncomeExpenseNet,-39000000.000,-22000000.000,-57000000.000,-56000000.000,-53000000.000,-151000000.000,-44000000.000,-145000000.000,-51000000.000,-42000000.000,-42000000.000,-41000000.000,-41000000.000,-42000000.000,-41000000.000,-40000000.000,-54000000.000,-39000000.000,-42000000.000,-43000000.000,-40000000.000
InventoryWriteDown,,,,,,,31000000.000,,,,,,,,,,,,,,
LegalFees,,1000000.000,1000000.000,0.000,1000000.000,0.000,0.000,1000000.000,0.000,1000000.000,,2000000.000,2000000.000,,1000000.000,2000000.000,1000000.000,2000000.000,2000000.000,3000000.000,1000000.000
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,,,84000000.000,,,,,,,,,,,,,,,,,,
LitigationSettlementAmount,,,,,,,,,,,,,,,,398000000.000,,,,,
LitigationSettlementGross,,,,,,,,31000000.000,,,,,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,,,,,,,,0.000,,0.000,,
NetCashProvidedByUsedInContinuingOperations,,,-267000000.000,,,,-21000000.000,,,,-38000000.000,,,,-41000000.000,,,,-197000000.000,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,,,,,,,,-86000000.000,,,,-10000000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-43000000.000,,,,-53000000.000,,,,-29000000.000,,,,-155000000.000,,,,-219000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-43000000.000,,,,-53000000.000,,,,-29000000.000,,,,-155000000.000,,,,-219000000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-43000000.000,,,,-49000000.000,,,,-46000000.000,,,,64000000.000,,,,-44000000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-43000000.000,,,,-49000000.000,,,,-46000000.000,,,,64000000.000,,,,-44000000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-181000000.000,,,,81000000.000,,,,37000000.000,,,,50000000.000,,,,66000000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-181000000.000,,,,81000000.000,,,,37000000.000,,,,50000000.000,,,,66000000.000,,
NetIncomeLoss,353000000.000,87000000.000,61000000.000,88000000.000,151000000.000,-274000000.000,101000000.000,53000000.000,124000000.000,405000000.000,110000000.000,-44000000.000,99000000.000,68000000.000,32000000.000,224000000.000,107000000.000,-54000000.000,89000000.000,87000000.000,71000000.000
NumberOfReportableSegments,,,,,,,,,,,4.000,3.000,3.000,-7.000,3.000,,,,3.000,,
OperatingIncomeLoss,122000000.000,120000000.000,144000000.000,179000000.000,263000000.000,-284000000.000,176000000.000,205000000.000,210000000.000,650000000.000,179000000.000,-64000000.000,143000000.000,-212000000.000,169000000.000,193000000.000,196000000.000,-100000000.000,151000000.000,147000000.000,175000000.000
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,,,,,,,-6000000.000,6000000.000,6000000.000,,,,,,,,,,,-86000000.000,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,,,,,,-55000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,140000000.000,-4000000.000,,,,,-4000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,0.000,1000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,,,,,2000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,,,,,,,5000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,,,,,3000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,,,,-2000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,,,-111000000.000,85000000.000,-190000000.000,129000000.000,45000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,132000000.000,65000000.000,,,,,45000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,,,,,,0.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,,,,6000000.000,6000000.000,6000000.000,18000000.000,5000000.000,8000000.000,5000000.000,6000000.000,5000000.000,45000000.000,3000000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,,,,,,,,4000000.000,5000000.000,3000000.000,13000000.000,5000000.000,6000000.000,2000000.000,4000000.000,3000000.000,31000000.000,0.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,,,,,,,,2000000.000,1000000.000,3000000.000,5000000.000,0.000,2000000.000,3000000.000,2000000.000,2000000.000,14000000.000,3000000.000
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,-15000000.000,-15000000.000,,33000000.000,-30000000.000,5000000.000,-195000000.000,-131000000.000,-264000000.000,57000000.000,-73000000.000,-59000000.000,126000000.000,-41000000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,,,,,44000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,57000000.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,35000000.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,22000000.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,-66000000.000,-9000000.000,,39000000.000,-24000000.000,11000000.000,,-126000000.000,-256000000.000,67000000.000,-53000000.000,-63000000.000,80000000.000,-45000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,-66000000.000,-9000000.000,,39000000.000,-25000000.000,11000000.000,-185000000.000,-127000000.000,-255000000.000,68000000.000,-55000000.000,-61000000.000,80000000.000,-46000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,0.000,0.000,,0.000,1000000.000,0.000,,1000000.000,-1000000.000,-1000000.000,2000000.000,-2000000.000,0.000,1000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,-34000000.000,-13000000.000,,35000000.000,-30000000.000,8000000.000,-194000000.000,-132000000.000,-261000000.000,63000000.000,-68000000.000,-58000000.000,107000000.000,-42000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,,,44000000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,3000000.000,4000000.000,,4000000.000,5000000.000,3000000.000,9000000.000,5000000.000,6000000.000,2000000.000,5000000.000,3000000.000,-24000000.000,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBenefitPlanImprovementTaxEffect,,,,,,,,,,,,,,,,,,,,-31000000.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,3000000.000,2000000.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,,,0.000,0.000,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,0.000,0.000,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,,,0.000,0.000,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,0.000,19000000.000,-2000000.000,10000000.000,-2000000.000,0.000,-3000000.000,-1000000.000,1000000.000,-3000000.000,-6000000.000,-5000000.000,-1000000.000,19000000.000,1000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,,,,,,,,,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,,,,,,0.000,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-5000000.000,-1000000.000,-14000000.000,,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,0.000,0.000,,,,,,,,,,,,,,,,,,,
OtherOperatingIncome,14000000.000,15000000.000,14000000.000,16000000.000,15000000.000,13000000.000,14000000.000,18000000.000,28000000.000,9000000.000,23000000.000,-35000000.000,8000000.000,6000000.000,11000000.000,-4000000.000,8000000.000,8000000.000,8000000.000,6000000.000,8000000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,,,,,,,,,,,,,,,0.000,,0.000,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,127000000.000,,,,500000000.000,,
PaymentsForRestructuring,,,,,,,,,,,5000000.000,,,,16000000.000,,,,3000000.000,,
PaymentsOfDividendsCommonStock,,,14000000.000,,,,18000000.000,,,,26000000.000,,,,24000000.000,,,,24000000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,0.000,,,,,,,,,,,,,,,,4000000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,44000000.000,,,,51000000.000,,,,52000000.000,,,,43000000.000,,,,53000000.000,,
PensionAndOtherPostretirementBenefitExpense,,,,,,,,,,,,,,,,,,,,23000000.000,
PensionContributions,,,,,,,,,,,,,,,,,,,4000000.000,,
ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,,,,,,,,,,,,,,,,,,,-2000000.000,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,0.000,,,,,,,,5000000.000,,,,106000000.000,,,,,,
ProceedsFromHedgeInvestingActivities,,,,,,,,,,,,,,,,,,,7000000.000,,
ProceedsFromInsuranceSettlementOperatingActivities,,,7000000.000,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,,,,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfShortTermDebt,,,-7000000.000,,,,5000000.000,,,,6000000.000,,,,-6000000.000,,,,319000000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,1000000.000,,,,2000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,
ProceedsFromStockOptionsExercised,,,1000000.000,,,,1000000.000,,,,0.000,,,,,,,,,,
RepaymentsOfLongTermDebt,,,23000000.000,,,,43000000.000,,,,12000000.000,,,,0.000,,,,14000000.000,,
ResearchAndDevelopmentExpense,22000000.000,22000000.000,30000000.000,31000000.000,30000000.000,46000000.000,32000000.000,39000000.000,35000000.000,72000000.000,36000000.000,36000000.000,23000000.000,19000000.000,25000000.000,25000000.000,24000000.000,36000000.000,25000000.000,25000000.000,25000000.000
RestructuringCharges,,,28000000.000,38000000.000,3000000.000,,,,,,,,,,,,,,,,
RestructuringReserveAccrualAdjustment,,,,,,,,,,,1000000.000,,,,,,,,,,
RestructuringReservePeriodExpense,,,,,,,0.000,,,,,,,,,,,,,,
RestructuringReserveSettledWithCash,,,,,,,-11000000.000,,,,,,,,,,,,,,
Revenues,,,,,,,,1992000000.000,2087000000.000,,1891000000.000,1510000000.000,1613000000.000,1109000000.000,1402000000.000,1346000000.000,1375000000.000,1287000000.000,1171000000.000,1253000000.000,1298000000.000
SalesRevenueGoodsNet,1557000000.000,1667000000.000,1930000000.000,2079000000.000,2141000000.000,2056000000.000,1869000000.000,,,,,,,,,,,,,,
SalesRevenueNet,,,,,,,,1974000000.000,2059000000.000,,1868000000.000,1545000000.000,1605000000.000,1103000000.000,1391000000.000,1350000000.000,1367000000.000,1279000000.000,1163000000.000,1247000000.000,1290000000.000
SellingGeneralAndAdministrativeExpense,292000000.000,304000000.000,362000000.000,381000000.000,349000000.000,708000000.000,343000000.000,342000000.000,363000000.000,-4000000.000,343000000.000,370000000.000,286000000.000,359000000.000,226000000.000,203000000.000,216000000.000,383000000.000,224000000.000,258000000.000,244000000.000
ShareBasedCompensation,,,6000000.000,,,,9000000.000,,,,8000000.000,,,,7000000.000,,,,8000000.000,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,312881.000,,,,196739.000,,,,306271.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,-1000000.000,,,,-4000000.000,,,,-7000000.000,,,,7000000.000,,,,-3000000.000,,
StockRepurchaseProgramAuthorizedAmount,,,,,,,,,600000000.000,,,1350000000.000,,,,,,,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,,,329000000.000,,,,450000000.000,,,,270000000.000,,,,,,
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,,1227440.000,,,,3873850.000,,
StockRepurchasedDuringPeriodValue,,,,,,,,,,,,,,,127000000.000,,,,500000000.000,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,-14000000.000,,,,,,,,,,,,1000000.000,,,,1000000.000,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,,,,,,,,,,,,,,2000000.000,,
